Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Цвет,Уровень шума,Исполнение,Пульт дистанционного управления
https://cdn.entero.ru/mp@2x/d9/3d/d93d5bfb785f7c38a3f01608381a8658.jpg;https://cdn.entero.ru/mp@2x/28/3f/283f1993785f52c6a6030b2663724ce4.jpg;https://cdn.entero.ru/mp@2x/a5/dc/a5dcd6260b6835ee3c8baec34b136489.jpg;https://cdn.entero.ru/mp@2x/b1/74/b17482efb7db61013f9f983409327b43.jpg;https://cdn.entero.ru/mp@2x/08/67/08679aa74c2594982a50ee65ffde7ef9.jpg,Вентилятор Taurus New Babel Digital,947267000,7851,RUB,Нет,Taurus,Климатическая техника,Вентиляторы,https://entero.ru/item/283235,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283235"">Taurus New Babel Digital</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена устойчивым основанием круглой формы, воздухозаборной решеткой на задней стенке, воздухопроводящей решеткой на фронтальной стенке, расположенной сверху панелью управления с функциональными сенсорными клавишами и светодиодным цифровым дисплеем, пульт – мембранной клавиатурой. Вертикально ориентированный корпус прибора квадратного сечения со сглаженными углами выполнен из ударопрочного пластика темно-серого оттенка, корпус пульта прямоугольной формы – из черного пластика.</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>4 скорости интенсивности вентиляции </li>
<li>Режимы подачи воздуха:
<ul>
<li>Нормальный (Normal): работа с выбранной скоростью</li>
<li>Естественный (Nature): чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной (Sleep): последовательное циклическое понижение интенсивности вентиляции и дальнейшей постоянной работой на 1 скорости до автоматического либо ручного отключения</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо </li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Цифроваая индикация температуры в помещении, скорости вентиляции и заданной длительности таймера</li>
<li>Регулировка яркости дисплея </li>
<li>Защита от перегрева</li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Интегрированная в заднюю стенку рукоятка для удобства транспортировки</li>
<li>Отсек на верхней панели для компактного хранения пульта</li>
<li>Питание пульта от литиевых батарей CR2025 3VDC</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Среднее годовое энергопотребление: 12,8 кВт⋅ч</li>
<li>Энергопотребление в режиме ожидания: 0,0003 кВт</li>
<li>Максимальная производительность: 2,3 м³/мин.</li>
<li>Максимальная скорость воздушного потока: 1,1 м/с</li>
<li>Диапазон заданной длительности работы по таймеру: от 1 до 9 ч</li>
<li>Максимальный уровень звукового давления (А): 55 дБ</li>
<li>Угол отклонения воздушного потока при качании: 75°</li>
</ul>",283235,безлопастной,0.05 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348723/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20New%20Babel%20Digital.pdf,,серый,,напольный,Да
https://cdn.entero.ru/mp@2x/b3/d5/b3d5614365d9322ca971a68d49212b3a.jpg;https://cdn.entero.ru/mp@2x/45/63/456308cf4a2e32f8f2f9c97fb044e242.jpg;https://cdn.entero.ru/mp@2x/ca/94/ca94a65d350141616ab8c1592c88fe87.jpg;https://cdn.entero.ru/mp@2x/f1/3e/f13e6c6442e2b167fd1e5c0f49c14d54.jpg;https://cdn.entero.ru/mp@2x/22/b6/22b6dc986926ace4b3a9ca3b42ac156f.jpg;https://cdn.entero.ru/mp@2x/27/f4/27f479f3f02af78cac7f91d1cc78a187.jpg;https://cdn.entero.ru/mp@2x/71/0a/710a945b8148e0876f765047ebb4ff75.jpg,Вентилятор Black+Decker BXEFT49E,ES9440140B,8483,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283242,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283242"">Black+Decker BXEFT49E</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена основанием круглой формы, воздухозаборной решеткой на задней стенке, воздухопроводящей решеткой на фронтальной стенке, расположенной сверху панелью управления с функциональными сенсорными клавишами и светодиодным цифровым дисплеем, пульт – мембранной клавиатурой. Вертикально ориентированный корпус прибора цилиндрической формы и корпус пульта прямоугольной формы выполнены из ударопрочного белого пластика, верхняя фронтальная вставка на корпусе – из полимера черного цвета..</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>3 скорости интенсивности вентиляции </li>
<li>Режимы подачи воздуха:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Эко: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: последовательное циклическое понижение интенсивности вентиляции и дальнейшей постоянной работой на 1 скорости до автоматического либо ручного отключения</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо </li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Цифроваая индикация температуры в помещении, скорости вентиляции и заданной длительности таймера</li>
<li>Защита от перегрева</li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Интегрированная в заднюю стенку рукоятка для удобства транспортировки</li>
<li>Устойчивое основание с нескользящими ножками</li>
<li>Питание пульта от литиевых батарей</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Энергопотребление в режиме ожидания: 0,00021 кВт</li>
<li>Максимальная производительность: 1568,4 м³/ч</li>
<li>Максимальная скорость воздушного потока: 2,61 м/с</li>
<li>Диапазон заданной длительности работы по таймеру: от 1 до 12 ч</li>
<li>Максимальный уровень звукового давления (А): 56,48 дБ</li>
<li>Масса нетто: 3,2 кг</li>
<li>Угол отклонения воздушного потока при качании: 75°</li>
<li>Длина кабеля питания: 1350 мм</li>
<li>Габариты: 250х250х1020 мм</li>
</ul>",283242,безлопастной,0.045 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348746/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXEFT49E.pdf,,"белый, черный",,напольный,Да
https://cdn.entero.ru/mp@2x/25/49/2549b4c15be308a6cf3ca0b69e546ad3.jpg;https://cdn.entero.ru/mp@2x/84/6f/846f561aee9f573ad92ee5f0a7ea58a3.jpg;https://cdn.entero.ru/mp@2x/b7/a6/b7a64dbd9df40a01650e086c3325f2d8.jpg,Вентилятор напольный ProfiCare PC-VL 3064 MS,Вентилятор напольный ProfiCare PC-VL 3064 MS,8500,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/226733,"<p>Напольный вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/226733"">ProfiCare PC-VL 3064 MS</a></b> обеспечивает направленную циркуляцию воздуха в частных домах, квартирах, коттеджах, отелях и офисах. Модель оснащена защитной решеткой и ножкой. Корпус, защитная решетка и ножка выполнены из металла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 скорости</li>
<li>4-ступенчатый переключатель </li>
<li>Регулируемая высота и угол наклона</li>
<li>Низкий уровень шума</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 220 до 240 В</li>
<li>Частота: 50 Гц</li>
<li>Диаметр: 400 мм</li>
<li>Габариты: 450x300x1240 мм</li>
<li>Вес: 6,2 кг</li>
</ul>

<p> </p>",226733,традиционный,0.05 Вт,,,,,Китай,,,0,https://entero.ru/manuals/273125/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,серебристый,,напольный,
https://cdn.entero.ru/mp@2x/d7/2c/d72c38fd86e85e9b1daaae76698b013c.jpg;https://cdn.entero.ru/mp@2x/85/95/8595a8116781b07a29d147771156acb2.jpg;https://cdn.entero.ru/mp@2x/aa/2d/aa2d07984e46fd4834b2b864c1a3b05e.jpg;https://cdn.entero.ru/mp@2x/c4/f2/c4f2d4c27230c998c6a93b7a2184e328.jpg;https://cdn.entero.ru/mp@2x/5c/6e/5c6eb4619f2c49ce00ca25938918ee78.jpg,Вентилятор напольный ProfiCare PC-VL 3067 WM,PC-VL 3067 WM inox,8550,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/210360,"<p>Напольный вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/210360"">ProfiCare PC-VL 3067 WM</a></b> обеспечивает направленную циркуляцию воздуха и позволяет контролировать качество воздуха в квартирах, коттеджах, частных домах, отелях и офисах. Модель оснащена переключателем скоростей и устойчивой подставкой. Корпус двигателя, подставка и защитная сетка выполнены из металла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима скорости</li>
<li>Регулируемый угол наклона</li>
<li>Низкий уровень шума</li>
<li>Место для хранения кабеля</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр лопастей: 500 мм</li>
<li>Напряжение: 220 В</li>
<li>Габариты: 570х190х565 мм</li>
<li>Вес: 5,5 кг</li>
</ul>",210360,традиционный,120 Вт,,,,,Китай,,,0,https://entero.ru/manuals/246310/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-VL%203067%20WM.pdf,,нерж. сталь,,напольный,
https://cdn.entero.ru/mp@2x/f3/0b/f30b8427e3a018048c87344ed9285090.jpg;https://cdn.entero.ru/mp@2x/a6/c7/a6c7999f1f469ce2e2bda99c4c37f0c1.jpg;https://cdn.entero.ru/mp@2x/c6/fc/c6fc3dbdc83fdc0e01215dda77e6e975.jpg;https://cdn.entero.ru/mp@2x/5f/d5/5fd587b1a64823750c60c84569a9495d.jpg;https://cdn.entero.ru/mp@2x/57/5a/575aa74215258fa747807ac9fd5ae914.jpg;https://cdn.entero.ru/mp@2x/86/f8/86f8448aa20ff493c3de7ded8333fdab.jpg,Вентилятор Black+Decker BXEFF60E,ES9440090B,8787,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283241,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283241"">Black+Decker BXEFF60E</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена 3-лопастным пропеллером, кабелем питания с вилкой и кнопочной панелью управления. Каркасная опора выполнена из трубчатого металлического профиля, лопасти – из металла.</p>

<p><b>Особенности: </b></p>

<ul>
<li>3 скорости интенсивности вентиляции </li>
<li>Массивные лопасти с аэродинамическими зазорами </li>
<li>Регулируемый угол наклона </li>
<li>Защитный решетчатый кожух</li>
<li>Устойчивая опора с нескользящими подпятниками</li>
<li>Низкий уровень вибрации и шума </li>
<li>Рукоятка для удобства транспортировки</li>
<li>Прочная надежная конструкция</li>
<li>Эргономичный элегантный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Максимальная производительность: 77,72 м³/мин.</li>
<li>Максимальная скорость воздушного потока: 3,06 м/с</li>
<li>Максимальный уровень звукового давления (А): 58,21 дБ</li>
<li>Максимальный угол наклона: 120°</li>
<li>Диаметр пропеллера: 350 мм</li>
</ul>",283241,традиционный,0.06 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348743/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXEFF60E.pdf,,серебристый,,напольный,
https://cdn.entero.ru/mp@2x/5e/3b/5e3b0675d19694791143a5a61cc5f3bd.jpg;https://cdn.entero.ru/mp@2x/58/74/5874e26b2e40032df777b6f15268dbb4.jpg,Вентилятор Taurus Sirocco 18,944656000,9652,RUB,Нет,Taurus,Климатическая техника,Вентиляторы,https://entero.ru/item/283234,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283234"">Taurus Sirocco 18</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена 3-лопастным пропеллером, кабелем питания с вилкой и кнопочной панелью управления. Каркасная опора выполнена из трубчатого металлического профиля, лопасти – из металла.</p>

<p><b>Особенности: </b></p>

<ul>
<li>3 скорости интенсивности вентиляции </li>
<li>Массивные лопасти с аэродинамическими зазорами </li>
<li>Регулируемый угол наклона </li>
<li>Съемный защитный решетчатый кожух</li>
<li>Устойчивая опора с нескользящими подпятниками</li>
<li>Низкий уровень вибрации </li>
<li>Рукоятка для удобства транспортировки</li>
<li>Прочная надежная конструкция</li>
<li>Эргономичный элегантный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Максимальная производительность: 174,65 м³/мин.</li>
<li>Максимальная скорость воздушного потока: 3,77 м/с</li>
<li>Максимальный уровень звукового давления (А): 65,63 дБ</li>
<li>Диаметр пропеллера: 450 мм</li>
</ul>",283234,традиционный,0.12 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348721/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Sirocco%2018.pdf,,серебристый,,напольный,
https://cdn.entero.ru/mp@2x/55/87/55874996d9b57f3390e2f4fc0aabfaa1.jpg;https://cdn.entero.ru/mp@2x/ed/04/ed04129b662398ec17d9ba2796d71996.jpg;https://cdn.entero.ru/mp@2x/d1/61/d161defdadeb47f237459205791bf8bb.jpg;https://cdn.entero.ru/mp@2x/a6/28/a628d9bd9e99033338f7e34b5d2bcc6e.jpg;https://cdn.entero.ru/mp@2x/78/4f/784f49cc1ab9fabe1907b0c687a7fa88.jpg,Вентилятор Taurus Babel Infinite,947262000,9999,RUB,Нет,Taurus,Климатическая техника,Вентиляторы,https://entero.ru/item/283233,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283233"">Taurus Babel Infinite</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена электродвигателем постоянного тока, устойчивым основанием круглой формы, воздухозаборной решеткой с фильтром на задней стенке, воздухопроводящей решеткой на фронтальной стенке, расположенной сверху панелью управления с функциональными сенсорными клавишами и светодиодными индикаторами, пульт – мембранной клавиатурой. Вертикально ориентированный корпус прибора овального сечения и пульт прямоугольной формы выполнены из ударопрочного белого пластика, фронтальная и верзняя панели – из полимера черного цвета.</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>3 скорости интенсивности вентиляции </li>
<li>Режимы подачи воздуха:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Бриз: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: последовательное циклическое понижение интенсивности вентиляции с интервалом от 10 до 30 мин. в зависимости от начальной выбранной скорости и дальнейшей постоянной работой на 1 скорости до автоматического либо ручного отключения</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо</li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Светодиодная индикация выбранных режима, скорости вентиляции и заданной длительности таймера </li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Съемный моющийся противопылевой фильтр</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Интегрированная в заднюю стенку рукоятка для удобства транспортировки</li>
<li>Питание пульта от 2 батарей</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Диапазон заданной длительности работы по таймеру: от 1 до 15 ч</li>
<li>Максимальный уровень звукового давления (А): 44,2 дБ</li>
<li>Угол отклонения воздушного потока при качании: 45°</li>
<li>Длина кабеля питания: 1160 мм</li>
<li>Габариты:
<ul>
<li>Диаметр основания: 300 мм</li>
<li>Высота: 1100 мм</li>
</ul>
</li>
</ul>",283233,безлопастной,0.05 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348720/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Babel%20Infinite.pdf,,"белый, черный",,напольный,Да
https://cdn.entero.ru/mp@2x/c5/17/c517752cc99d424746d6e262d6a1f470.jpg;https://cdn.entero.ru/mp@2x/26/9b/269b5373f6b80f0b551c04961c4eb681.jpg;https://cdn.entero.ru/mp@2x/a4/58/a45821cf039d7f88195d0e479a80a370.jpg;https://cdn.entero.ru/mp@2x/d5/f7/d5f728bff07b3ab8a0f8d8e2cc18b6d3.jpg;https://cdn.entero.ru/mp@2x/61/5b/615b30a67d7d5dd8373b872257d22a04.jpg;https://cdn.entero.ru/mp@2x/b4/b2/b4b27f2727393726088c938d20397ed3.jpg;https://cdn.entero.ru/mp@2x/b1/cd/b1cd24b85317d4f8683f82d16a75526c.jpg,Вентилятор Black+Decker BXEFT50E,ES9440160B,10110,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283240,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283240"">Black+Decker BXEFT50E</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена устойчивым нескользящим основанием круглой формы, воздухозаборной решеткой на задней стенке, воздухопроводящей решеткой на фронтальной стенке, расположенной сверху панелью управления с функциональными сенсорными клавишами и светодиодными индикаторами, пульт – мембранной клавиатурой. Вертикально ориентированный корпус прибора и корпус пульта прямоугольной формы выполнены из ударопрочного черного пластика.</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>3 скорости интенсивности вентиляции </li>
<li>Режимы подачи воздуха:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Бриз: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: последовательное циклическое понижение интенсивности вентиляции и дальнейшей постоянной работой на 1 скорости до автоматического либо ручного отключения</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо </li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Светодидная сигнальная индикация активных режимов и функций</li>
<li>Защита от перегрева</li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Интегрированная в заднюю стенку рукоятка для удобства транспортировки</li>
<li>Питание пульта от литиевых батарей</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Энергопотребление в режиме ожидания: 0,00021 кВт</li>
<li>Максимальная производительность: 7,89 м³/мин.</li>
<li>Максимальная скорость воздушного потока: 3,69 м/с</li>
<li>Диапазон заданной длительности работы по таймеру: от 1 до 15 ч</li>
<li>Максимальный уровень звукового давления (А): 60,89 дБ</li>
</ul>",283240,безлопастной,0.045 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348744/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXEFT50E.pdf,10871,черный,,напольный,Да
https://cdn.entero.ru/mp@2x/51/8f/518ff31411256f96bbfbcade4b97803e.jpg;https://cdn.entero.ru/mp@2x/e2/73/e273a414eb22c41766651a952fcb6abf.jpg;https://cdn.entero.ru/mp@2x/44/ab/44ab22d0bd8db6f1c51abecd39e613c5.jpg;https://cdn.entero.ru/mp@2x/7e/fe/7efec4c45351b4844f7a32c1dc7126a7.jpg,Вентилятор Taurus Babel Invisible,947264000,11875,RUB,Нет,Taurus,Климатическая техника,Вентиляторы,https://entero.ru/item/283232,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283232"">Taurus Babel Invisible</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена электродвигателем постоянного тока, устойчивым основанием круглой формы, крышкой с воздухозаборной решеткой и фильтром на боковой стенке, съемной воздуховыводящей трубой, панелью управления с функциональными сенсорными клавишами и светодиодным цифровым дисплеем, пульт – мембранной клавиатурой. Вертикально ориентированный корпус изящной обтекаемой формы выполнен из ударопрочного белого пластика, корпус пульта овальной формы, фронтальные панель и вставка на трубе – из полимера черного цвета.</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>12 скоростей интенсивности вентиляции </li>
<li>Режимы подачи воздуха:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Бриз: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: 20 мин. работы с выбранной скоростью с последовательным снижением интенсивности и аналогичными повторами 20 мин. циклов до достижения минимальной скорости и работы с ее поддержанием до автоматического либо ручного отключения</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока </li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Цифровая индикация температуры в помещении, выбранной скорости вентиляции и заданной длительности таймера </li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Съемный моющийся противопылевой фильтр</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Быстрая установка и демонтаж трубы благодаря защелкивающимся фиксаторам</li>
<li>Кармашек на корпусе для компактного хранения пульта</li>
<li>Питание пульта от 2 батарей</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Максимальная заданная длительность работы по таймеру: 12 ч</li>
<li>Минимальный уровень звукового давления (А): 36 дБ</li>
<li>Угол отклонения воздушного потока при качании: 85°</li>
<li>Высота: 1010 мм</li>
</ul>",283232,безлопастной,0.03 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348719/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Babel%20Invisible.pdf,,"белый, черный",,напольный,Да
https://cdn.entero.ru/mp@2x/a6/8d/a68df5961c634474050160ed02d29abc.jpg;https://cdn.entero.ru/mp@2x/92/7b/927bb4d8c853fb093aa1838c461c0a46.jpg;https://cdn.entero.ru/mp@2x/31/31/3131bbde12a1ada1de31834d51cb9004.jpg;https://cdn.entero.ru/mp@2x/a5/f6/a5f667c5dcc1d55713cc680fc434d08e.jpg;https://cdn.entero.ru/mp@2x/f4/e6/f4e6d5c1048516f1818c97ad120ee08f.jpg;https://cdn.entero.ru/mp@2x/da/58/da587790b864f030a6350518470f9267.jpg;https://cdn.entero.ru/mp@2x/1d/84/1d8468958a0635e1a79b34fc94d5a96f.jpg,Вентилятор напольный ProfiCare PC-TVL 3068,PC-TVL 3068 inox,12990,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/210211,"<p>Напольный вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/210211"">ProfiCare PC-TVL 3068</a></b> обеспечивает направленную циркуляцию воздуха в частных домах, квартирах, коттеджах, отелях и офисах. Модель оснащена сенсорной панелью управления со светодиодным дисплеем, ручкой для переноски, устойчивой подставкой с прорезиненными ножками и пультом ДУ. Основание и вставки на корпусе выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 скорости </li>
<li>2 программы:
<ul>
<li>Сон </li>
<li>Естественный ветер </li>
</ul>
</li>
<li>Поворотный на 80°</li>
<li>Электронный таймер до 8 ч </li>
<li>Низкий уровень шума</li>
<li>Отсек для хранения пульта ДУ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр основания: 340 мм</li>
<li>Высота: 1050 мм</li>
<li>Напряжение: 220 В</li>
<li>Батарейка для пульта ДУ: 1х3В типа CR2025</li>
<li>Вес: 4 кг</li>
</ul>",210211,безлопастной,50 Вт,,,,,Китай,,,0,https://entero.ru/manuals/246043/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-TVL%203068.pdf,14120,"нерж. сталь, черный",,напольный,Да
