Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Установка,Подключение,Вес (с упаковкой),Количество ванн,Линия 700,Линия 900,Таймер,Объем одной ванны,Общий объем фритюрного масла,Кран для слива масла,Холодная зона,Вместимость чебуреков,Встроенная система фильтрации,Автоподъем корзин
https://cdn.entero.ru/mp@2x/23/65/23653bc8e66b2f6e565c0887bc14cbd8.jpg,Корзина для фритюрницы BECKERS FR 6/FR 6+6,Корзина для фритюрницы BECKERS FR 6/FR 6+6,5039,RUB,Да,BECKERS,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/92699,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92699""><b class=""b"">BECKERS</b></a> используется совместно с фритюрницами FR 6 и FR 6+6 на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 210x200x150 мм</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>",92699,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Корзина для фритюрницы Kocateq BEF161V/162V basket,Корзина для фритюрницы Kocateq BEF161V/162V basket,5323,RUB,Да,Kocateq,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/337663,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/337663""><b class=""b"">Kocateq BEF161V/162V basket</b></a> предназначена для совместного использования с фритюрницей <a href=""https://entero.ru/item/123467"">BEF161V </a>для раздельной жарки легкосклеиваемых продуктов в большом количестве масла или жира на предприятиях общественного питания и торговли. </p>

<p> </p>",337663,,,,,,,,,,,0,,6413,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/23/81/23814e615c275280ac68c5ab5f13501d.jpg,Фильтр фритюрного масла Kocateq для EF16-2F,Фильтр фритюрного масла Kocateq для EF16-2F,242,RUB,Да,Kocateq,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/373405,"<p>Фильтр фритюрного масла для фритюрницы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373405""><b class=""b"">Kocateq</b></a> <a href=""https://entero.ru/item/294503""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373405""><b class=""b"">EF16-2F</b></a></a>. Удаляет из масла продукты термического разложения, ответственные за появление горьковатого привкуса продуктов.</p>",373405,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/4f/0b/4f0b69f892e2417ef07a3f8feb91364a.jpg,Фильтр гофрированный для фритюрницы RoboLabs RoboFryBox One 24051,Фильтр гофрированный для фритюрницы RoboLabs RoboFryBox One 24051,2363,RUB,Да,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/376588,"<p>Гофрированный фильтр <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/376588""><b class=""b"">RoboLabs 25684</b></a> используется на предприятиях общественного питания и торговли совместно с фритюрницами <a href=""https://entero.ru/search.php?text=%D0%A4%D1%80%D0%B8%D1%82%D1%8E%D1%80%D0%BD%D0%B8%D1%86%D0%B0+RoboFryBox+One"">RoboFryBox One</a> для минимизации попадания запахов фритюра в помещение. Срок службы фильтра зависит от интенсивности воздухообмена.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Срок службы: 3 месяца</li>
<li>Габариты: 220х195х40 мм</li>
<li>Габариты в упаковке: 190х235х30 мм</li>
<li>Вес: 0,19 кг</li>
</ul>",376588,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/e7/47/e74735fd23383d8e08c38f0ea15bc7d7.jpg,Корзина для фритюрницы Nopein NTT8E,Корзина для фритюрницы Nopein NTT8E,2714,RUB,Да,Nopein,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/299686,"<p>Корзина используется совместно с фритюрницей <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/299686""><b class=""b"">Nopein​ <a href=""https://entero.ru/item/218960"">NTT8E</a></b></a> для приготовления различных продуктов в большом количестве горячего жира или масла на предприятиях общественного питания и торговли. Модель оснащена съемной ручкой.</p>",299686,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/50/91/50917a3dcd3882f9257719162c151c22.jpg,Корзина для фритюрницы LILOMA FLT 10-25,Корзина для фритюрницы LILOMA FLT 10-25,2786,RUB,Да,LILOMA,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/371917,"<p>Корзина<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371917""><b class=""b""> LILOMA FLT 10-25</b></a> используется совместно с фритюрницами на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 10 л</li>
<li>Габариты: 220х210х123 мм</li>
</ul>",371917,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/a5/ec/a5ec6c93d9b918ee1374e868e226a10c.jpg,Корзина для фритюрницы LILOMA FLT 6-24,Корзина для фритюрницы LILOMA FLT 6-24,2863,RUB,Да,LILOMA,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/118758,"<p>Корзина<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/118758""><b class=""b""> LILOMA FLT 6-24</b></a> используется совместно с фритюрницами на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 6 л</li>
<li>Габариты: 220x130x140 мм</li>
<li>Вес с упаковкой: 0,58 кг</li>
</ul>",118758,,,,,,,,,,,0,,4090,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/2b/65/2b656e39f3c4853fbd041d094925be7b.jpg,Корзина для фритюрницы BECKERS FB/FR 4/4+4,Корзина для фритюрницы BECKERS FB/FR 4/4+4,4671,RUB,Да,BECKERS,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/338433,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/338433""><b class=""b"">BECKERS</b></a> используется совместно с фритюрницами FB 4 LTA и FB 4+4 LTA на предприятиях общественного питания и торговли. Сетка выполнена из нержавеющей стали, рукоятка из прочного термопластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 130x220x100 мм</li>
<li>Вес: 0,25 кг</li>
<li>Габариты в упаковке: 150х240х110 мм</li>
<li>Вес с упаковкой: 0,265 кг</li>
</ul>",338433,,,,,,,,,,,0,,6228,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Корзина для фритюра REDGASTRO Basket-H08A,Корзина для фритюра REDGASTRO Basket-H08A,4742,RUB,Да,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/375238,"<p>Корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375238"">REDGASTRO Basket-H08A</a></b> используется совместно с фритюрницей <a href=""https://entero.ru/item/371519"" target=""_blank"">OFE-H08A</a> на предприятиях пищевой промышленности, общественного питания и торговли для приготовления картофеля-фри и других блюд во фритюре. </p>",375238,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/0c/37/0c3785ed1c67c456cf9d2b9ecb3128cc.jpg;https://cdn.entero.ru/mp@2x/b8/a9/b8a988dc895ea282cc8ab4c385697333.jpg;https://cdn.entero.ru/mp@2x/da/6d/da6d9b6c44c18d2c84555f755b4bff66.jpg;https://cdn.entero.ru/mp@2x/af/a3/afa3974d2fdbb22ad589d6a4c660f8a8.jpg,Лоток для выгрузки продукта RoboLabs RLRFB12002251,Лоток для выгрузки продукта RoboLabs RLRFB12002251,5537,RUB,Да,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/314161,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/314161""><b class=""b"">RoboLabs RLRFB15403401</b></a> используется совместно с фритюрницами <a href=""https://entero.ru/search.php?text=RoboLabs+Robofrybox+One"" target=""_blank"">RoboFryBox One</a> для выгрузки готового продукта на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Rкрепится на дверь и не требует дополнительного места на подставке под фритюрницу</li>
<li>Облегчение выгрузки продукта в специализированную упаковку</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 285x250x200 мм</li>
</ul>",314161,,,,,,,,,,,0,,6671,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/9f/42/9f42c63f1032b76ff87aa4aa8b682343.jpg,Корзина для фритюрниц Vortmax SPF,Корзина для фритюрниц Vortmax SPF,7235,RUB,Да,Vortmax,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/356868,"<p>Корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/356868"">Vortmax SPF</a> </b>используется совместно с фритюрницами <a href=""https://entero.ru/item/334936"" target=""_blank"">SEF 74</a> и <a href=""https://entero.ru/item/334942"" target=""_blank"">SEF 78</a> для порционного приготовления картофеля фри и других обжариваемых в большом объеме растительного масла блюд на предприятиях общественного питания и торговли. Емкость прямоугольного сечения оснащена решетчатыми стенками и дном, опорным ушком и рукояткой с термоизолированным захватом. Изделие выполнено из высококачественной нержавеющей стали AISI 304.</p>

<p><b>Основные характеристики:</b></p>

<ul>
<li>Размеры: 140x295x130 мм</li>
</ul>",356868,,,,,,,,,,,17,,10336,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/e6/28/e62809c607c2169bb07e4b43a5ea2ce3.jpg,Корзина для фритюрницы CNIX FE-800,Корзина для фритюрницы CNIX FE-800,10364,RUB,Да,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/336047,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/336047""><b class=""b"">CNIX FE-800</b></a> предназначена для совместного использования с фритюрницей <a href=""https://entero.ru/item/284457"" target=""_blank"">PFE-800</a> на предприятиях общественного питания и торговли. Модель оснащена 4 уровнями. Изделие выполнено из нержавеющей стали.</p>",336047,,,,,,,,,,,14,,11026,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Корзина для фритюрницы Apach A980165,Корзина для фритюрницы Apach A980165,10400,RUB,Да,Apach,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/375898,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375898""><b class=""b"">Apach A980165</b></a> предназначена для совместного использования с фритюрницами <a href=""https://entero.ru/item/265498?attempt=1"" target=""_blank"">APFE-89P/PL</a>, <a href=""https://entero.ru/item/255068"" target=""_blank"">APFE-49P/PL</a>, <a href=""https://entero.ru/item/254760"" target=""_blank"">APFG-89P/PL </a>и <a href=""https://entero.ru/item/252018"" target=""_blank"">APFG-49P/PL </a>на предприятиях общественного питания и торговли.</p>",375898,,,,270 мм,360 мм,140 мм,2 кг,Италия,1,400x270x220 мм,0,,,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Корзина для фритюрницы Apach A980166,Корзина для фритюрницы Apach A980166,10798,RUB,Да,Apach,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/375899,"<p>Корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375899"">Apach A980166</a></b> предназначена для совместного использования с фритюрницами <a href=""https://entero.ru/item/265498"" target=""_blank"">APFE-89P/PL</a>, <a href=""https://entero.ru/item/255068"" target=""_blank"">APFE-49P/PL</a>, <a href=""https://entero.ru/item/254760"" target=""_blank"">APFG-89P/PL</a> и <a href=""https://entero.ru/item/252018"" target=""_blank"">APFG-49P/PL</a> на предприятиях общественного питания и торговли.</p>",375899,,,,130 мм,360 мм,140 мм,0.5 кг,Италия,1,360x140x300 мм,0,,11366,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/69/bd/69bddf7c92a7099f1f4e86c601f85334.jpg,Корзина для фритюрницы Tatra TEF.47 и TEF.87 008,Корзина для фритюрницы Tatra TEF.47 и TEF.87 008,13353,RUB,Да,Tatra,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/304306,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304306""><b class=""b"">Tatra 008 </b></a>серии 700 используется совместно с фритюрницами <a href=""https://entero.ru/item/130289"" target=""_blank"">TEF.47</a> и <a href=""https://entero.ru/item/130296"" target=""_blank"">TEF.87</a> для порционного приготовления картофеля фри и других обжариваемых в большом объеме растительного масла блюд на предприятиях общественного питания и торговли. Емкость оснащена термоизоляционной ручкой. Изделие выполнено из высококачественной нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса:
<ul>
<li>Нетто: 1 кг</li>
<li>Брутто: 1,5 кг</li>
</ul>
</li>
<li>Габариты:
<ul>
<li>Ширина: 260 мм</li>
<li>Глубина: 260 мм</li>
<li>Высота: 110 мм</li>
</ul>
</li>
</ul>",304306,,,,,,,,,,,17,,14358,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/6b/e7/6be7109b5f7389a4d729f43018ec9d22.jpg,Корзина для фритюрницы Kocateq PFE450600four-levelbasket,Корзина для фритюрницы Kocateq PFE450600four-levelbasket,18425,RUB,Да,Kocateq,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/182448,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/182448""><b class=""b"">Kocateq PFE450600four-levelbasket</b></a> предназначена для совместного использования с фритюрницами <a href=""https://entero.ru/item/58948"">PFE450</a> и <a href=""https://entero.ru/item/30044"">PFE600</a> для раздельной жарки легкосклеиваемых продуктов в большом количестве масла или жира на предприятиях общественного питания и торговли. Модель прямоугольной формы оснащена 4 уровнями.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 270х330х210 мм</li>
<li>Габариты в упаковке: 300х360х280 мм</li>
</ul>",182448,,,,,,,,,,,0,,19395,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/56/5e/565e30b65869feae9fa50a776519870f.jpg;https://cdn.entero.ru/mp@2x/5f/5e/5f5e2061c33a596c80d3f1cf1840876a.jpg;https://cdn.entero.ru/mp@2x/f5/45/f545055a23233147d2b84a5a6fecf994.jpg,Корзина для фритюрницы RoboLabs 16675 (165x330x130),Корзина для фритюрницы RoboLabs 16675 (165x330x130),0,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/307459,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.uz/item/307459""><b class=""b"">RoboLabs 16675</b></a> используется совместно с фритюрницами <a href=""https://entero.uz/search.php?text=ROBOLABS%20RoboFry"">RoboFry</a> на предприятиях общественного питания и торговли для приготовления блюд в масле. Изделие оснащено эргономичной ручкой. Корзина выполнена из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты: 165x330x130 мм</li>
<li>Вес: 1,057 кг</li>
<li>Вес с упаковкой: 1,1 кг</li>
</ul>",307459,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/dc/a6/dca6eddf856b94ccb8809e1e970cfe3d.jpg,Корзина для фритюрницы RoboLabs RoboFry 35983 без автоподъема,Корзина для фритюрницы RoboLabs RoboFry 35983 без автоподъема,0,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/340213,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340213""><b class=""b"">RoboLabs RoboFry 35983</b></a> используется совместно с фритюрницами RoboFry для приготовления различных продуктов в большом количестве масла на предприятиях общественного питания и торговли. Модель без опции автоподъема.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 165х330х130 мм</li>
<li>Вес: 1,057 кг</li>
<li>Объем: 0,007 м<sup>3</sup></li>
<li>Габариты в упаковке: 380х180х200 мм</li>
<li>Вес с упаковкой: 2 кг</li>
<li>Объем упаковки: 0,014 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",340213,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/7f/48/7f48eb6ba499f247bd0f4c854bce3177.jpg,Корзина фритюрная VIATTO VA-B80,Корзина фритюрная VIATTO VA-B80,0,RUB,Нет,VIATTO,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/128383,"<p>Фритюрная корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128383"">VIATTO VA-B80</a></b> предназначена для использования совместно с фритюрницами для приготовления различных продуктов в большом количестве горячего жира или масла на предприятиях общественного питания и торговли. Модель оснащена эргономичной ручкой.</p>",128383,,,,,,,,,,,0,https://entero.ru/manuals/525644/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f2/6c/f26cf00ca22e754434128db2bb668643.jpg,Корзина для фритюрницы KUSINA G7F100E-S и G7F200E-S 260x200x115 мм (020.03.08.160),Корзина для фритюрницы KUSINA G7F100E-S и G7F200E-S 260x200x115 мм (020.03.08.160),0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/339543,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339543""><b class=""b"">KUSINA 020.03.08.160</b></a> используется совместно с фритюрницами <a href=""https://entero.ru/item/244947"">G7F100E-S</a> и <a href=""https://entero.ru/item/244948"">G7F200E-S</a> на предприятиях общественного питания и торговли для приготовления различных видов продуктов в разогретом масле (фритюре). Изделие выполнено из нержавеющей стали, ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 260x200x115 мм</li>
</ul>",339543,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f2/ed/f2edf2f1aa91d79aec483d57a7ae3af6.jpg,Корзина для фритюрницы KUSINA G7F100G и G7F200G малая,Корзина для фритюрницы KUSINA G7F100G и G7F200G малая,0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/313941,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313941""><b class=""b"">KUSINA</b></a> используется совместно с фритюрницами G7F100G и G7F200G на предприятиях общественного питания и торговли для приготовления различных видов продуктов в разогретом масле (фритюре). Изделие выполнено из нержавеющей стали, ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 140x280x130 мм</li>
</ul>",313941,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/81/51/8151765c3c06845d42b782c7d48c6319.jpg,Корзина для фритюрницы KUSINA G7F100E и G7F200E,Корзина для фритюрницы KUSINA G7F100E и G7F200E,0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/278921,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278921""><b class=""b"">KUSINA</b></a> используется совместно с фритюрницами <a href=""https://entero.ru/item/244947"" target=""_blank"">G7F100E-S</a> и <a href=""https://entero.ru/item/278655"" target=""_blank"">G7F200E</a> на предприятиях общественного питания и торговли. Модель оснащена ручкой. Аксессуар выподнен из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 140x235x185 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",278921,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/7c/cf/7ccffd2053be154dc52ac7ecdc0d2a98.jpg,"Ведро для слива жира Vollrath 13,9 л","Ведро для слива жира Vollrath 13,9 л",0,RUB,Нет,Vollrath,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/335971,"<p>Ведро для слива жира <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/335971""><b class=""b"">Vollrath</b></a> предназначено для совместного использования с фритюрницами на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 13,9 л</li>
<li>Размер: 257х257х305 мм</li>
</ul>",335971,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/d2/e9/d2e923b178815a90c61ddb3c5160c6e8.jpg,Корзина для фритюрницы KUSINA G7F100E и G7F200E 280x235x185 мм (020.03.08.008),Корзина для фритюрницы KUSINA G7F100E и G7F200E 280x235x185 мм (020.03.08.008),0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/339544,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339544""><b class=""b"">KUSINA 020.03.08.008 </b></a>используется совместно с фритюрницами <a href=""https://entero.ru/item/305910"">G7F100E </a>и <a href=""https://entero.ru/item/278655"">G7F200E </a>на предприятиях общественного питания и торговли для приготовления различных видов продуктов в разогретом масле (фритюре). Изделие выполнено из нержавеющей стали, ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 280x235x185 мм</li>
</ul>",339544,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/44/22/442223eca0a2677aac6166a5b2daed55.jpg,Корзина для фритюрницы KUSINA G7F100G и G7F200G,Корзина для фритюрницы KUSINA G7F100G и G7F200G,0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/313939,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313939""><b class=""b"">KUSINA</b></a> используется совместно с фритюрницами G7F100G и G7F200G на предприятиях общественного питания и торговли для приготовления различных видов продуктов в разогретом масле (фритюре). Изделие выполнено из нержавеющей стали, ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 260x280x130 мм</li>
</ul>",313939,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/d1/21/d121c4d900895f2aee47edb7effc5b57.jpg,Корзина Iplate Big для фритюрницы FRAER-V8,Корзина Iplate Big для фритюрницы FRAER-V8,0,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/376126,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/376126""><b class=""b"">Iplate Big </b></a>используется совместно с фритюрницей <a href=""https://entero.ru/item/376106"">FRAER-V8</a> на предприятиях пищевой промышленности, общественного питания и торговли для приготовления продуктов в большом количестве масла. Изделие выполнено из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 240х190х135 мм</li>
</ul>",376126,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/d1/33/d1330d5ee4be7b3afd53864313c6d0a6.jpg;https://cdn.entero.ru/mp@2x/0e/e0/0ee035b00cc948bc15fc3ada2ae83d61.jpg;https://cdn.entero.ru/mp@2x/4c/ee/4cee5fc5fc083e1bd374cd19086de45c.jpg,Корзина для фритюрницы RoboLabs RoboFry 16775,Корзина для фритюрницы RoboLabs RoboFry 16775,12034,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/319382,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/319382""><b class=""b"">RoboLabs RoboFry 16775</b></a> используется совместно с фритюрницами RoboFry для приготовления различных продуктов в большом количестве масла на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 165х330х130 мм</li>
<li>Вес: 1,057 кг</li>
<li>Объем: 0,007 м<sup>3</sup></li>
<li>Габариты в упаковке: 380х180х200 мм</li>
<li>Объем упаковки: 0,014 м<sup>3</sup></li>
</ul>",319382,,,,,,,,,,,0,,12940,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/b9/58/b9581bb8d4246d61a371f1818794595e.jpg,Фильтр фритюрного масла Kocateq для PFE 600,Фильтр фритюрного масла Kocateq для PFE 600,333,RUB,Нет,Kocateq,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/30473,"<p>Фильтр фритюрного масла для фритюрницы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/30473""><b class=""b"">Kocateq</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/30473""><b class=""b""><a href=""https://entero.ru/item/30044"" target=""_blank"">PFE 600</a></b></a>. Удаляет из масла продукты термического разложения, ответственные за появление горьковатого привкуса продуктов.</p>",30473,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f3/05/f305427e275cdfc51d187791e9ddd0bd.jpg,Корзина фритюрная VIATTO VA-B40,Корзина фритюрная VIATTO VA-B40,729,RUB,Нет,VIATTO,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/128382,"<p>Фритюрная корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128382""><b class=""b"">VIATTO VA-DF88</b></a> предназначена для использования совместно с фритюрницами для приготовления различных продуктов в большом количестве горячего жира или масла на предприятиях общественного питания и торговли. Модель оснащена эргономичной ручкой.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Размер: 242х140х97 мм </li>
<li>Вес: 0,33 кг </li>
</ul>",128382,,,,,,,,,,,0,https://entero.ru/manuals/525651/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/00/a6/00a661016e595b2a9d71d95dcd7498bb.jpg,Корзина для фритюрницы Enigma Basket (6L),Корзина для фритюрницы Enigma Basket (6L),1405,RUB,Нет,Enigma,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/147990,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147990""><b class=""b"">Enigma Basket (6L)</b></a> используется совместно с фритюрницами на предприятиях общественного питания и торговли. Аксессуар выполнен из металла, ручка - из пластика. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 185x430x105 мм</li>
<li>Габариты в упаковке: 240x180x100 мм </li>
</ul>",147990,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
