Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Назначение,Вес (с упаковкой),Конструкция,Дискретность,Размеры платформы (ШxГ),Класс точности,Стойка,Максимальный предел взвешивания,Минимальный предел взвешивания,Светодиодный индикатор,Трехдиапазонные
https://cdn.entero.ru/mp@2x/24/d8/24d81979e0e66b1b14f3ce3dd86d5347.jpg;https://cdn.entero.ru/mp@2x/76/ce/76ceeb5f60452898cd28d3d54e735df8.jpg;https://cdn.entero.ru/mp@2x/fe/c2/fec24e7999947d041a3b3f479918b575.jpg;https://cdn.entero.ru/mp@2x/a3/73/a3736e7f650b0952459735d0501f4dc0.jpg,Весы платформенные MAS PM4PЕ-1.5 1515,Весы платформенные MAS PM4PЕ-1.5 1515,56545,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314557,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314557"">MAS PM4PЕ-1.5 1515</a></b> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена квадратной платформой, выполненной из углеродистой стали с лакокрасочным покрытием и рифленой поверхностью.</p>

<p>В комплект поставки входит индикатор MAS MI-E на стойке.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Высота платформы: 65 мм</li>
<li>Максимальная выборка массы тары: 1500 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Размер символов дисплея: 25,4 мм</li>
<li>Продолжительность работы от аккумулятора: 30 часов</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Интерфейс RS-232</li>
</ul>",314557,220 В,0.01 кВт,1500 мм,1500 мм,110 мм,115 кг,Россия,1,1520x1520x90 мм,0,https://entero.ru/manuals/377782/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4P%D0%95-1.5.pdf;https://entero.ru/manuals/377783/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,59521,,110 кг,"товарные, промышленные",,платформенные,от 200 до 500 гр,1500х1500 мм,III,Да,1500 кг,4 кг,Да,
https://cdn.entero.ru/mp@2x/de/89/de89185c2619dcea72e1984590e53c31.jpg;https://cdn.entero.ru/mp@2x/bc/2e/bc2e719846a94e06bbc2cb6c3509321e.jpg;https://cdn.entero.ru/mp@2x/55/ac/55acd4ffea207ef522e54ff1e3715b23.jpg;https://cdn.entero.ru/mp@2x/80/e2/80e23ba2545a8603dd02eafbcb526896.jpg,Весы платформенные MAS PM4PЕ-1.0 1515,Весы платформенные MAS PM4PЕ-1.0 1515,56545,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314568,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314568"">MAS PM4PЕ-1.0 1515</a></b> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена квадратной платформой, выполненной из углеродистой стали с лакокрасочным покрытием и рифленой поверхностью.</p>

<p>В комплект поставки входит индикатор MAS MI-E на стойке.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Высота платформы: 65 мм</li>
<li>Максимальная выборка массы тары: 1000 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Размер символов дисплея: 25,4 мм</li>
<li>Продолжительность работы от аккумулятора: 30 часов</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Интерфейс RS-232</li>
</ul>",314568,220 В,0.01 кВт,1500 мм,1500 мм,110 мм,115 кг,Россия,1,1520x1520x90 мм,0,https://entero.ru/manuals/377800/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4P%D0%95-1.0.pdf;https://entero.ru/manuals/377801/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,,,110 кг,"товарные, промышленные",,платформенные,от 200 до 500 гр,1500х1500 мм,III,Да,1000 кг,4 кг,Да,
https://cdn.entero.ru/mp@2x/15/97/1597c36020efa1530a71cae7b9d5a432.jpg;https://cdn.entero.ru/mp@2x/b8/bf/b8bf239cb2738285e49c4067c84b8bb5.jpg;https://cdn.entero.ru/mp@2x/dc/44/dc44c06507e5dde561f75201ede32771.jpg;https://cdn.entero.ru/mp@2x/98/96/9896fd261fbc6170409bfa7a94a42743.jpg;https://cdn.entero.ru/mp@2x/c3/25/c3253fa5062a18edd9a807cfad8b1998.jpg,Весы платформенные MAS PM4RЕ-0.6 RS-232,Весы платформенные MAS PM4RЕ-0.6 RS-232,59495,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314434,"<p>Платформенные весы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314434""><b class=""b"">MAS PM4RЕ-0.6</b></a> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена низким профилем и встроенным пандусом. Изделие выполнено из стали.</p>

<p>В комплект поставки входит индикатор MAS MI-E со стойкой и интерфейсом RS-232.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
<li>Интерфейс RS-232</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Максимальная выборка массы тары: 600 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Высота символов дисплея: 25,4 мм</li>
<li>
<p>Продолжительность работы от аккумулятора: до 30 часов</p>
</li>
</ul>",314434,220 В,0.01 кВт,1150 мм,1050 мм,150 мм,90 кг,Россия,1,1200x1100x200 мм,0,https://entero.ru/manuals/377848/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4R%D0%95-0.6.pdf;https://entero.ru/manuals/377849/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,,,85 кг,"товарные, промышленные",,"платформенные, низкопрофильные",от 100 до 200 гр,1150х850 мм,,Да,600 кг,2 кг,Да,
https://cdn.entero.ru/mp@2x/fe/2a/fe2ab24d2330123cfc0c5e0aa0878eba.jpg;https://cdn.entero.ru/mp@2x/c2/4a/c24a71cda25db497bd3e342b5a58b326.jpg;https://cdn.entero.ru/mp@2x/6a/9a/6a9af0e55238329ee54933badcd8b313.jpg;https://cdn.entero.ru/mp@2x/e8/90/e89004b1f41076f38683f68e9a5e1e90.jpg;https://cdn.entero.ru/mp@2x/c4/d8/c4d80afe6cc50cd1a61a4f2365f89f8e.jpg,Весы платформенные MAS PM4RЕ-1.5,Весы платформенные MAS PM4RЕ-1.5,59495,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314484,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314484"">MAS PM4RЕ-1.5</a></b> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена низким профилем и встроенным пандусом. Изделие выполнено из стали.</p>

<p>В комплект поставки входит индикатор MAS MI-E со стойкой.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Максимальная выборка массы тары: 1500 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Высота символов дисплея: 25,4 мм</li>
<li>
<p>Продолжительность работы от аккумулятора: до 30 часов</p>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Интерфейс RS-232</li>
</ul>",314484,220 В,0.01 кВт,1050 мм,1150 мм,150 мм,90 кг,Россия,1,1100x1200x200 мм,0,https://entero.ru/manuals/377697/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4R%D0%95-1.5.pdf;https://entero.ru/manuals/377698/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,64668,,85 кг,"товарные, промышленные",,"платформенные, низкопрофильные",от 200 до 500 гр,850х1150 мм,III,Да,1500 кг,4 кг,Да,
https://cdn.entero.ru/mp@2x/04/27/0427c72e3b926831a311c41767de8589.jpg;https://cdn.entero.ru/mp@2x/9e/5e/9e5ec283f712017014739a19c05d5881.jpg;https://cdn.entero.ru/mp@2x/a3/08/a30834da1fa3d24413964f1ca239ac4b.jpg;https://cdn.entero.ru/mp@2x/6e/f5/6ef566c36b25f28c3c08bdfbe91f0e07.jpg;https://cdn.entero.ru/mp@2x/e8/76/e876b48735792dbe4ee9c14703473ba5.jpg,Весы платформенные MAS PM4RЕ-1.0,Весы платформенные MAS PM4RЕ-1.0,59495,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314489,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314489"">MAS PM4RЕ-1.0</a></b> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена низким профилем и встроенным пандусом. Изделие выполнено из стали.</p>

<p>В комплект поставки входит индикатор MAS MI-E со стойкой.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Максимальная выборка массы тары: 1000 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Высота символов дисплея: 25,4 мм</li>
<li>
<p>Продолжительность работы от аккумулятора: до 30 часов</p>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Интерфейс RS-232</li>
</ul>",314489,220 В,0.01 кВт,1050 мм,1150 мм,150 мм,90 кг,Россия,1,1100x1200x200 мм,0,https://entero.ru/manuals/377699/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4R%D0%95-1.0.pdf;https://entero.ru/manuals/377700/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,63293,,85 кг,"товарные, промышленные",,"платформенные, низкопрофильные",от 200 до 500 гр,850х1150 мм,III,Да,1000 кг,4 кг,Да,
https://cdn.entero.ru/mp@2x/71/de/71de8f0e40cdb631e065c65ae0a32131.jpg;https://cdn.entero.ru/mp@2x/1a/1e/1a1e3c80e7810d47aad043d399e34e84.jpg;https://cdn.entero.ru/mp@2x/b5/42/b542f56eb5b3e2f2e3cc14fd4dca9019.jpg;https://cdn.entero.ru/mp@2x/df/69/df69a422836a61f502a38ffa21ad4832.jpg;https://cdn.entero.ru/mp@2x/b2/68/b268ae2ce000b2b58205a872bb67b73d.jpg,Весы платформенные MAS PM4RЕ-0.6,Весы платформенные MAS PM4RЕ-0.6,59495,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/314490,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314490"">MAS PM4RЕ-0.6</a></b> используются в производственных цехах, распределительных центрах, транспортных компаниях, на складах, а также на предприятиях общественного питания и торговли для определения веса разнообразных пищевых и непищевых объектов взвешивания при приемке грузов и в процессе фасовки. Модель оснащена низким профилем и встроенным пандусом. Изделие выполнено из стали.</p>

<p>В комплект поставки входит индикатор MAS MI-E со стойкой.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 тензометрических датчика по углам платформы</li>
<li>Регулируемые по высоте шарнирные опоры</li>
<li>Соединительный кабель в жесткой оплетке</li>
<li>Светодиодный яркий дисплей</li>
<li>Кронштейн для установки на стойку</li>
<li>Мембранная влагостойкая клавиатура</li>
<li>Высокая скорость взвешивания</li>
<li>Счётный режим</li>
<li>Функция чистый /полный вес (Net/Gross)</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина кабеля: 3 м</li>
<li>Максимальная выборка массы тары: 600 кг</li>
<li>Рабочая температура: от -10 °С до +40 °С</li>
<li>Высота символов дисплея: 25,4 мм</li>
<li>
<p>Продолжительность работы от аккумулятора: до 30 часов</p>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Интерфейс RS-232</li>
</ul>",314490,220 В,0.01 кВт,1050 мм,1150 мм,150 мм,90 кг,Россия,1,1100x1200x200 мм,0,https://entero.ru/manuals/377846/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM4R%D0%95-0.6.pdf;https://entero.ru/manuals/377847/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,,,85 кг,"товарные, промышленные",,"платформенные, низкопрофильные",от 100 до 200 гр,850х1150 мм,III,Да,600 кг,2 кг,Да,
https://cdn.entero.ru/mp@2x/85/94/8594f1eca2f113fb5859e19cb518e0de.jpg,Весы платформенные CAS 5HFS 1215,HERCULES 5HFS 1215 / B9109,60979,RUB,Нет,CAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/116959,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116959"">CAS 5HFS 1215</a></b> используются на перерабатывающих предприятиях, складских комплексах и в транспортных компаниях для статистического взвешивания сырья и продукции. Модель оснащена 4 тензометрическими датчиками, расположенными по углам, и платформой с рифленой поверхностью.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулируемые опоры с фиксацией</li>
<li>Соединительный кабель с жесткой оплеткой</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Максимальная нагрузка: 5000 кг</li>
<li>Дискретность отсчета: 2 кг</li>
<li>Диапазон рабочих температур:
<ul>
<li>Для грузоприемного устройства: от -30 до 40 °С</li>
<li>Для весоизмерительного устройства: от -10 до 40 °С</li>
</ul>
</li>
<li>Габариты: 1200x1500x40 мм</li>
<li>Вес: 120 кг</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Тензодатчики из нержавеющей стали</li>
<li>Опоры (ножки) из нержавеющей стали</li>
<li>Платформа из нержавеющей стали</li>
<li>Въездные пандусы</li>
<li>Рама-основание для установки в притык</li>
<li>Стойка для индикатора</li>
</ul>",116959,,,1500 мм,1200 мм,40 мм,,,,,0,https://entero.ru/manuals/117785/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CAS%205HFS%201215.pdf;https://entero.ru/manuals/117786/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20CAS.pdf;https://entero.ru/manuals/402299/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F%20%D0%BD%D0%B0%20CAS%205HFS%201215.pdf,66282,,120 кг,,,платформенные,2000 гр,,,,5000 кг,,,
https://cdn.entero.ru/mp@2x/1e/ad/1ead2cc12f6dc48a85436ccbd7b7f3a4.jpg,Весы напольные MAS PM1HWS-300-5060,Весы напольные MAS PM1HWS-300-5060,67122,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/377454,"<p>Напольные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/377454"">MAS PM1HWS-300-5060</a></b> используются на предприятиях общественного питания, торговли и логистики для точного взвешивания различных товаров. Модель оснащена жидкокристаллическим дисплеем на стойке. Корпус выполнен из нержавеющей стали, крышка платформы - из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Тензодатчик защищен пылевлагостойким сильфоном</li>
<li>Светодиодная подсветка дисплея с автоматическим уменьшением яркости</li>
<li>Высокая скорость взвешивания</li>
<li>Счетный режим для быстрого подсчета количества одинаковых деталей</li>
<li>Функция дозирования Hi-Ok-Lo</li>
<li>Функция чистого (Net) и полного (Gross) веса</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
<li>Средний класс точности</li>
<li>Пылевлагозащита класса IP-65</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Действительная цена деления:
<ul>
<li>До 150 кг включительно: 50 гр.</li>
<li>С 150 до 300 кг: 100 гр.</li>
</ul>
</li>
<li>Поверочное деление:
<ul>
<li>До 150 кг включительно: 50 гр.</li>
<li>С 150 до 300 кг: 100 гр.</li>
</ul>
</li>
<li>Размер символов дисплея: 23 мм</li>
<li>Время работы от аккумулятора: до 20 часов</li>
<li>Диапазон температур: от -10 до +40 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",377454,220 В,0.01 кВт,500 мм,700 мм,850 мм,23 кг,Россия,1,990x630x190 мм,0,https://entero.ru/manuals/519409/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM1HWS-300-5060.pdf;https://entero.ru/manuals/519410/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/519564/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,70655,,,товарные,,платформенные,50 гр,500х600 мм,,Да,300 кг,1 кг,,
https://cdn.entero.ru/mp@2x/21/a9/21a919835cbdcbf6f0bff290cc123435.jpg,Весы платформенные CAS 3HFS 1215,Весы платформенные CAS 3HFS 1215,73067,RUB,Нет,CAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/41122,"<p>Платформенные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/41122"">CAS 3HFS 1215</a></b> используются на перерабатывающих предприятиях, складских комплексах и в транспортных компаниях для статистического взвешивания сырья и продукции. Модель оснащена 4 тензометрическими датчиками, расположенными по углам, и платформой с рифленой поверхностью.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулируемые опоры с фиксацией</li>
<li>Соединительный кабель с жесткой оплеткой</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Максимальная нагрузка: 3000 кг</li>
<li>Дискретность отсчета: 1 кг</li>
<li>Диапазон рабочих температур:
<ul>
<li>Для грузоприемного устройства: от -30 до 40 °С</li>
<li>Для весоизмерительного устройства: от -10 до 40 °С</li>
</ul>
</li>
<li>Габариты: 1200x1500x90 мм</li>
<li>Вес: 150 кг</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Тензодатчики из нержавеющей стали</li>
<li>Опоры (ножки) из нержавеющей стали</li>
<li>Платформа из нержавеющей стали</li>
<li>Въездные пандусы</li>
<li>Рама-основание для установки в притык</li>
<li>Стойка для индикатора</li>
</ul>",41122,,,,,,,,,,0,https://entero.ru/manuals/12768/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CAS%203HFS%201215.pdf;https://entero.ru/manuals/117794/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20CAS.pdf;https://entero.ru/manuals/402314/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F%20%D0%BD%D0%B0%20CAS%203HFS%201215.pdf,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/04/ca/04ca6aa1466677207569715a4c1e878e.jpg;https://cdn.entero.ru/mp@2x/95/bc/95bc82bd38c572b66133d2bc19222700.jpg,Весы напольные MAS PM1HWS-300-6080,Весы напольные MAS PM1HWS-300-6080,83089,RUB,Нет,MAS,Профоборудование,Весовое,Весы напольные,https://entero.ru/item/377456,"<p>Напольные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/377456"">MAS PM1HWS-300-6080</a></b> используются на предприятиях общественного питания, торговли и логистики для точного взвешивания различных товаров. Модель оснащена жидкокристаллическим дисплеем на стойке. Корпус выполнен из нержавеющей стали, крышка платформы - из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Тензодатчик защищен пылевлагостойким сильфоном</li>
<li>Светодиодная подсветка дисплея с автоматическим уменьшением яркости</li>
<li>Высокая скорость взвешивания</li>
<li>Счетный режим для быстрого подсчета количества одинаковых деталей</li>
<li>Функция дозирования Hi-Ok-Lo</li>
<li>Функция чистого (Net) и полного (Gross) веса</li>
<li>Автоматическая установка нуля при включении</li>
<li>Вычитание массы тары до 100% от максимальной нагрузки</li>
<li>Средний класс точности</li>
<li>Пылевлагозащита класса IP-65</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Действительная цена деления:
<ul>
<li>До 150 кг включительно: 50 гр.</li>
<li>С 150 до 300 кг: 100 гр.</li>
</ul>
</li>
<li>Поверочное деление:
<ul>
<li>До 150 кг включительно: 50 гр.</li>
<li>С 150 до 300 кг: 100 гр.</li>
</ul>
</li>
<li>Размер символов дисплея: 23 мм</li>
<li>Время работы от аккумулятора: до 20 часов</li>
<li>Диапазон температур: от -10 до +40 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",377456,220 В,0.01 кВт,600 мм,980 мм,890 мм,32 кг,Россия,1,1240x730x190 мм,0,https://entero.ru/manuals/519413/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20MAS%20PM1HWS-300-6080.pdf;https://entero.ru/manuals/519414/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/519567/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20MAS.pdf,,,,товарные,,платформенные,50 гр,600х800 мм,,Да,300 кг,1 кг,Да,
