Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Объем воды,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (в упаковке)
https://cdn.entero.ru/mp@2x/3a/df/3adfc07ec7df98e88e0a019bbf9ac43f.jpg,Аппарат Sous Vide Sammic SVC-28,5170005,216023,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/163702,"<p>Аппарат Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/163702"">Sammic SVC-28</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии Sous Vide. Модель оснащена панелью управления с цифровым дисплеем, сливным краном, крышкой, съемной перфорированной полкой и ручками для переноски. Корпус, крышка и полка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокоточная система контроля и регулирования температуры PID-Adaptativo</li>
<li>Программирование температуры и времени приготовления</li>
<li>Эффективное распределение тепла в камере за счет конвекции</li>
<li>Сохранение текущих настроек температуры и времени после выключения аппарата</li>
<li>Датчик минимального уровня / отсутствия воды, с визуальным предупреждением на дисплее</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Точность отображения температуры на дисплее: 0,01 ºC</li>
<li>Чувствительность системы PID-Adaptativo: 0,2 ºC</li>
<li>Равномерность при 55 ºC: 0,1 ºC</li>
<li>Шаг установки времени: 1 мин.</li>
<li>Продолжительность цикла: от 1 мин. до 99 ч</li>
<li>Размер камеры: 300х505х200 мм</li>
</ul>",163702,с ванной,28 л,от 5 до 95 °С,,1.9 кВт,332 мм,652 мм,290 мм,,Испания,,,0,https://entero.ru/manuals/190358/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sammic%20SVC-28%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,
https://cdn.entero.ru/mp@2x/65/ad/65ad04207a5961a57d81723f1853da3f.jpg;https://cdn.entero.ru/mp@2x/60/33/6033ffe98ef6b8adc6f0a37fa1d12fae.jpg;https://cdn.entero.ru/mp@2x/06/6d/066de56d6be4f8f8f76337743cb73558.jpg;https://cdn.entero.ru/mp@2x/73/86/7386060a42b1c53553d3389344b5a17f.jpg;https://cdn.entero.ru/mp@2x/6a/cc/6acc8ec3b7e54cb83a4401bbd27b7ab4.jpg;https://cdn.entero.ru/mp@2x/f0/25/f025d5a99dc8e9853b931fa6d7085bae.jpg;https://cdn.entero.ru/mp@2x/89/0d/890d613c2c7adcd3f226436d9b0d1fb6.jpg;https://cdn.entero.ru/mp@2x/cc/95/cc95bcc08aa82771c48a012143496e67.jpg;https://cdn.entero.ru/mp@2x/61/4c/614cb0b979d74593e99fb6d35732fd7e.jpg,Аппарат Sous Vide LILOMA SOUS-VIDE SV 2/3,Аппарат Sous Vide LILOMA SOUS-VIDE SV 2/3,23719,RUB,Да,LILOMA,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/361689,"<p>Аппарат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361689"">LILOMA SOUS-VIDE SV 2/3</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии су-вид (Sous Vide) в герметичных пакетах на водяной бане. Модель оснащена емкостью со съемной крышкой, кабелем питания, электронной панелью управления с мембранной клавиатурой и 2 цифровыми дисплеями индикации. Корпус выпонен из нержавеющей стали марки SS201.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры</li>
<li>Таймер для установки длительности приготовления</li>
<li>Цифровая индикация температуры и настроек таймера</li>
<li>Сливной кран c термоизолированной ручкой</li>
<li>Простое управление</li>
<li>Формат емкости: GN2/3</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная заданная длительность приготовления: 99 ч</li>
<li>Длина кабеля питания: 1500 мм</li>
</ul>",361689,с ванной,16 л,от 0 до 95 °С,220 В,0.5 кВт,450 мм,360 мм,300 мм,8.7 кг,Китай,1,490x410x340 мм,0,https://entero.ru/manuals/465506/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20LILOMA%20SOUS-VIDE%20SV%202_3.pdf;https://entero.ru/manuals/466543/%D0%9B%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%BD%D0%B0%20LILOMA%20SOUS-VIDE%20SV.pdf,25504,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241490&hash=07713f69de92445f,
https://cdn.entero.ru/mp@2x/9e/c2/9ec28b72adbaaa767f55f456f4d842d0.jpg,Ванна Sous Vide Sammic 56 л термоизолированная,F0000039836,60964,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/275675,"<p>Ванна <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/275675""><b class=""b"">Sammic 56 л</b></a> используется на предприятиях общественного питания и торговли совместно с аппаратами серии <a href=""http://entero.ru/search.php?text=Sammic+SmartVide"">SmartVide</a> для приготовления блюд по технологии су-вид (Sous Vide). Модель оснащена термоизолированной емкостью формата GN 2/1, сливным краном и интегрированными в корпус рукоятками для транспортировки. Емкость выпонена из нержавеющей стали.</p>",275675,,56 л,,,,600 мм,600 мм,288 мм,,Испания,,,0,https://entero.ru/manuals/340316/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sammic%2056%20%D0%BB.pdf,,,
https://cdn.entero.ru/mp@2x/83/69/8369f3f4143e051e338e27e0511d852a.jpg;https://cdn.entero.ru/mp@2x/b3/03/b303172014e41c598d375d644839a587.jpg;https://cdn.entero.ru/mp@2x/07/dc/07dcde50a6fed74b512194c1a751ba12.jpg;https://cdn.entero.ru/mp@2x/3e/b8/3eb8d9d7548822dbf6667f50a530c42e.jpg,Аппарат Sous Vide Sammic SmartVide 7,1180120,115889,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/256918,"<p>Аппарат Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/256918"">Sammic SmartVide 7</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии Sous Vide. Модель оснащена панелью управления с 4 кнопками и полноцветным TFT-дисплеем и эргономичной ручкой. Конструкция выполнена из нержавеющей стали, передняя панель и ручка - из полиамида, армированного стекловолокном.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокоточная система контроля температуры</li>
<li>Программирование температуры и времени приготовления</li>
<li>Легко перемещать между емкостями</li>
<li>Возможность отображения температуры в градусах Цельсия / Фаренгейта</li>
<li>Bluetooth соединение позволяет экспортировать или распечатывать результаты приготовления в конце цикла</li>
<li>Бесплатное обновление прошивки</li>
<li>Готовность к HACCP</li>
<li>Дополнительный стержневой зонд</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Точность температуры: 0,01 ºC</li>
<li>Допустимая температура окружающей среды: от 5 до 40 ºC</li>
<li>Шаг установки времени: 1 мин.</li>
<li>Продолжительность цикла: от 1 мин. до 99 ч</li>
<li>Максимальный объем емкости: 56 л</li>
<li>Габариты погружной части: 117х110х147 мм</li>
<li>Габариты в упаковке: 440х190х310 мм</li>
</ul>",256918,погружной,56 л,от 5 до 95 °С,220 В,2 кВт,124 мм,140 мм,360 мм,3.6 кг,Испания,1,440x190x310 мм,0,https://entero.ru/manuals/316549/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sammic%20SmartVide%207%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,124612,,
https://cdn.entero.ru/mp@2x/ec/90/ec9095af5216ecc61c6a4823a07d8b95.jpg;https://cdn.entero.ru/mp@2x/a0/47/a0473de62920e94cbde6df8b2ba38d44.jpg;https://cdn.entero.ru/mp@2x/0c/ed/0ced902b4d62fa6597d1352d985e6e39.jpg;https://cdn.entero.ru/mp@2x/df/84/df84fadb0572f869e7e365513180a687.jpg,Аппарат Sous Vide Sammic SmartVide 9,F0000039831,147287,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/275676,"<p>Аппарат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/275676"">Sammic SmartVide 9</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии су-вид (Sous Vide). Модель оснащена влагонепроницаемой панелью управления с 4 функциональными клавишами и полноцветным TFT-дисплеем. Корпус и рукоятка выполнены из нержавеющей стали.</p>

<p>В комплект поставки входит сумка-чехол.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокоточная система контроля температуры</li>
<li>Регулировка температуры и длительности приготовления</li>
<li>Цифровая индикация температуры в градусах Цельсия и Фаренгейта, а также длительности приготовления </li>
<li>Графические круговые шкалы индикации достижения заданной температуры и течения длительности</li>
<li>Сохранение в памяти до 20 рецептов</li>
<li>Гнездо для термощупа</li>
<li>Самодиагностика с индикацией неисправностей</li>
<li>Легкость перемещения благодаря удобной рукоятке</li>
<li>Возможность дистанционного мониторинга, импорта и экспорта данных с помощью Bluetooth соединения и бесплатного приложения для смартфона</li>
<li>Бесплатное обновление прошивки</li>
<li>Соответствие стандартам HACCP</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон температуры окружающей среды при эксплуатации: от 5 до 40 ºC</li>
<li>Шаг индикации температуры: 0,01 ºC</li>
<li>Диапазон заданной длительности цикла: от 1 мин. до 99 ч</li>
<li>Шаг заданной длительности: 1 мин.</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/275674"">Термощуп</a></li>
<li><a href=""https://entero.ru/item/275673"">Крышка для емкости GN1/1</a></li>
</ul>",275676,погружной,56 л,от 5 до 95 °С,220 В,2 кВт,124 мм,140 мм,360 мм,4.2 кг,Испания,,,0,https://entero.ru/manuals/340315/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sammic%20SmartVide%209.pdf,160095,,
https://cdn.entero.ru/mp@2x/9e/19/9e193c3d61fc2b68f41e64354aa3e9d1.jpg;https://cdn.entero.ru/mp@2x/d1/6d/d16d541422c3a0b0c350602bda4fa827.jpg;https://cdn.entero.ru/mp@2x/e5/15/e5150b348dddf7bd4b981221c9ed69fd.jpg,Аппарат Sous Vide Waring WSV25E,WRWSV25E,27202,RUB,Нет,Waring,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/176006,"<p>Аппарат Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/176006"">Waring WSV25E</a> </b>используется на предприятиях общественного питания и торговли для приготовления блюд по технологии Sous Vide, придавая им нежнейший вкус и сохраняя все важные микроэлементы продуктов. Особенность данного оборудования состоит в том, что продукты перед непосредственным приготовлением помещают в упаковку, из которой полностью удаляется воздух. Затем вакуумные пакеты помещают в воду и готовят. Модель оснащена электронной панелью управления и встроенным шлангом для безопасного и простого удаления воды из резервуара. Корпус и ванна выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Управление в одно касание</li>
<li>5 программ готовки</li>
<li>99-часовой таймер</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Циркуляция воды: 6 л/мин</li>
<li>
<p>Точность температуры: +/- 0,05 ° C</p>
</li>
</ul>",176006,с ванной,25 л,от 35 до 90 °С,220 В,2 кВт,362 мм,597 мм,266 мм,11 кг,Китай,1,455x647x353 мм,0,https://entero.ru/manuals/508857/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Waring%20WSV25E%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/508858/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456239720&hd=2&autoplay=0,
https://cdn.entero.ru/mp@2x/c2/e1/c2e10d6483868527bf5a0aa0689b7bbb.jpg;https://cdn.entero.ru/mp@2x/89/a1/89a1d55a837fc8c0c5486287ab53ac5d.jpg;https://cdn.entero.ru/mp@2x/7a/06/7a067c017858a98efd7daa8d320bad22.jpg;https://cdn.entero.ru/mp@2x/77/e8/77e8039f60bae45288863cc84b174fb2.jpg;https://cdn.entero.ru/mp@2x/4a/b7/4ab7fe721e2c90abdbc59b7db75d4c4e.jpg;https://cdn.entero.ru/mp@2x/a3/9a/a39ae5444992f269d7c20ed028753d6b.jpg;https://cdn.entero.ru/mp@2x/c5/12/c5125abab6aeaf6eaacdd879f4fbcd47.jpg,Аппарат Sous Vide LILOMA SOUS-VIDE SV 1/1,Аппарат Sous Vide LILOMA SOUS-VIDE SV 1/1,27570,RUB,Нет,LILOMA,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/361688,"<p>Аппарат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361688"">LILOMA SOUS-VIDE SV 1/1</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии су-вид (Sous Vide) в герметичных пакетах на водяной бане. Модель оснащена емкостью со съемной крышкой, кабелем питания, электронной панелью управления с мембранной клавиатурой и 2 цифровыми дисплеями индикации. корпус выпонен из нержавеющей стали марки SS201.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры</li>
<li>Таймер для установки длительности приготовления</li>
<li>Цифровая индикация температуры и настроек таймера</li>
<li>Сливной кран c термоизолированной ручкой</li>
<li>Простое управление</li>
<li>Формат емкости: GN1/1</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная заданная длительность приготовления: 99 ч</li>
<li>Длина кабеля питания: 1500 мм</li>
</ul>",361688,с ванной,24 л,от 0 до 95 °С,220 В,0.7 кВт,620 мм,360 мм,300 мм,12 кг,,1,670x420x340 мм,0,https://entero.ru/manuals/465507/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20LILOMA%20SOUS-VIDE%20SV%201_1.pdf;https://entero.ru/manuals/466544/%D0%9B%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%BD%D0%B0%20LILOMA%20SOUS-VIDE%20SV.pdf,,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241490&hash=07713f69de92445f,
https://cdn.entero.ru/mp@2x/0c/57/0c575310d720c224a66eddd4b56c3690.jpg,Ротационный кипятильник SousVideTools Platinum Thermal Circulator SVT-PLATINUM-1,SVT-PLATINUM-1,0,RUB,Нет,SousVideTools,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/130494,"<p>Ротационный кипятильник <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/130494"">SousVideTools Platinum Thermal Circulator SVT-PLATINUM-1</a></b> используется на предприятиях общественного питания для приготовления широкого спектра деликатесных блюд по технологии Sous Vide, позволяющей придать им нежнейший вкус и сохранить все важные микроэлементы продуктов. Особенность данного оборудования состоит в том, что продукты перед непосредственным приготовлением помещают в упаковку, из которой полностью удаляется воздух. Затем вакуумные пакеты помещают в воду и готовят. Циркуляционный нагрев равномерно распределяет температуру в емкости. Модель оснащена высокоточным термостатом с терморегулятором. Изделие полностью выполнено из нержавеющей стали с классом защиты IP X3.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Яркий светодиодный дисплей </li>
<li>Предназначен для установки в любую круглую или плоскую посуду с помощью зажима</li>
<li>5 предварительных программ</li>
<li>Режим энергосбережения, который снижает потребление энергии до 0,02 кВт в режиме готовки</li>
<li>Высокоточный термоциркулятор Sous Vide с контролем температуры</li>
<li>Обеспечивает исключительную температурную стабильность</li>
<li>Таймер от 1 мин. до 99 часов со звуковым и экранным оповещениями</li>
<li>Защита от низкого уровня воды - устройство автоматически отключается при случайном включении при уровне воды ниже минимально необходимого</li>
<li>Циркуляционный насос для устранения холодных и горячих точек</li>
<li>Датчик температуры для предотвращения перегрузки и перегрева</li>
<li>Удобная ручка для переноски</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Точность регулировки температуры: 0,03 °С</li>
<li>Мин. глубина посуды: 165 мм</li>
</ul>",130494,погружной,до 65 л,от 40 до 100 °С,,2 кВт,380 мм,130 мм,260 мм,,Великобритания,,,0,,,,
https://cdn.entero.ru/mp@2x/22/c1/22c14b43b8d23e478c9b5122e4f10f8e.jpg,Аппарат Sous Vide Vortmax VS One,Аппарат Sous Vide Vortmax VS One,76947,RUB,Нет,Vortmax,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/81233,"<p>Аппарат Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81233"">Vortmax VS One</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии Sous Vide. Модель оснащена терморегулирующим подогревателем высокой точности и отображением рабочей температуры. Конструкция и ручка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Защитное автоматическое устройство при «холостом» использовании</li>
<li>Циркуляционный вентиль, способствующий отличному смешиванию продукта</li>
<li>Устройство блокировки двигателя при выявлении перенапряжения и превышения температуры</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная рабочая глубина: 165 мм</li>
</ul>",81233,погружной,от 50 до 80 л,от 20 до 110 °С,220 В,2 кВт,130 мм,260 мм,380 мм,4.5 кг,,,,0,https://entero.ru/manuals/426215/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Vortmax%20VS%20One.pdf,82739,,
https://cdn.entero.ru/mp@2x/bd/e0/bde0ad13e877469e5456492eb608c01d.jpg,Аппарат Sous Vide FIMAR SV-25,SV25,81616,RUB,Нет,FIMAR,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/83200,"<p>Аппарат Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83200"">FIMAR SV-25</a></b> используется на предприятиях общественного питания и торговли для приготовления блюд по технологии Sous Vide, придавая им нежнейший вкус и сохраняя все важные микроэлементы продуктов. Особенность данного оборудования состоит в том, что продукты перед непосредственным приготовлением помещают в упаковку, из которой полностью удаляется воздух. Затем вакуумные пакеты помещают в воду и готовят. Модель оснащена электронной панелью управления и защитой от сухого хода. Корпус и ванна выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>5 программ готовки</li>
<li>Дисплей</li>
<li>Сливной кран</li>
<li>Точность температурной обработки +/- 0,3 °С</li>
</ul>",83200,с ванной,25 л,от 0 до 95 °С,220 В,2 кВт,410 мм,522 мм,360 мм,13 кг,Италия,1,450x570x400 мм,0,https://entero.ru/manuals/66693/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20FIMAR%20SV-25.pdf;https://entero.ru/manuals/87406/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20FIMAR.pdf;https://entero.ru/manuals/376012/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BD%D0%B0%20FIMAR%20SV-25.pdf;https://entero.ru/manuals/376013/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20SV-25.pdf;https://entero.ru/manuals/376014/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/376015/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/376016/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2006.10.2027%29.pdf,85912,https://vk.com/video_ext.php?oid=-177656185&id=456239663&hd=2&autoplay=0,
https://cdn.entero.ru/mp@2x/bc/fe/bcfe78667d4d60fcf89d5c4c7656cb5b.jpg,Аппарат Sous Vide EKSI EV-01,Аппарат Sous Vide EKSI EV-01,24411,RUB,Нет,EKSI,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/103248,"<p><span class=""b"">Погружной аппарат Sous Vide </span><b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/103248"">EKSI EV-01</a> </b>используется в частных домах и квартирах для приготовления пищи в герметичных пакетах в горячей воде при невысоких температурах, что позволяет сохранить в продуктах все питательные вещества, витамины и минералы и обеспечить насыщенный вкус мяса и овощей. Модель оснащена цифровой панелью управления с ЖК-дисплеем, терморегулятором, таймером на 24 часа и сигналом оповещения о низком уровне воды. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 5 до 99℃</li>
</ul>",103248,погружной,30 л,от 5 до 99 °С,220 В,1.5 кВт,140 мм,145 мм,335 мм,2.5 кг,,1,205x170x405 мм,0,https://entero.ru/manuals/120189/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20EV-01.pdf,34873,,
https://cdn.entero.ru/mp@2x/43/80/438060a831ab6c3dc7624da126f9b768.jpg;https://cdn.entero.ru/mp@2x/60/30/603058826d23f7ec01775c213d85dea1.jpg;https://cdn.entero.ru/mp@2x/06/78/0678f9a3b4185a8337de318b6d0596df.jpg;https://cdn.entero.ru/mp@2x/00/1f/001f71350fcf7b662610a7a5d3b70fe8.jpg;https://cdn.entero.ru/mp@2x/64/01/6401ed2a4df8f8dc1eab7274d380c2ab.jpg,Ротационный кипятильник (термостат) Kocateq BM200SVset,BM200SV Set,29869,RUB,Нет,Kocateq,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/215704,"<p>Ротационный кипятильник <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/215704"">Kocateq BM200SVset</a></b> предназначен для поддержания постоянной температуры воды в произвольной емкости с её активным перемешиванием по технологии Sous Vide на предприятиях общественного питания и торговли. Модель оснащена сенсорной панелью управления и таймером до 99 часов. Все части, контактирующие с водой, и корпус выполнены из нержавеющей стали AISI 304, держатель термостата и разделитель - из нержавеющей стали.</p>

<p>В комплект поставки входят гастроемкость GN1/1 глубиной 200 мм из прозрачного поликарбоната объемом 22 л, крышка из поликарбоната с вырезом под термостат, держатель термостата и кассета для вакуумных пакетов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сенсорная интуитивно понятная панель управления:
<ul>
<li>Время приготовления</li>
<li>Время, оставшееся до окончания цикла приготовления</li>
<li>Заданную и актуальная температуру воды</li>
</ul>
</li>
<li>Цифровой контролер температуры и времени</li>
<li>Мощный кольцевой ТЭН</li>
<li>На погружной части тнанесены отметки минимального и максимального уровня воды</li>
<li>Датчик измерения температуры воды с точностью <sup>+</sup>/<sup><sub>-</sub></sup> 0,1 °С</li>
<li>PID-регулятор для поддержания температуры воды в диапазоне <sup>+</sup>/- 0,5 °С</li>
<li>До 6 каналов, позволяющих полностью использовать объем ванны с гарантией равномерной циркуляции воды</li>
<li>4 переставляемых с шагом 1 см вертикальных разделителя</li>
<li>Ручка для простого извлечения кассеты из ванны</li>
<li>LED-индикатор</li>
<li>Защита от использования без воды</li>
<li>Класс защиты: IP65</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 540х350х240 мм</li>
</ul>",215704,погружной,22 л,от 0 до 90 °С,220 В,2 кВт,325 мм,535 мм,360 мм,,Корея,,,0,https://entero.ru/manuals/255303/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf,32117,,
