Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Установка,Вес (с упаковкой),Материал корпуса,Масса заготовки,Диаметр заготовки,Лапшерезка,Ширина раскатки,Толщина раскатки,Тесто
https://cdn.entero.ru/mp@2x/eb/51/eb51356e4edc8cb91183247403f45330.jpg,Машина тестораскаточная Roal Meat XM85,Машина тестораскаточная Roal Meat XM85,0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/279168,"<p>Машина тестораскаточная <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/279168"">Roal Meat XM85</a></b> используется на предприятиях пищевой промышленности, общественного питания и торговли для формирования тестовых кружков, используемых для производсвта вареников, пельменей и аналогичных полуфабрикатов. Все детали, контактирующие с продуктами, выполнены из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 50 шт/мин.</li>
<li>Диаметр тестовой заготовки: 85 мм</li>
<li>Заводская настройка толщины раскатки: 2 мм</li>
<li>Ширина подающего лотка: 120 мм</li>
</ul>",279168,тестораскатка для пельменных кружков,220 В,0.12 кВт,600 мм,300 мм,300 мм,,Китай,,,0,,,,17 кг,,настольная,,окрашенная сталь,,85 мм,,120 мм,2 мм,круглое
https://cdn.entero.ru/mp@2x/d3/f9/d3f95c295d58c130e5f80cd8dbe8629f.jpg,Машина тестораскаточная Roal Meat RM90,Машина тестораскаточная Roal Meat RM90,0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/257418,"<p>Машина тестораскаточная <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/257418""><b class=""b"">Foodatlas JPG50</b></a> используется на предприятиях общественного питания и торговли для формирования тестовых кружков, используемых для производсвта вареников и пельменей. Все детали, контактирующие с продуктами, выполнены из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 50 шт/мин.</li>
<li>Диаметр тестовой заготовки: 85 мм</li>
<li>Толщина раскатки: 2 мм</li>
<li>Ширина подающего лотка: 120 мм</li>
</ul>",257418,тестораскатка для пельменных кружков,220 В,0.65 кВт,600 мм,300 мм,300 мм,,Китай,,,0,,,,17 кг,,настольная,,окрашенная сталь,,85 мм,,120 мм,2 мм,круглое
https://cdn.entero.ru/mp@2x/34/44/3444a1de890adc4fe718824fe429d855.jpg;https://cdn.entero.ru/mp@2x/55/c3/55c30aa2278ec07dc11fc84f89ce02d0.jpg,Машина тестораскаточная для пельменных кружков Roal Meat D100,Машина тестораскаточная для пельменных кружков Roal Meat D100,0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/361585,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361585"">Roal Meat D100</a></b> используется на предприятиях пищевой промышленности, общественного питания и торговли для формирования тестовых кружков, используемых для производства вареников, пельменей, гедза и аналогичных полуфабрикатов. Модель оснащена частотным преобразователем, расположенным под наклоном загрузочным лотком и ленточным конвейером для выгрузки. Корпус выполнен из нержавеющей стали марки 201, контактирующие с продуктом компоненты с тефлоновым покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина загрузочного лотка: 120 мм</li>
<li>Длина транспортера: 180 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",361585,тестораскатка для пельменных кружков,220 В,0.25 кВт,520 мм,320 мм,360 мм,45 кг,Китай,1,490x400x470 мм,0,,,,30 кг,,настольная,,нерж. сталь,,100 мм,,120 мм,2 мм,круглое
https://cdn.entero.ru/mp@2x/cb/ec/cbece90c52786ac244fd6ce3b896b70f.jpg,"Машина тестораскаточная для пельменных кружков Roal Meat D60 (1,5 мм)","Машина тестораскаточная для пельменных кружков Roal Meat D60 (1,5 мм)",0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/361589,"<p>Тестораскаточная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361589""><b class=""b"">Roal Meat D60</b></a> используется на предприятиях пищевой промышленности, общественного питания и торговли для формирования тестовых кружков, используемых для производства вареников, пельменей, гедза и аналогичных полуфабрикатов. Модель оснащена частотным преобразователем, расположенным под наклоном загрузочным лотком и ленточным конвейером для выгрузки. Корпус выполнен из нержавеющей стали марки 201, контактирующие с продуктом компоненты с тефлоновым покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина загрузочного лотка: 120 мм</li>
<li>Длина транспортера: 180 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",361589,тестораскатка для пельменных кружков,220 В,0.25 кВт,520 мм,320 мм,360 мм,45 кг,Китай,1,490x400x470 мм,0,,,,30 кг,,настольная,,нерж. сталь,,60 мм,,120 мм,1.5 мм,круглое
https://cdn.entero.ru/mp@2x/fa/38/fa38572fbb6fd808669ea6b5a8d23eed.jpg,Машина тестораскаточная для пельменных кружков Roal Meat D60 (2 мм),Машина тестораскаточная для пельменных кружков Roal Meat D60 (2 мм),0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/361590,"<p>Тестораскаточная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361590""><b class=""b"">Roal Meat D600</b></a> используется на предприятиях пищевой промышленности, общественного питания и торговли для формирования тестовых кружков, используемых для производства вареников, пельменей, гедза и аналогичных полуфабрикатов. Модель оснащена частотным преобразователем, расположенным под наклоном загрузочным лотком и ленточным конвейером для выгрузки. Корпус выполнен из нержавеющей стали марки 201, контактирующие с продуктом компоненты с тефлоновым покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина загрузочного лотка: 120 мм</li>
<li>Длина транспортера: 180 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",361590,тестораскатка для пельменных кружков,220 В,0.25 кВт,520 мм,320 мм,360 мм,45 кг,Китай,1,490x400x470 мм,0,,,,30 кг,,настольная,,нерж. сталь,,60 мм,,120 мм,2 мм,круглое
https://cdn.entero.ru/mp@2x/b7/74/b7749639c5ded4f8fd250bfdc8125f54.jpg,Тестораскаточная машина Luxstahl SP42MA,ита1404,0,RUB,Нет,Luxstahl,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/153037,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/153037"">Luxstahl SP42MA</a></b> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских для раскатки яичного теста, теста под пиццу, тонких лепешек и других тестовых заготовок.</p>",153037,традиционная тестораскатка,220 В,0.37 кВт,520 мм,520 мм,370 мм,,Италия,,,0,,,,26 кг,,настольная,,нерж. сталь,от 0.05 до 1 кг,,,,от 0.1 до 8 мм,прямоугольное
https://cdn.entero.ru/mp@2x/15/85/15852241fef3ad74b4419717f7cc8e3b.jpg,Тестораскаточная машина Bosfor UHA-30-Y,Тестораскаточная машина Bosfor UHA-30-Y,0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/333077,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/333077"">Bosfor UHA-30-Y</a> </b>используется на предприятиях общественного питания: в ресторанах, столовых, кафе, пиццериях и тратториях для раскатки не крутого теста на пласты и приготовления пиццы, хлеба, фокаччи, коржей и пр. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Скорость: 90 об./мин.</li>
<li>Габариты в упаковке: 480x500x610 мм</li>
</ul>",333077,"тестораскатка для пиццы, традиционная тестораскатка",220 В,0.25 кВт,420 мм,450 мм,600 мм,34 кг,Турция,1,480x500x610 мм,0,,,,32 кг,,настольная,,нерж. сталь,,300 мм,,,от 0.1 до 5 мм,круглое
https://cdn.entero.ru/mp@2x/19/47/19472461cf535a0987c9ca4f23b77206.jpg,Тестораскаточная машина Bosfor UHA-40-Y,Тестораскаточная машина Bosfor UHA-40-Y,0,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/333078,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/333078"">Bosfor UHA-40-Y</a> </b>используется на предприятиях общественного питания: в ресторанах, столовых, кафе, пиццериях и тратториях для раскатки не крутого теста на пласты и приготовления пиццы, хлеба, фокаччи, коржей и пр. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Скорость: 90 об./мин.</li>
<li>Габариты в упаковке: 510x580x720 мм</li>
</ul>",333078,"тестораскатка для пиццы, традиционная тестораскатка",220 В,0.25 кВт,500 мм,510 мм,610 мм,42 кг,Турция,1,510x580x720 мм,0,,,,40 кг,,настольная,,нерж. сталь,,400 мм,,,,круглое
https://cdn.entero.ru/mp@2x/cf/38/cf385de948a89af2f3ac1de90f9585d3.jpg,Тестораскаточная машина Imperia (La Monferrina) Restaurant Elettronica 045,RestaurantElettronica(045) / RESTAURANT ELECTRONIC 045 / 75825,0,RUB,Нет,Imperia (La Monferrina),Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/123942,"<p>Тестораскаточная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/123942""><b class=""b"">Imperia Restaurant Elettronica 045</b></a> используется на предприятиях общественного питания и в домашних условиях для раскатки теста, предназначенного для приготовления лапши. Модель оснащена электрическим приводом с защитой от перегрузки. Все поверхности, соприкасающиеся с пищевыми продуктами, выполнены из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулируемая скорость вращения валков</li>
<li>Регулировка разведения пары валков</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Скорость вращения: от 5 до 100 об/мин.</li>
<li>Габариты в упаковке: 430x360x370 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Насадка для спагетти <a href=""https://entero.ru/item/39559"">Simplex Restaurant 097</a></li>
<li>Насадка для капеллини <a href=""https://entero.ru/item/39558"">Simplex Restaurant 060</a></li>
<li>Насадка для тальятелле <a href=""https://entero.ru/item/47507"">Simplex Restaurant 070</a></li>
<li>Насадка для тренетте <a href=""https://entero.ru/item/47508"">Simplex Restaurant 080</a></li>
<li>Насадка для феттуччине <a href=""https://entero.ru/item/47509"">Simplex Restaurant 090</a></li>
<li>Насадка для лазанетте <a href=""https://entero.ru/item/51794"">Simplex Restaurant 095</a></li>
<li>Насадка для лазанетте <a href=""https://entero.ru/item/64082"">Simplex Restaurant 098</a></li>
<li>Форма для равиоли <a href=""https://entero.ru/item/114170"">Raviolamp 310</a></li>
<li>Форма для равиоли <a href=""https://entero.ru/item/114178"">Raviolamp 314</a></li>
<li>Набор форм для равиоли <a href=""https://entero.ru/item/114181"">Raviolamp 317</a></li>
<li>Набор форм для равиоли <a href=""https://entero.ru/item/114211"">Raviolamp 318</a></li>
<li>Сушилка для лапши <a href=""https://entero.ru/item/114105"">Stendipasta 540</a></li>
</ul>",123942,традиционная тестораскатка,220 В,0.29 кВт,310 мм,260 мм,295 мм,20 кг,Италия,1,430x360x370 мм,0,https://entero.ru/manuals/131933/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Imperia%20Restaurant%20Elettronica%20045%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,18 кг,12 кг/ч,настольная,,нерж. сталь,,,,210 мм,от 0 до 5 мм,прямоугольное
https://cdn.entero.ru/mp@2x/6f/30/6f30d07cf3a867939cce0268759338ed.jpg;https://cdn.entero.ru/mp@2x/34/bd/34bd12a40043915176e451995bd23a80.jpg;https://cdn.entero.ru/mp@2x/39/75/3975f15945219df14a1cf914c7c499cd.jpg,Машина тестораскаточная ПищТех МРТ 500/900,Машина тестораскаточная ПищТех МРТ 500/900,0,RUB,Нет,ПищТех,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/314922,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314922"">ПищТех МРТ 500/900</a></b> используется в пекарнях, кондитерских, на предприятиях общественного питания, пищевой промышленности и торговли для механизации процессов раскатки различных видов теста с влажностью не менее 35% и получения равномерно раскатанного пласта теста необходимой толщины.​ Модель оснащена крыльями с подъемным механизмом и 4 колесами со стопорами.</p>

<p>В комплект поставки входят скалка для теста и емкость для муки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью джойстика или ножной педали</li>
<li>Зазор между валками регулируется рычагом</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Ширина транспортной ленты: 490 мм</li>
<li>Ширина раскатывающих валов: 495 мм</li>
<li>Габариты в упаковке: 1270х970х1750 мм</li>
</ul>",314922,конвейерная тестораскатка,380 В,0.55 кВт,1900 мм,880 мм,1315 мм,,Россия,,,0,https://entero.ru/manuals/398219/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85%20%D0%9C%D0%A0%D0%A2%20500_900.pdf;https://entero.ru/manuals/421899/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,,200 кг,100 кг/ч,напольная,,,,,,495 мм,от 1 до 38 мм,круглое
https://cdn.entero.ru/mp@2x/08/96/0896535217550262d1c48f6b116c0836.jpg,Тестораскаточная машина Kocateq OMJ450B,Тестораскаточная машина Kocateq OMJ450B,0,RUB,Нет,Kocateq,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/47868,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47868"">Kocateq OMJ450B</a></b> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских для нарезания и раскатывания теста. Поверхности валков - из зеркально полированного хрома, скребок - из пластика, полотна конвейера - из нетканого полимерного материала, защитные экраны валков - из нержавеющей стали AISI 304, корпус - из стали, покрытой порошковой полимерной эмалью.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Раскатывание реверсивным способом с постепенным сведением валков</li>
<li>Механизированные ленточные транспортера</li>
<li>Скребок на каждом валу для поддержания чистоты валков в процессе раскатывания</li>
<li>Полотна конвейера с регулируемыми натяжителями</li>
<li>Переключение направления вращения конвейеров и валков с помощью коромысла</li>
<li>Защитные экраны валков блокируют работу машины при открывании</li>
<li>Пылезащищенные подшипники без необходимости в смазке и обслуживании</li>
<li>Верхнее расположение электродвигателя привода и редуктора</li>
<li>Переставляемые держатели для скалки в конце конвейера</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр валка: 90 мм</li>
<li>Ширина валка: 450 мм</li>
<li>Размеры конвейера: 430х1700 мм</li>
<li>Горизонтальные размеры машины в сложенном положении: 750х710 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47868,конвейерная тестораскатка,220 В,0.56 кВт,1770 мм,820 мм,620 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111476/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/279092/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20OMJ450B.pdf,,,,,настольная,,,4 кг,,,,от 1 до 35 мм,прямоугольное
https://cdn.entero.ru/mp@2x/2b/04/2b040d9fea6f6b42f62914467b698564.jpg,Тестораскаточная машина Italpan ITP 700,н0000163801,0,RUB,Нет,Italpan,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/128981,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128981"">Italpan ITP 700</a></b> используется на предприятиях общественного питания и торговли, а также а производственных цехах, деятельность которых связана с производством гастрономических товаров, для производства тестовых заготовок для французских багетов, батонов, рогаликов и других хлебобулочных изделий цилиндрической формы. Модель оснащена удобным мобильным корпусом и может быть расположена как на столе, так и на подставке. Раскаточные валки выполнены из стали, покрытой пищевой полиацетальной пластмассой, предотвращающей прилипание теста.</p>

<p>В комплект поставки входит подставка на колесах.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Макс. производительность: 1800 шт/час</li>
<li>Макс. длина тестовой заготовки: 700 мм</li>
</ul>",128981,тестораскатка для багетов,380 В,0.55 кВт,1130 мм,1090 мм,740 мм,,Италия,,,0,https://entero.ru/manuals/142350/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Italpan%20ITP%20700.pdf;https://entero.ru/manuals/142351/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Italpan%20ITP%20700.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456239843&hd=2&autoplay=0,260 кг,,напольная,,,от 0.05 до 1.8 кг,,,от 0 до 700 мм,,цилиндрическое
https://cdn.entero.ru/mp@2x/73/de/73de8c02dfe8c73fd849ecb64265f569.jpg;https://cdn.entero.ru/mp@2x/c6/dc/c6dc7f9ee412b9cf834e9b466beba48e.jpg;https://cdn.entero.ru/mp@2x/59/0b/590b9644867b68f001eeee83b777ba2d.jpg,Тестораскаточная машина MAC.PAN MK500 B/Eco,ита991,0,RUB,Нет,MAC.PAN,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/78873,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/78873"">MAC.PAN MK500 B/Eco</a></b> используется на предприятиях пищевой промышленности и общественного питания, в пекарнях и кондитерских для раскатки теста и формирования тестовых заготовок. Управление тестораскаточной машиной осуществляется с помощью джойстика. Корпус выполнен из окрашенной стали, поверхность раскатывающих валов - из полированной хромированной стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>1 скорость раскатки</li>
<li>Работа с любыми видами теста, даже при самой тонкой раскатке</li>
<li>Легкое снятие скребков для очистки от теста</li>
<li>Экранированные подшипники</li>
<!--<li>Столы не складываются</li>-->
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр валка: 60 мм</li>
<li>Длина валка: 500 мм</li>
<li>Размер каждого полотна: 500х710 мм</li>
<li>Зазор между валками: от 0 до 35 мм</li>
<li>Габариты в сложенном состоянии: 520x830x860 мм</li>
</ul>",78873,конвейерная тестораскатка,380 В,1 кВт,1810 мм,640 мм,860 мм,126 кг,Италия,1,1900x668x929 мм,0,https://entero.ru/manuals/67200/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20MAC.PAN%20MK500%20B_Eco%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,115 кг,,настольная,,окрашенная сталь,,,,500 мм,от 0 до 38 мм,прямоугольное
https://cdn.entero.ru/mp@2x/b6/a2/b6a2c892ea2c9dde8ccd8ea7f6b85d1d.jpg,Тестораскаточная машина для пиццы Prismafood DMA 500/1,Тестораскаточная машина для пиццы Prismafood DMA 500/1,61580,RUB,Нет,Prismafood,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/43685,"<p>Тестораскаточная машина для пиццы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/43685"">Prismafood DMA 500/1</a> </b>используется на предприятиях общественного питания: в ресторанах, столовых, кафе, пиццериях и тратториях для раскатки не крутого теста на пласты и приготовления пиццы, хлеба, фокаччи, коржей и пр. Толщина пласта регулируется, если менять расстояние между валиками.</p>

<p>Модель оснащена валиком из поликарбоната, загрузочным отсеком, электрической педалью управления и серпообразным балансиром. Ее отличительной особенностью является низкое потребление электроэнергии. Поверхность выполнена из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина валиков: 500 мм</li>
<li>Габариты в упаковке: 750x400x510 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Обязательным условием для корректной работы является выполнение монтажа и пуско-наладочных работ силами авторизованного сервисного центра.</span></em></p>",43685,тестораскатка для пиццы,220 В,0.37 кВт,645 мм,360 мм,430 мм,,Италия,,,0,https://entero.ru/manuals/55426/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Prismafood%20DMA%20500_1.pdf,66935,,27 кг,,настольная,,нерж. сталь,от 0.21 до 0.7 кг,от 260 до 450 мм,,,,круглое
https://cdn.entero.ru/mp@2x/41/41/41411d85466b351293f0118d751ebdac.jpg,Тестораскаточная машина ПищТех МРТ-2,н0000143673,123126,RUB,Нет,ПищТех,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/119991,"<p>Тестораскаточная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/119991""><b class=""b"">Пищевые Технологии МРТ-2</b></a> используется в пекарнях, кондитерских, на предприятиях общественного питания, пищевой промышленности и торговли для раскатки различных видов теста при производстве кондитерских и кулинарных изделий.​ Корпус выполнен из нержавеющей стали, рабочая поверхность валов - из пищевого пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Расстояния между валами изменяется при помощи эксцентрикового толкателя</li>
<li>Не предназначена для раскатки хинкального теста</li>
<li>Регулируемые по высоте опоры</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 690х550х550 мм</li>
</ul>",119991,традиционная тестораскатка,220 В,0.25 кВт,645 мм,500 мм,440 мм,,Россия,,,0,https://entero.ru/manuals/422649/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85%20%D0%9C%D0%A0%D0%A2-2.pdf;https://entero.ru/manuals/422650/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,129606,,45 кг,35 кг/ч,настольная,,нерж. сталь,,,,400 мм,от 1 до 10 мм,прямоугольное
https://cdn.entero.ru/mp@2x/57/7e/577eca16cdafb954a514834afd4a1050.jpg,Тестораскаточная машина для пиццы Prismafood DMA 310/1,Тестораскаточная машина для пиццы Prismafood DMA 310/1,54417,RUB,Нет,Prismafood,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/43684,"<p>Тестораскаточная машина для пиццы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/43684"">Prismafood DMA 310/1</a> </b>используется на предприятиях общественного питания: в ресторанах, столовых, кафе, пиццериях и тратториях для раскатки не крутого теста на пласты и приготовления пиццы, хлеба, фокаччи, коржей и пр. Толщина пласта регулируется, если менять расстояние между валиками.</p>

<p>Модель оснащена валиком из поликарбоната, загрузочным отсеком, электрической педалью управления и серпообразным балансиром. Ее отличительной особенностью является низкое потребление электроэнергии. Поверхность выполнена из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина валиков: 310 мм</li>
<li>Габариты в упаковке: 750x400x510 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Обязательным условием для корректной работы является выполнение монтажа и пуско-наладочных работ силами авторизованного сервисного центра.</span></em></p>",43684,тестораскатка для пиццы,220 В,0.25 кВт,480 мм,355 мм,430 мм,19.8 кг,Италия,1,755x405x525 мм,0,https://entero.ru/manuals/55424/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Prismafood%20DMA%20310_1.pdf,,,18 кг,,настольная,,нерж. сталь,от 0.08 до 0.21 кг,от 140 до 300 мм,,300 мм,,круглое
