Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой),Источник тепла,Линия 700,Линия 900,Гастронормированный,Способ установки,Нагрев,Кран для слива
https://cdn.entero.ru/mp@2x/bd/f7/bdf7044a5601eb96bc3b8857ef0f4a53.jpg,Мармит Sunnex W38320 10 л,W38320,68703,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/297542,"<p>Мармит<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/297542""><b class=""b""> Sunnex W38320</b></a> предназначен для постоянного подогрева первых блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель круглого сечения оснащена откидной выпуклой крышкой с рукояткой. Корпус выполнен из высококачественной нержавеющей стали с серебристой поверхностью.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Устойчивые нескользящие опоры выпуклой формы</li>
<li>Легкость очистки</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Oпции (заказываются отдельно):</b></p>

<ul>
<li>Электрический нагреватель <a href=""https://entero.ru/item/297604"">E02-35201-CX2</a></li>
</ul>",297542,,,,,,,Китай,,,0,https://entero.ru/manuals/359168/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Sunnex.pdf;https://entero.ru/manuals/508159/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,74677,,5 кг,10 л,,горелка,,,,настольный,,
https://cdn.entero.ru/mp@2x/94/52/9452e27962ffa3fec1185d8f1f5227cd.jpg,Чафинг-диш Kingo HOTEL 21305,81240620,68853,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/340108,"<p>Чафинг-диш <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340108""><b class=""b"">Kingo HOTEL 21305</b></a> предназначен для постоянного подогрева каши, супа и других блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель имеет круглую форму и оснащена обзорной откидной крышкой с ручкой. Изделие выполнено из нержавеющей полированной стали, крышка - из нержавеющей стали и стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр емкости: 300 мм</li>
<li>Высота емкости: 65 мм</li>
</ul>",340108,,0.5 кВт,470 мм,380 мм,165 мм,,Китай,,,0,https://entero.ru/manuals/508204/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,72477,,7 кг,4 л,,индукция,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/08/3f/083f198ed15791d726e65d6a9eb6b9e9.jpg,Мармит электрический Sunnex Burano SUNNEX W07-2302T-UBU 2/3*65 5.5 л,W07-2302T-UBU,69673,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/366162,"<p>Электрический мармит<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366162""><b class=""b""> Sunnex Burano SUNNEX W07-2302T-UBU 2/3*65</b></a> предназначен для постоянного подогрева готовых блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель оснащена откидной крышкой с ручкой, и обзорным стеклянным окном. Корпус из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Прямоугольная форма</li>
<li>Индукционный</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер окна: 41*48*15 см</li>
<li>Цвет: нержавеющая сталь</li>
</ul>",366162,,,480 мм,410 мм,156 мм,,Китай,,,0,https://entero.ru/manuals/501371/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,7.03 кг,5.5 л,,индукция,,,,настольный,,
https://cdn.entero.ru/mp@2x/38/d6/38d6ae34f2eb0c9c71335d5208a5ddba.jpg,Чафинг-диш Kingo HOTEL 21301,81240619,72937,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/340110,"<p>Чафинг-диш <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340110""><b class=""b"">Kingo HOTEL 21305</b></a> предназначен для постоянного подогрева каши, супа и других блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель имеет круглую форму и оснащена обзорной откидной крышкой с ручкой. Изделие выполнено из нержавеющей полированной стали, крышка - из нержавеющей стали и стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр емкости: 350 мм</li>
<li>Высота емкости: 65 мм</li>
</ul>

<p><span style=""color:#ff0000;""><em>Внимание! На фото аналогичная модель другого размера.</em></span></p>",340110,,0.5 кВт,540 мм,440 мм,165 мм,,Китай,,,0,https://entero.ru/manuals/508205/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,77593,,8 кг,6 л,,индукция,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/da/d9/dad98e1f4802228013521633afe7ba37.jpg,Чафинг-диш Kingo HOTEL 21306,81240622,72937,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/340902,"<p>Чафинг-диш <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340902""><b class=""b"">Kingo HOTEL 21306</b></a> предназначен для постоянного подогрева каши, супа и других блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель имеет прямоугольную форму и оснащена обзорной откидной крышкой с ручкой. Изделие выполнено из нержавеющей полированной стали, крышка - из нержавеющей стали со стеклянной вставкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Используемые гастроемкости: GN 1/2</li>
<li>Высота емкости: 65 мм</li>
</ul>",340902,,,370 мм,430 мм,165 мм,,Китай,,,0,https://entero.ru/manuals/508206/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,78427,,7.5 кг,4 л,,индукция,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/33/a1/33a1acbf63c536f6fa09d05ca4b064a7.jpg,Чафинг-диш Kingo HOTEL J19301,81240632,73000,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/340910,"<p>Чафинг-диш <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340910""><b class=""b"">Kingo HOTEL J19301</b></a> предназначен для постоянного подогрева каши, супа и других блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель имеет круглую форму и оснащена обзорной откидной крышкой с ручкой. Изделие выполнено из нержавеющей полированной стали, крышка - из нержавеющей стали со стеклянной вставкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр емкости: 350 мм</li>
</ul>

<p><em><span style=""color:#ff0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",340910,,,440 мм,540 мм,165 мм,,Китай,,,0,https://entero.ru/manuals/508207/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,78495,,9 кг,6 л,,индукция,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/36/16/36167b8a372d74d4451dc86aeb950b58.jpg,Мармит F&B Project 8032L+8032F с подставкой,Мармит F&B Project 8032L+8032F с подставкой,76000,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/347990,"<p>Тепловой мармит с подставкой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347990""><b class=""b"">F&B Project 8032L+8032F</b></a> предназначен для демонстрации и кратковременного хранения горячих и теплых вторых блюд, поддержания их в теплом состоянии на предприятиях общественного питания и торговли. Модель оснащена фиксацией открытой крышки на уровне 90 ° для удобства гостей и автоматическим закрытием микролифт, которое исключает заветривание блюд. Верхняя крышка снимается и емкость можно использовать как открытый мармит с тепловой лампой. Мармит и подставка выполнены из нержавеющей стали, крышка - из стекла.</p>

<p>В комплект поставки входят мармит <a href=""https://entero.ru/item/347943"">8032L</a> и подставка <a href=""https://entero.ru/item/347984"">8032F</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отсутствие деформации при неаккуратном использовании благодаря толщине стенки</li>
<li>Установка емкостей друг на друга для экономии пространства</li>
<li>100% прозрачная верхняя крышка</li>
<li>Микрошлифовка гастроемкости в цвет внутренней поверхности корпуса</li>
<li>Используемые гастроемкости GN 2/3</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали: 2 мм</li>
<li>Размеры:
<ul>
<li>Мармит: 465х400х160 мм</li>
<li>Подставка: 420х390х205 мм</li>
</ul>
</li>
</ul>",347990,,,,,,,Китай,,,0,https://entero.ru/manuals/428403/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20F%26B%20Project%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,79167,,,6 л,,,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/fa/32/fa325347f5e0e616fd27003a6befc25b.jpg,Мармит F&B Project 8060L+8060F с подставкой,Мармит F&B Project 8060L+8060F с подставкой,76000,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/347991,"<p>Тепловой мармит с подставкой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347991""><b class=""b"">F&B Project 8060L+8060F</b></a> предназначен для демонстрации и кратковременного хранения горячих и теплых вторых блюд, поддержания их в теплом состоянии на предприятиях общественного питания и торговли. Модель оснащена фиксацией открытой крышки на уровне 90 ° для удобства гостей и автоматическим закрытием микролифт, которое исключает заветривание блюд. Верхняя крышка снимается и емкость можно использовать как открытый мармит с тепловой лампой. Мармит и подставка выполнены из нержавеющей стали, крышка - из стекла.</p>

<p>В комплект поставки входят мармит <a href=""https://entero.ru/item/347933"">8060L</a> и подставка <a href=""https://entero.ru/item/347979"">8060F</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отсутствие деформации при неаккуратном использовании благодаря толщине стенки</li>
<li>Установка емкостей друг на друга для экономии пространства</li>
<li>100% прозрачная верхняя крышка</li>
<li>Микрошлифовка гастроемкости в цвет внутренней поверхности корпуса</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали: 2 мм</li>
<li>Размеры:
<ul>
<li>Мармит: 535х440х165 мм</li>
<li>Подставка: 490х490х205 мм</li>
</ul>
</li>
</ul>",347991,,,,,,,Китай,,,0,https://entero.ru/manuals/428404/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20F%26B%20Project%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,79167,,,6 л,,,,,,настольный,,
https://cdn.entero.ru/mp@2x/29/1f/291f65ded6d91d901d1d5535f92c5a8c.jpg,Мармит Sunnex Kalida W16-2802T+W16-2802B 10 л,W16-2802T+W16-2802B,76673,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/362050,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/362050""><b class=""b""><font color=""#3383d0"">Sunnex Kalida W16-2802T+W16-2802B </font></b></a>предназначен для подогрева и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Модель оснащена устойчивыми ножками, откидной крышкой. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Встроенный электрический нагрев</li>
<li>Круглая форма, цилиндрическая</li>
<li>Откидная крышка с окном</li>
<li>Подходит для индукции​</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: нержавеющая сталь</li>
</ul>",362050,,0.300 кВт,455 мм,360 мм,380 мм,,Китай,,,0,https://entero.ru/manuals/508160/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,79868,,10 кг,10 л,,"индукция, 220 В",,,,настольный,,
https://cdn.entero.ru/mp@2x/03/8c/038c00d2e647a017fdb314683f03a6c2.jpg,Мармит электрический Sunnex KINGO-HOTEL D202---KINGO 2/3*65 5.1 л,D202---KINGO,77503,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/366149,"<p>Электрический мармит<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366149""><b class=""b""> Sunnex KINGO-HOTEL D202---KINGO 2/3*65</b></a> предназначен для постоянного подогрева готовых блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель оснащена откидной крышкой с ручкой, обзорным стеклянным окном, устойчивыми ножками. Корпус из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Прямоугольная форма</li>
<li>Встроенный электрический нагрев</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: нержавеющая сталь</li>
</ul>",366149,,0.280 кВт,420 мм,400 мм,230 мм,,Китай,,,0,https://entero.ru/manuals/501370/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,81582,,10.5 кг,7.6 л,,220 В,,,,настольный,,
https://cdn.entero.ru/mp@2x/fe/55/fe5552b9b9677492828222b2d5827fc4.jpg,Мармит Sunnex Kalida W16-3602T+W16-3602B 7 л,W16-3602T+W16-3602B,78300,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/362052,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/362052""><b class=""b""><font color=""#3383d0"">Sunnex Kalida W16-3602T+W16-3602B </font></b></a>предназначен для подогрева и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Модель оснащена устойчивыми ножками, откидной крышкой. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Встроенный электрический нагрев</li>
<li>Круглая форма</li>
<li>Откидная крышка с окном</li>
<li>Подходит для индукции​</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: нержавеющая сталь</li>
</ul>",362052,,300 кВт,513 мм,448 мм,280 мм,,Китай,,,0,https://entero.ru/manuals/508161/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,10 кг,7 л,,220 В,,,,,,
https://cdn.entero.ru/mp@2x/5b/c2/5bc2c2571345e450735067ce716a7b29.jpg;https://cdn.entero.ru/mp@2x/96/50/9650fe062e13515b2d263d59a367a15d.jpg;https://cdn.entero.ru/mp@2x/52/b0/52b07e6ce4e683c1f20442e37398b72e.jpg,"Мармит Sunnex Vienna W16-2302T+W16-2302B 5,5 л GN2/3 h=65 мм",W16-2302T+W16-2302B,78300,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/372303,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/372303""><b class=""b"">Sunnex Vienna W16-2302T+W16-2302B</b></a> предназначен для подогрева и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Модель состоит из подставки с шаровидными ножками и емкости с откидной куполообразной крышкой с рукояткой. Подставка, емкость и крышка выполнены из высококачественной нержавеющей стали с серебристой поверхностью и зеркальной полировкой, остекление – из закаленного стекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Cэндвич-дно для возможности индукционного нагрева</li>
<li>Гидравлический подъемный механизм крышки с плавным ходом</li>
<li>Широкое прозрачное остекление для оптимального обзора содержимого без необходимости открывания крышки</li>
<li>Паровое отверстие для минимизации образования конденсата</li>
<li>Устойчивые нескользящие опоры</li>
<li>Легкость очистки</li>
<li>Формат гастроемкости GN2/3</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина гастроемкости: 65 мм</li>
<li>Высота с открытой крышкой: 535 мм</li>
</ul>

<p><b>Oпции (заказываются отдельно):</b></p>

<ul>
<li>Подставка на высоких опорах</li>
<li>Электрический нагреватель <a href=""https://entero.ru/item/297604"">E02-35201-CX2</a></li>
</ul>",372303,,,405 мм,450 мм,260 мм,11.84 кг,Китай,,,0,https://entero.ru/manuals/498745/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Sunnex%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/498746/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sunnex%20Vienna%20W16-2302T%20W16-2302B%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/508162/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,85109,,,5.5 л,,,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/aa/8f/aa8f95f7026a34147fea9d3fb37f9717.jpg,Мармит F&B Project 8011L+8011F с подставкой,Мармит F&B Project 8011L+8011F с подставкой,88600,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/347989,"<p>Тепловой мармит с подставкой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347989""><b class=""b"">F&B Project 8011L+8011F</b></a> предназначен для демонстрации и кратковременного хранения горячих и теплых вторых блюд, поддержания их в теплом состоянии на предприятиях общественного питания и торговли. Модель оснащена фиксацией открытой крышки на уровне 90 ° для удобства гостей и автоматическим закрытием микролифт, которое исключает заветривание блюд. Верхняя крышка снимается и емкость можно использовать как открытый мармит с тепловой лампой. Мармит и подставка выполнены из нержавеющей стали, крышка - из стекла.</p>

<p>В комплект поставки входят мармит <a href=""https://entero.ru/item/347916"">8011L</a> и подставка <a href=""https://entero.ru/item/347974"">8011F</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отсутствие деформации при неаккуратном использовании благодаря толщине стенки</li>
<li>Установка емкостей друг на друга для экономии пространства</li>
<li>100% прозрачная верхняя крышка</li>
<li>Микрошлифовка гастроемкости в цвет внутренней поверхности корпуса</li>
<li>Используемые гастроемкости GN 1/1</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали: 2 мм</li>
<li>Размеры:
<ul>
<li>Мармит: 575х466х180 мм</li>
<li>Подставка: 594х390х205 мм</li>
</ul>
</li>
</ul>",347989,,,,,,,Китай,,,0,https://entero.ru/manuals/428402/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20F%26B%20Project%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,96304,,,9 л,,индукция,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/16/8a/168a8fa79fdd4775024b70fcbc1ad80f.jpg,Мармит Eternum Gastronorm CDG-1/1,04010816,88751,RUB,Да,Eternum,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/104659,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/104659"">Eternum Gastronorm CDG-1/1</a></b> используется на предприятиях общественного питания для демонстрации, нагрева и поддержания в теплом состоянии готовых блюд. Изделие выполнено из высококачественной нержавеющей стали 18/10, что придает ему высокую прочность и гарантирует длительный срок службы.</p>",104659,,,630 мм,380 мм,430 мм,,Бельгия,,,0,https://entero.ru/manuals/94945/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Eternum.pdf,95431,,17.4 кг,,,горелка,,,,настольный,воздушный (сухой),
https://cdn.entero.ru/mp@2x/79/3d/793d985f804b03deb46d603c768135d5.jpg,Чафинг-диш на подставке P.L. Proff Cuisine Hotelware CRH 6111 RG,Чафинг-диш на подставке P.L. Proff Cuisine Hotelware CRH 6111 RG,90737,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/350932,"<p>Чафинг-диш мармит <b class=""b""><font color=""#3383d0""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/350932"">P.L. Proff Cuisine Hotelware CRH 6111 RG</a></font></b> используется для организации шведских столов на банкетах, фуршетах, в отелях и ресторанах. Изделие предназначено для сохранения в горячем состоянии различных блюд. Изготовлен из нержавеющей стали с медным покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Откидная крышка</li>
<li>Форма емкости прямоугольная</li>
<li>Форма подставки прямоугольная</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер емкости: 54х34х7,6 см</li>
<li>Цвет подставки: нержавеющая сталь</li>
<li>Цвет чаши: медный</li>
</ul>",350932,,,650 мм,480 мм,270 мм,,Индия,,,0,https://entero.ru/manuals/501368/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,98627,,13 кг,5.000 л,,,,,,настольный,,
https://cdn.entero.ru/mp@2x/92/d2/92d2265db5ab5243431575ecfcd7a9da.jpg,"Мармит Sunnex Kalida W16-1102T+W16-1102B 1/1 h65 8,5 л",W16-1102T+W16-1102B,92537,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/362053,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/362053""><b class=""b""><font color=""#3383d0"">Sunnex Kalida W16-1102T+W16-1102B 1/1 h65 </font></b></a>предназначен для подогрева и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Модель оснащена устойчивыми ножками, откидной крышкой. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Встроенный электрический нагрев</li>
<li>Прямоугольная форма</li>
<li>Откидная крышка с окном</li>
<li>Подходит для индукции​</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: нержавеющая сталь</li>
</ul>",362053,,300 кВт,585 мм,485 мм,275 мм,,Китай,,,0,https://entero.ru/manuals/508165/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,99502,,10 кг,8.5 л,,"220 В, индукция",,,,настольный,,
https://cdn.entero.ru/mp@2x/5c/24/5c24f2528777fe2c4c724ef0246304ad.jpg,Чафинг-диш Техно-ТТ W17-3600T,Чафинг-диш Техно-ТТ W17-3600T,93081,RUB,Да,Техно-ТТ,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/123547,"<p>Чафинг-диш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/123547"">Техно-ТТ W17-3600T</a></b> предназначен для демонстрации, временного хранения и поддержания оптимальной температуры вторых блюд на предприятиях общественного питания и торговли. Модель оснащена крышкой с гидравлическим доводчиком для плавного закрывания и дном-сэндвич, что обеспечивает быстрый и равномерный нагрев. Корпус выполнен из нержавеющей стали.</p>

<p>Для непрерывного нагрева в качестве индукционной базы можно использовать <a href=""https://entero.ru/item/89103"">UN-1,8T</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем упаковки: 0,07 м<sup>3</sup></li>
</ul>",123547,,,600 мм,500 мм,220 мм,,Россия,,,0,,,,11 кг,6 л,,индукция,,,,настольный,,
https://cdn.entero.ru/mp@2x/ed/8f/ed8ff1e53f5c44351251d8720297fb9f.jpg,Мармит Онега МЛОЭ/МП4,Мармит Онега МЛОЭ/МП4,94839,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/355754,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/355754""><b class=""b"">ONEGA МЛОЭ/МП4</b></a> используется на предприятиях общественного питания и торговли для кратковременного хранения первых блюд при температуре их подачи. Модель оснащена 4 конфорками, полкой и направляющими. Передняя панель, направляющие и полка выполнены из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр конфорки: 220 мм</li>
</ul>",355754,,8 кВт,1850 мм,1000 мм,1350 мм,,Россия,,,0,https://entero.ru/manuals/506909/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,103086,,150 кг,,,380 В,,,,напольный,воздушный (сухой),
