Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Вес,Страна производства,Остаток,Файлы,Старая цена,Объем,Спиртовой,Бактерицидная эффективность,Вес с упаковкой
https://cdn.entero.ru/mp@2x/ca/60/ca6047576ca275e446f60f4a255837fc.jpg,Средство дезинфицирущее чистящее Dolphin SANI MAX KLORIN 2000 5 л,D 012 131803,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125898,"<p>Средство дезинфицирущее чистящее <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125898""><b class=""b"">Dolphin SANI MAX KLORIN 2000 </b></a>используется на предприятиях общетсвенного питания и торговли, в пищевых производственных цехах, в помещениях с повышенной влажностью для очистки твёрдых поверхностей, устранения запахов из сливных колодцев, удаления плесени и грибка. Средство позволяет уничтожать бактерии и грибки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сильнощелочное средство на основе гипохлорита натрия</li>
<li>Необходимо использовать средства защиты</li>
<li>Не разводить в горячей воде</li>
<li>Не применять с кислотными средствами</li>
<li>Не распылять</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Дозировка:
<ul>
<li>Ежедневная обработка: от 10 до 20 мл на 1 л воды</li>
<li>Для гигиены раковины, удаления грибка и плесени: концентрат</li>
<li>Ванны, душевые кабины: от 10 до 20 мл на 1 л воды</li>
<li>Полы: от 5 до 20 мл на 1 л воды</li>
<li>Сантехника, смесители: 10 мл на 1 л воды</li>
<li>Генеральная уборка: 25 мл на 1 л воды</li>
</ul>
</li>
<li>pH: 11,9 ед.</li>
</ul>",125898,жидкость для дезинфекции,,Россия,0,https://entero.ru/manuals/136065/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dolphin%20SANI%20MAX%20KLORIN%202000.pdf;https://entero.ru/manuals/136066/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.pdf;https://entero.ru/manuals/136063/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%20Dolphin.pdf,,5 л,,,
https://cdn.entero.ru/mp@2x/a5/23/a523c98985df2254e2b46b6e9dc4d0e3.jpg,"Мыло жидкое антибактериальное Дезнэт Дезикварт, 5 л","Мыло жидкое антибактериальное Дезнэт Дезикварт, 5 л",0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/212690,"<p>Антибактериальное жидкое мыло <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/212690""><b class=""b"">Дезнэт Дезикварт, 5 л </b></a>используется на предприятиях общественного питания и торговли, в медицинских и лечебно-профилактических организациях различного профиля, в учреждениях образования, социальной сферы, культуры, спорта и отдыха, производственных цехах, торговых центрах, салонах красоты и отелях для гигиенической и санитарной обработки кожных покровов. Средство представляет собой вязкую прозрачную или соответствующую цвету красителя жидкость со слабым специфическим запахом, обладает пролонгированным антимикробным действием. Поставляется в канистре без дозатора.</p>

<p><b class=""o"">Минимальный размер заказа - 6 штук, цена указана за 1 шт.</b></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>1% - алкилдиметилбензиламмония хлорид</li>
<li>Поверхностно-активные аещества (ПАВ)</li>
<li>Увлажняющие и ухаживающие за кожей компоненты</li>
<li>Комплексообразователь</li>
<li>Регулятор кислотности</li>
<li>Вода</li>
</ul>
</li>
<li>Микробиологическая активность:
<ul>
<li>бактерицидное действие в отношении грамотрицательных и грамположительных бактерий, кроме микобактерий туберкулёза</li>
<li>фунгицидная активность в отношении возбудителей кандидозов и трихофитии</li>
</ul>
</li>
<li>Сохраняет свойства после замерзания и последующего оттаивания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Показатель активности водородных ионов (ph): от 5 до 7 ед.</li>
<li>Температура хранения: от 5° до 30° С</li>
<li>Срок хранения: 5 лет</li>
</ul>",212690,жидкое мыло,,Россия,0,,,5 л,,,
https://cdn.entero.ru/mp@2x/b1/2d/b12d7a11b702c5f152f585b7bdfd0ea6.jpg;https://cdn.entero.ru/mp@2x/fe/8e/fe8ef58319f3bd8429a40b78e4c254aa.jpg,Средство дезинфицирущее моющее Dolphin Imnova WHITEN 5 л,D 038 131743,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125897,"<p>Средство дезинфицирущее моющее<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125897""><b class=""b""> Dolphin Imnova WHITEN </b></a>используется на предприятиях общетсвенного питания и торговли, в пищевых производственных цехах для замачивания, отбеливания посуды, очистки от стойких загрязнений, пригары, остатки пищи, кофейные налеты, следы губной помады. Средство позволяет уничтожать бактерии и грибки</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сильнощелочное средство на основе гипохлорита натрия</li>
<li>Состав:
<ul>
<li>до 5% гипохлорит натрия</li>
<li>Анионные ПАВ,</li>
<li>до 5% гидроксиды щелочных металлов</li>
<li>до 5% фосфонаты</li>
<li>до 5% полиакрилаты</li>
</ul>
</li>
<li>Ручная мойка или в посудомоечной машине</li>
<li>Для мойки в посудомоечной машине необходимо использовать 1% раствор</li>
<li>Необходимо использовать средства защиты</li>
<li>Не разводить в горячей воде</li>
<li>Не использовать для мытья алюминиевой посуды</li>
<li>Некоторые виды пластиковой посуды могут пожелтеть под воздействием гипохлорита</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Дозировка: от 5 до 20 мл на 1 л воды</li>
<li>pH: 12 ед.</li>
<li>Время замачивания: от 5 до 20 мин. при температуре от 50 до 80 °С</li>
</ul>",125897,жидкость для дезинфекции,,Россия,0,https://entero.ru/manuals/136062/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dolphin%20Imnova%20WHITEN.pdf;https://entero.ru/manuals/136061/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%20Dolphin.pdf,,5 л,,,
https://cdn.entero.ru/mp@2x/c3/fd/c3fda3cfb21d597786f4b5c2bc9c2316.jpg,Антисептик кожный RatioDem P23,201796,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125401,"<p>Кожный антисептик<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125401"">RatioDem P23</a></b> используется в медицинских учреждениях, на предприятиях общественного питания и торговли, в салонах красоты, в школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для гигиенической обработки рук персонала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Изопропанол</li>
<li>Бутандиол</li>
<li>Ланолин-поли (оксиэтилан)</li>
</ul>
</li>
<li>Не раздражает и не сушит кожу рук</li>
<li>Бактерицидное воздействие</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>pH 1% р-ра в дист. воде: от 8 до 8,5</li>
<li>Минимальное разовое количество для обработки рук: 10 мл</li>
<li>Вес: 5 кг</li>
<li>Вес с упаковкой: 5,1 кг</li>
</ul>",125401,жидкость для дезинфекции,5 кг,Россия,0,,,5 л,,,5.1 кг
https://cdn.entero.ru/mp@2x/61/19/6119a6fa0d77a265b2fef61d09fc8d3d.jpg;https://cdn.entero.ru/mp@2x/6f/93/6f9330fb4cfdb2e19be2a216af0a5621.jpg,Антисептик кожный ДЕСАН ОkSept 5 л,Оk'Sept Ок'Септ 172132,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125893,"<p>Кожный антисептик<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125893"">ДЕСАН ОkSept 5 л</a></b> используется в медицинских учреждениях для обработки рук хирургов, медицинского персонала, участвующего в проведении операций, приеме родов и контакте с новорожденными детьми, обработки локтевых сгибов доноров, а также на предприятиях общественного питания и торговли, в салонах красоты, в школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для гигиенической обработки рук и профилактической дезинфекции ступней ног. Средство позволяет уничтожать грамположительные (включая микобактерии туберкулеза) и грамоотрицательные бактерии (кишечная палочка, стафилококки, сальмонеллы), вирусы-патогены человека, в том числе вирусы гепатита, ВИЧ, полиомиелита, атипичной пневмонии, гриппа человека, герпеса, птичьего и свиного гриппа, аденовирусов, ротавирусов, а также грибы кандида и трихофитии.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>59% изопропиловый спирт</li>
<li>11% пропиловый спирт</li>
<li>Функциональные компоненты</li>
</ul>
</li>
<li>Пролонгированное антимикробное действие в течение 4 часов</li>
<li>Прозрачная бесцветная жидкость с характерным спиртовым запахом</li>
<li>Класс опасности: 4 малоопасные</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Норма расхода:
<ul>
<li>Хирургическая обработка рук: 2x 3 мл</li>
<li>Гигиеническая обработка рук: 3 мл</li>
<li>Обработка поверхностей: 30 мл/м<sup>2</sup></li>
</ul>
</li>
<li>Время обработки: 
<ul>
<li>Хирургическая обработка: 2 мин. </li>
<li>Гигиеническая обработка: 30 сек.</li>
<li>Обработка инъекционного поля: 20 сек.</li>
<li>Обработка операционного поля: 1 мин.</li>
<li>Дезинфекция поверхностей: 15 мин.</li>
</ul>
</li>
<li>Плотность: 0,858 г/см<sup>3</sup></li>
<li>pH: от 5 до 7 ед.</li>
<li>Срок годности: 5 лет</li>
</ul>",125893,жидкость для дезинфекции,,Россия,0,https://entero.ru/manuals/136050/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%94%D0%95%D0%A1%D0%90%D0%9D%20%D0%9EkSept.pdf;https://entero.ru/manuals/136051/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.pdf,,5 л,Да,,
https://cdn.entero.ru/mp@2x/cf/13/cf13c789137259d99d70f0f03dc1ca47.jpg,Антисептик кожный PROSEPT P1 12005 5 л,172876,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125922,"<p>Кожный антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125922""><b class=""b"">PROSEPT P1 12005 </b></a>используется в медицинских учреждениях, на предприятиях общественного питания и торговли, в салонах красоты, в школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для гигиенической обработки рук персонала</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>55% изопропиловый спирт</li>
<li>0,4% бензалкониум хлорид</li>
<li>Вода</li>
<li>Глицерин</li>
<li>Экстракт аптечной ромашки</li>
</ul>
</li>
<li>Изготовлен по ГОСТ 31696-2012 ТР ТС 009/2011</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Норма расхода: 3 мл</li>
<li>Время обработки: 30 сек</li>
<li>pH: 7 ед.</li>
<li>Срок годности: 3 года</li>
</ul>",125922,жидкость для дезинфекции,,Россия,0,https://entero.ru/manuals/136156/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20PROSEPT%20P1%2012005.pdf,,5 л,Да,,
https://cdn.entero.ru/mp@2x/f8/05/f80568abf1c7f3742371603ca50c1099.jpg,Средство дезинфицирущее ДЕСАН ОkSept Surface 5 л,Оk'Sept Ок'Септ 172136,0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125894,"<p>Средство дезинфицирущее<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125894""><b class=""b""> ДЕСАН ОkSept Surface</b></a> используется в медицинских учреждениях для обработки рук хирургов, медицинского персонала, участвующего в проведении операций, приеме родов и контакте с новорожденными детьми, обработки локтевых сгибов доноров, а также на предприятиях общественного питания и торговли, в салонах красоты, в школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для обработки оборудования, инвентаря и различных поверхностей. Средство позволяет уничтожать грамположительные (включая микобактерии туберкулеза) и грамоотрицательные бактерии (кишечная палочка, стафилококки, сальмонеллы), вирусы-патогены человека, в том числе вирусы гепатита, ВИЧ, полиомиелита, атипичной пневмонии, гриппа человека, герпеса, птичьего и свиного гриппа, аденовирусов, ротавирусов, а также грибы кандида и трихофитии.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>59% изопропиловый спирт</li>
<li>11% пропиловый спирт</li>
<li>Функциональные компоненты</li>
</ul>
</li>
<li>Пролонгированное антимикробное действие в течение 4 часов</li>
<li>Прозрачная бесцветная жидкость с характерным спиртовым запахом</li>
<li>Класс опасности: 4 малоопасные</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Норма расхода:
<ul>
<li>Хирургическая обработка рук: 2x 3 мл</li>
<li>Гигиеническая обработка рук: 3 мл</li>
<li>Обработка поверхностей: 30 мл/м<sup>2</sup></li>
</ul>
</li>
<li>Время обработки: 
<ul>
<li>Хирургическая обработка: 2 мин. </li>
<li>Гигиеническая обработка: 30 сек.</li>
<li>Обработка инъекционного поля: 20 сек.</li>
<li>Обработка операционного поля: 1 мин.</li>
<li>Дезинфекция поверхностей: 15 мин.</li>
</ul>
</li>
<li>Плотность: 0,858 г/см<sup>3</sup></li>
<li>pH: от 5 до 7 ед.</li>
<li>Срок годности: 5 лет</li>
</ul>",125894,жидкость для дезинфекции,,Россия,0,https://entero.ru/manuals/136052/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%94%D0%95%D0%A1%D0%90%D0%9D%20%D0%9EkSept.pdf;https://entero.ru/manuals/136053/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.pdf,,5 л,Да,,
https://cdn.entero.ru/mp@2x/72/85/72855c47aced81ea77fcd0781b560f1a.jpg,Антисептик для кожи Дезснаб-Трейд Асептик-Специаль с распылителем,Антисептик для кожи Дезснаб-Трейд Асептик-Специаль с распылителем,97,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/207259,"<p>Антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207259""><b class=""b"">Дезснаб-Трейд Асептик-Специаль</b></a> используется совместно с дезинфекторами для рук в лечебно-профилактических и образовательных учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях, а также для индивидуальной обработки рук и ступней ног. Модель оснащена распылителем. Средство обладает антимикробной активностью в отношении грамотрицательных и грамположительных бактерий (включая возбудителей туберкулеза, легионеллеза), вирусов, грибов родов Кандида и Трихофитон, а также моющими свойствами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 класс малоопасных веществ</li>
<li>Состав: алкилдиметилбензиламмоний хлорида, изопропиловый спирт, смягчающие добавки, отдушка, вода деминерализованная</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Срок годности: 3 года</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель без распылителя.</span></em></p>",207259,жидкость для дезинфекции,,Россия,0,,,0.1 л,Да,,
https://cdn.entero.ru/mp@2x/4d/e1/4de1981d813978f034efeea0f21c7b15.jpg,Мыло жидкое ECOnobel MILD EFFECT 1 л,Мыло жидкое ECOnobel MILD EFFECT 1 л,177,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/268681,"<p>Мыло жидкое с антисептиком<a style=""text-decoration:none;cursor:text;"" href=""http://entero.uz/item/268681""><b class=""b""> ECOnobel MILD-EFFECT </b></a>используется совместно с дезинфекторами для рук на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях. Средство бережно очищает кожу от различных загрязнений и устраняет запахи, не нарушает кислотно-щелочный баланс кожи, а также обладает увлажняющим, антимикробным и противовоспалительным действием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Вода</li>
<li>Анионные ПАВ</li>
<li>Кокамидопропилбетаин</li>
<li>Неионогенные ПАВ (менее 5%)</li>
<li>Хлорид натрия</li>
<li>Натуральные масла</li>
<li>Перламутровый концентрат</li>
<li>Увлажнитель</li>
<li>Консервант</li>
<li>Отдушка</li>
<li>Краситель</li>
</ul>
</li>
<li>Однородная гелеобразная жидкость</li>
<li>Обладает высокой биразлагаемостью</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Минимальная массовая доля сухого вещества: 8%</li>
<li>Минимальная массовая доля анионоактивного вещества: 5%</li>
<li>pH: от 6 до 7</li>
<li>Расход на 1 смыв: от 2 до 3 мл</li>
<li>Срок годности: 30 месяцев</li>
</ul>",268681,жидкое мыло,,,0,,,1 л,,,
https://cdn.entero.ru/mp@2x/49/3a/493ab915480d026d21f55b5f4c6317e3.jpg,Антисептик для кожи Дезснаб-Трейд Асептик-МЛ,МЫЛО АСЕПТИК МЛ 1л с дозатором,274,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/207272,"<p>Антисептик <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207272"">Дезснаб-Трейд Асептик-МЛ</a></b> используется совместно с дезинфекторами для рук в лечебно-профилактических и образовательных учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях, а также для индивидуальной обработки рук и ступней ног. Модель оснащена дозатором. Средство обладает антимикробной активностью в отношении грамположительных и грамотрицательных бактерий (в том числе микобактерий туберкулеза), патогенных грибов (в том числе возбудителей дерматофитий и кандидозов).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: алкилдиметилбензиламмоний хлорид</li>
<li>Смягчающее и увлажняющее кожу средство</li>
<li>Сохраняющее свойства после замерзания и последующего оттаивания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Срок годности: 3 года</li>
</ul>

<p> </p>",207272,жидкость для дезинфекции,,Россия,0,,338,1 л,,,
https://cdn.entero.ru/mp@2x/40/43/4043e0b7d6afa747ab61c838b3c96dfe.jpg,Антисептик для кожи Дезснаб-Трейд Асептик-Аква с дозатором,Антисептик для кожи Дезснаб-Трейд Асептик-Аква с дозатором,306,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/207261,"<p>Антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207261""><b class=""b"">Дезснаб-Трейд Асептик-Акв</b></a> используется совместно с дезинфекторами для рук в лечебно-профилактических и образовательных учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях, а также для индивидуальной обработки рук и ступней ног. Модель оснащена дозатором. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: ЧАСы, аллантоин, гель алоэ-вера, парфюм отдушка</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Срок годности: 3 года</li>
</ul>",207261,жидкость для дезинфекции,,Россия,0,,,1 л,,,
https://cdn.entero.ru/mp@2x/41/39/41393053beb0b9a92701c35c60589889.jpg,Антисептик кожный для дезинфектора для рук Prometheus ENERGY PE-ss-1,Антисептик кожный для дезинфектора для рук Prometheus ENERGY PE-ss-1,352,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125367,"<p>Кожный антисептик<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125367"">Prometheus ENERGY PE-ss-1</a></b> используется совместно с дезинфекторами для рук, а также для индивидуальной обработки рук и ступней ног в медицинских учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах и отелях. Средство уничтожает множество различных видов бактерий, вирусов, включая вирусы орви, герпеса, гепатита, гриппа, коронавирусы, аденовирусы и ВИЧ, а также потогенные грибы. Антисептик неэффективен против вируса бешенства, норовируса, эндоспор, Clostridioides difficile, ооцист простейших и безоболочных вирусов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>70% изипропиловый спирт</li>
<li>Состав: ЧАС+АМИН (комплект ЧАС (алкилдиметилбензиламмоний хлорида и алкилдиметилэтилбензиламмоний хлорида)-5%, N,N-бис(3-аминопропил) додециламин-10%/)</li>
<li>Пролонгированное антимикробное действие в течение 3 часов</li>
<li>Изготовлена в соответствии с ГОСТ 31696-2012</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1 л</li>
<li>Рекомендуемый минимальный объем 1 порции: 3 мл</li>
<li>Температура хранения: от 5 до 25 °С</li>
<li>Срок годности: 36 месяцев</li>
</ul>",125367,антисептический спрей,,Россия,0,,435,1 л,Да,,
https://cdn.entero.ru/mp@2x/25/16/2516d2e8bce9ee6f325f5cb080e18880.jpg,Антисептик для кожи Дезснаб-Трейд Асептик-Специаль с дозатором,Антисептик для кожи Дезснаб-Трейд Асептик-Специаль с дозатором,396,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/207255,"<p>Антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207255""><b class=""b"">Дезснаб-Трейд Асептик-Специаль</b></a> используется совместно с дезинфекторами для рук в лечебно-профилактических и образовательных учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях, а также для индивидуальной обработки рук и ступней ног. Модель оснащена дозатором. Средство обладает антимикробной активностью в отношении грамотрицательных и грамположительных бактерий (включая возбудителей туберкулеза, легионеллеза), вирусов, грибов родов Кандида и Трихофитон, а также моющими свойствами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 класс малоопасных веществ</li>
<li>Состав: алкилдиметилбензиламмоний хлорида, изопропиловый спирт, смягчающие добавки, отдушка, вода деминерализованная</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Срок годности: 3 года</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель без дозатора.</span></em></p>",207255,жидкость для дезинфекции,,Россия,0,,566,1 л,Да,,
https://cdn.entero.ru/mp@2x/cb/e3/cbe340b3ee53c81428d45a2f3ac03f90.jpg,Антисептик кожный Enameru EnaSeptic SV 9095 000 005,Антисептик кожный Enameru EnaSeptic SV 9095 000 005,695,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125409,"<p>Кожный антисептик<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125409""><b class=""b""> Enameru EnaSeptic SV 9095 000 005</b></a> используется совместно с дезинфекторами для рук в лечебно-профилактических и образовательных учреждениях, на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях, а также для индивидуальной обработки рук и ступней ног. Средство защищает от большинства известных бактерий и вирусов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Изопропиловый спирт 70%</li>
<li>Акример (корбамер) 1%</li>
<li>Перекись водорода 8%</li>
<li>Глицерин 4%</li>
<li>Вода 15%</li>
</ul>
</li>
<li>Гелеобразное средство</li>
<li>Оставляет тонкий защитный слой на руках</li>
<li>Увлажняет кожу рук, быстро высыхает и не оставляет липкости</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
</ul>",125409,антибактериальный гель,,,7,,848,5 л,Да,,
https://cdn.entero.ru/mp@2x/31/a6/31a638efe5bef076835e43a05a866b8d.jpg,Мыло жидкое с антисептиком ECOnobel MILD-EFFECT 5 л,экл02,1080,RUB,Да,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/125380,"<p>Мыло жидкое с антисептиком<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125380""><b class=""b""> ECOnobel MILD-EFFECT </b></a>используется совместно с дезинфекторами для рук на предприятиях общественного питания и торговли, в производственных цехах, торговых центрах, салонах красоты и отелях. Средство бережно очищает кожу от различных загрязнений и устраняет запахи, не нарушает кислотно-щелочный баланс кожи, а также обладает увлажняющим, антимикробным и противовоспалительным действием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Вода</li>
<li>Анионные ПАВ</li>
<li>Кокамидопропилбетаин</li>
<li>Неионогенные ПАВ (менее 5%)</li>
<li>Хлорид натрия</li>
<li>Натуральные масла</li>
<li>Перламутровый концентрат</li>
<li>Увлажнитель</li>
<li>Консервант</li>
<li>Отдушка</li>
<li>Краситель</li>
</ul>
</li>
<li>Однородная гелеобразная жидкость</li>
<li>Обладает высокой биразлагаемостью</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Минимальная массовая долдя сухого вещества: 8%</li>
<li>Минимальная массовая доля анионоактивного вещества: 5%</li>
<li>pH: от 6 до 7</li>
<li>Расход на 1 смыв: от 2 до 3 мл</li>
<li>Срок годности: 30 месяцев</li>
</ul>",125380,жидкое мыло,,,0,,,5 л,,,
