Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем ванны,Подключение,Вес (с упаковкой),Подключение к водопроводу,Тип установки,Количество ванн,Количество емкостей,Размеры ванны,Тип корзины,Общий объем,Кран для слива воды,Линия 700,Корзины,Линия 900
https://cdn.entero.ru/mp@2x/4c/a3/4ca31d8fb124102ccc83b1a335ce9a50.jpg,Макароноварка Kocateq ESBLL540CA,ES BLL-540CA,385658,RUB,Нет,Kocateq,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/59203,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/59203"">Kocateq ESBLL540CA</a></b> используется на предприятиях общественного питания и торговли для отваривания кукурузы, фрикаделек, макаронных изделий, пельменей, вареников и прочих продуктов. Модель оснащена программируемым контроллером времени приготовления для каждой корзины и времени, оставшегося до окончания приготовления.</p>

<p>В комплект поставки входят 6 корзин 140х140х180 мм с термоизолированными ручками и зацепами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Программирование времени приготовления для каждой корзины с точность до 1 секунды</li>
<li>Раздельное включение правого и левого ТЭНа и левого и правого ряда корзин</li>
<li>Начало цикла приготовления путем механического нажатия на кнопку-заглушку штыря, на котором размещена корзина</li>
<li>Автоматическое опускание и поднимание корзин</li>
<li>При подъеме всех корзин температура воды снижается до 96 °С</li>
<li>Кран, регулирующий подачу воды в основную емкость во фронтальной панели</li>
<li>Для сокращения расхода электроэнергии зеркало емкости с кипящей водой закрыто экраном с автоматически закрывающимися шторками, блокирующими отверстия, в которые опускаются корзины</li>
<li>Термоизолированная емкость паста-бойлера</li>
<li>Акустический сигнал по окончании цикла приготовления</li>
<li>Подключение к водопроводу и канализации</li>
<li>Влагозащищенное исполнение всех электрических и механических компонентов IP 64</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 650х780х1160 мм</li>
</ul>",59203,9 кВт,540 мм,695 мм,940 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111163/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/280281/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20ESBLL540CA.docx,,,,,380 В,,,напольный,1,6,,140х140х180 мм,60 л,Да,,,
https://cdn.entero.ru/mp@2x/ec/f8/ecf82d4831b6954149c9a9beedfb2997.jpg,Макароноварка встраиваемая Apach Chef Line SLDI7PCE6,Макароноварка встраиваемая Apach Chef Line SLDI7PCE6,404015,RUB,Нет,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/298058,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298058"">Apach Chef Line SLDI7PCE6</a></b> 700-й серии используется на предприятиях общественного питания и торговли для приготовления спагетти, пасты и прочих изделий из теста. Встраиваемая drop-in модель оснащена 1 ванной и рамой support.</p>

<p>Корзины в комплект поставки не входят и приобретаются отдельно (подходят корзины из стандартной линии 700).</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 700х850х600 мм</li>
</ul>",298058,9 кВт,600 мм,751 мм,560 мм,,Италия,,,0,https://entero.ru/manuals/359508/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359509/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,30 кг,42 л,380 В,,,,1,,,,42 л,,Да,,
https://cdn.entero.ru/mp@2x/15/51/15517c9fc40546a935834b43544d8d6a.jpg,Макароноварка Apach Chef Line GLPCE89CSP,Макароноварка Apach Chef Line GLPCE89CSP,566276,RUB,Нет,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/298238,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298238"">Apach Chef Line GLPCE89CSP</a></b> 900-й серии используется на предприятиях общественного питания и торговли в составе технологической линии или самостоятельно для приготовления спагетти, пасты и прочих изделий из теста. Модель оснащена кранами для залива и слива воды и закрытой подставкой с регулируемыми ножками. Столешница, вентиляционная решетка и передняя панель выполнены из нержавеющей стали AISI 304, боковые и задняя панели, дверца - из нержавеющей стали AISI 430, ванна - из нержавеющей стали AISI 316, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Корзины в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Задняя техническая секция обеспечивает подключение к коммуникациям</li>
<li>Быстросъемная передняя панель обеспечивает доступ кo всем комплектующим</li>
<li>4х-позиционный переключатель мощности нагрева</li>
<li>Новая трубка без крепежных элементов легко снимается</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 900х1000х1050 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель с одной ванной.</span></em></p>",298238,18 кВт,800 мм,900 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/359586/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359587/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,81 кг,40 л,380 В,,,напольный,2,,,,80 л,Да,,,Да
https://cdn.entero.ru/mp@2x/26/2d/262de3b27a941aafe98405c285fcb916.jpg;https://cdn.entero.ru/mp@2x/6c/ad/6cad7223e83ed152869aab6a9cef7e0b.jpg;https://cdn.entero.ru/mp@2x/af/21/af215e633b5bd354c35b971d3fa2aabe.jpg;https://cdn.entero.ru/mp@2x/c7/46/c746c57f4af03e06414c825f05b88371.jpg,Макароноварка Crazy Pan CP-NC40,Макароноварка Crazy Pan CP-NC40,10898,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/116693,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116693"">Crazy Pan CP-NC40</a> </b>предназначена для приготовления различных продуктов в большом количестве воды на предприятиях общественного питания и торговли. Модель оснащена 2 группами нагрева, 2 терморегуляторами, 2 ТЭНами, 4 корзинами для варки пасты. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Температурный режим: от 30 до 110 °С</li>
<li>Размер корзины:
<ul>
<li>Без ручек: 410x590x290 мм</li>
<li>С ручками: 410x590x460 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 630x450x305 мм</li>
</ul>",116693,4 кВт,410 мм,590 мм,460 мм,,Китай,,,0,https://entero.ru/manuals/413696/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-NC40.docx,11594,,9.5 кг,8 л,220 В,,,настольный,2,4,,"GN 1/3, GN 1/6",,Да,,,
https://cdn.entero.ru/mp@2x/26/1c/261cd734b643d7e35d36aa744d247798.jpg,Макароноварка Crazy Pan CP-NC60,Макароноварка Crazy Pan CP-NC60,13382,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/303733,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303733"">Crazy Pan CP-NC60</a></b> предназначена для приготовления различных продуктов в большом количестве воды на предприятиях общественного питания и торговли. Модель оснащена 3 терморегуляторами и функцией автоматического поддержания заданной температуры. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Температурный режим: от 30 до 110 °С</li>
</ul>",303733,6 кВт,590 мм,540 мм,450 мм,,Китай,,,0,https://entero.ru/manuals/363955/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-NC60.docx;https://entero.ru/manuals/363956/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Crazy%20Pan.pdf,,,17 кг,8 л,220 В,,,настольный,3,6,,130х130 мм,,,,,
https://cdn.entero.ru/mp@2x/ae/64/ae6442f76f175a8958e0f0789d8c09b7.jpg,Макароноварка электрическая CuisinAid CD-PC4,Макароноварка электрическая CuisinAid CD-PC4,13838,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/309598,"<p>Электрическая макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/309598"">CuisinAid CD-PC4</a> </b>используется на предприятиях общественного питания и торговли для варки макаронных изделий. Модель оснащена электромеханической панелью управления с поворотными переключателями и светодиодными индикаторами.</p>

<p>В комплект поставки входят корзины.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты ванны: 320х350х195 мм</li>
<li>Габариты корзины: 120х110 мм</li>
<li>Длина рукоятки корзины: 175 мм</li>
<li>Диаметр перфорации: 2 мм</li>
</ul>",309598,3 кВт,510 мм,330 мм,425 мм,,Китай,,,0,,14721,,6.2 кг,11 л,220 В,,,настольный,1,,,,11 л,Да,,в комплекте,
https://cdn.entero.ru/mp@2x/5e/08/5e0863b835516ac7e086c31b1cad28e3.jpg,Макароноварка EKSI HEN-6A рст,HEN-6A,16346,RUB,Нет,EKSI,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/368453,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368453"">EKSI HEN-6A рст</a></b> используется на предприятиях общественного питания и торговли для варки пельменей, вареников, макаронных изделий, кукурузы, фрикаделек и овощей. Заполнение аппарата водой производится вручную. Модель оснащена 3 кранами слива. Корпус и ванны выполнены из нержавеющей стали.</p>

<p>В комплект поставки входят сетчатые корзины.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер ванны: 170x330x160 мм </li>
<li>Температурный режим: от 50 до 110 °C</li>
</ul>",368453,6 кВт,600 мм,575 мм,300 мм,13.7 кг,Китай,1,680x625x300 мм,0,,17389,,,8.5 л,220 В,,,настольный,3,,,,,,,,
https://cdn.entero.ru/mp@2x/9c/ac/9cac508e6a69aeb4bd7e8e40e0ec7bee.jpg,Макароноварка KUSINA S6M100E,Макароноварка KUSINA S6M100E,52909,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/339461,"<p><span class=""b"">Электрическая макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339461"">KUSINA S6M100E</a> </b></span>серии Silver используется на предприятиях общественного питания и торговли для варки всех видов макаронных изделий, пельменей, вареников, овощей, корнеплодов и яиц. Модель оснащена электромеханической панелью управления с индикатором нагрева, предохранительным термостатом и сливным краном. Оборудование выполнено из нержавеющей стали. </p>

<p><span style=""color:#FF0000;"">Корзины в комплект поставки не входят и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Подключение к водопроводной сети </li>
<li>Кран для залива воды</li>
<li>Конструкция ванны не допускает перелива</li>
<li>Регулируемые по высоте ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная рабочая температура: 100 °C</li>
<li>Вместимость корзин: 3 (200x90х120 мм)</li>
</ul>",339461,3 кВт,300 мм,600 мм,300 мм,,Турция,,,0,,56286,,18 кг,10 л,380 В,,Да,настольный,1,,,,10 л,Да,,приобретаются отдельно,
https://cdn.entero.ru/mp@2x/55/5e/555eb6b9b04370f59c88cdfc5ec4f12e.jpg,Макароноварка Kocateq 0M0CP1E ES,Макароноварка Kocateq 0M0CP1E ES,61964,RUB,Нет,Kocateq,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/139953,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/139953"">Kocateq 0M0CP1E ES</a></b> используется на предприятиях общественного питания и торговли для отваривания и размораживания кукурузы, фрикаделек, макаронных изделий, пельменей, вареников, овощей, фруктов и прочих продуктов. Рабочая поверхность и поверхности, соприкасающиеся с продуктами, выполнены из нержавеющей стали AISI 304 толщиной 1 мм, декоративные ручки с накладками - из нержавеющей стали, дно и задняя стенка - из нержавеющей стали AISI 201 толщиной 1 мм.</p>

<p>В комплект поставки входят 2 корзины 130x130x150 мм и 1 корзина 130x260x150 мм из нержавеющей стали AISI 304, 5 корзин из бамбука диаметром 240 мм с крышкой.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Пароварка</li>
<li>Бесступенчатое регулирование интенсивности кипения с помощью регулятора мощности</li>
<li>Непрямой нагрев через компаунд-прослойку исключает риск поломки при пониженном уровне воды</li>
<li>Отсутствие ТЭНов</li>
<li>Без подключения к водопроводу</li>
<li>Поставляется с предварительно установленными кабелями и вилками (возможно изменение точки ввода с задней торцевой стенки на дно)</li>
<li>Ванна герметично вварена в рабочую поверхность</li>
<li>Cпециальная форма дна ванны для простой очистки</li>
<li>Крышка с круглым отверстием для установки корзин пароварки</li>
<li>Крышка</li>
<li>Устанавливается отдельно или на специальном стенде</li>
<li>Функциональный модуль кухонной линии 650</li>
<li>Регулируемые по высоте ножки</li>
<li>Скругленные углы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 440х830х560 мм</li>
</ul>",139953,5 кВт,350 мм,650 мм,250 мм,,Ю. Корея,,,0,https://entero.ru/manuals/163184/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,66628,,,10 л,380 В,,,настольный,1,3,,"GN 1/3, GN 1/6",,Да,,,
https://cdn.entero.ru/mp@2x/ae/4a/ae4a1c6af9595916b685f4a5331d76a2.jpg,Макароноварка ATA K6ECP05TT,ELECTRIC PASTA COOKER 12 LT COUNTERTOP,85715,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/236648,"<p><span class=""b"">Электрическая макароноварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/236648""><b class=""b"">АТА ELECTRIC PASTA COOKER 12 LT COUNTERTOP </b></a></span>предназначена для варки всех видов макаронных изделий, пельменей, вареников, овощей, корнеплодов и яиц на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления. Нагревательный элемент изготовлен из специального сплава с оболочкой INCOLOY, стойкого к крахмалу и соли, корпус и корзины - полностью из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Защитный термостат с ручным сбросом от сухого хода</li>
<li>Удобный регулятор мощности</li>
</ul>",236648,4.35 кВт,300 мм,600 мм,280 мм,,,,,0,https://entero.ru/manuals/286030/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ATA%20ELECTRIC%20PASTA%20COOKER%2012%20LT%20COUNTERTOP.pdf,89286,,12.5 кг,,380 В,,,,,1,,"GN 1/3, GN 1/6",12 л,Да,Да,,
https://cdn.entero.ru/mp@2x/6b/0d/6b0d14522c66c439744c1555db9cb49a.jpg,Макароноварка Kocateq 4CP,Макароноварка Kocateq 4CP,88043,RUB,Нет,Kocateq,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/33912,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/33912"">Kocateq 4CP</a></b> класса Medium-Duty используется на предприятиях общественного питания и торговли для отваривания и размораживания кукурузы, фрикаделек, макаронных изделий, пельменей, вареников, овощей, фруктов и прочих продуктов. Модель оснащена механическим термостатом для регулировки температуры и защитным термостатом. Ванна выполнена из специальной стали толщиной 1,5 мм, декоративные ручки с накладками - из нержавеющей стали, поверхности, соприкасающиеся с продуктами, выполнены из нержавеющей стали AISI 304 толщиной 1 мм, дно и задняя стенка - из нержавеющей стали AISI 201 толщиной 1 мм.</p>

<p>В комплект поставки входят 2 корзины 240x120x120 мм и 2 корзины 120x120x120 мм из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Непрямой нагрев через компаунд-прослойку исключает риск поломки при пониженном уровне воды</li>
<li>Отсутствие ТЭНов</li>
<li>Ванна герметично вделана в рабочую поверхность</li>
<li>Cпециальная форма дна ванны для простой очистки</li>
<li>Крышка</li>
<li>Регулируемые ножки</li>
<li>Скругленные углы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 0 до 100 °С</li>
<li>Габариты в упаковке: 430х810х470 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Стенд для установки 2 элементов <a href=""https://entero.ru/item/34288"">4B12</a></li>
<li>Стенд для установки 3 элементов <a href=""https://entero.ru/item/34291"">4B13</a></li>
<li>Стенд для установки 4 элементов <a href=""https://entero.ru/item/34293"">4B14</a></li>
</ul>",33912,5 кВт,360 мм,600 мм,250 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111154/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/280287/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%204CP.docx,91711,,,10 л,380 В,,,настольный,1,2,,120х120 мм,10 л,Да,,,
https://cdn.entero.ru/mp@2x/97/b2/97b24f8e8d035afd4233618f0fff7b0d.jpg,Макароноварка KUSINA G7M100E-S,Макароноварка KUSINA G7M100E-S,100661,RUB,Нет,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/339464,"<p><span class=""b"">Электрическая макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339464"">KUSINA G7M100E-S</a></b></span> серии 700S используется на предприятиях общественного питания и торговли для варки всех видов макаронных изделий, пельменей, вареников, овощей, корнеплодов и яиц. Модель оснащена электромеханической панелью управления с индикатором нагрева, предохранительным термостатом и сливным краном. Корпус и нагревательные элементы выполнены из нержавеющей стали, ванна - из нержавеющей стали AISI 316.</p>

<p><span style=""color:#FF0000;"">Корзины в комплект поставки не входят и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Подключение к водопроводной сети </li>
<li>Кран для залива воды</li>
<li>Конструкция ванны не допускает перелива</li>
<li>Регулируемые по высоте ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная рабочая температура: 100 °C</li>
<li>Вместимость корзин: 1х 145х270х150 мм / 2х 135х180х150 мм </li>
</ul>",339464,6 кВт,400 мм,730 мм,300 мм,,Турция,,,0,https://entero.ru/manuals/402464/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20KUSINA%20G7M100E-S.pdf,109414,,21 кг,14 л,380 В,,Да,настольный,1,3,,"145х270х150 мм, 135х180х150 мм",14 л,Да,,приобретаются отдельно,
https://cdn.entero.ru/mp@2x/4f/f9/4ff9dba4556a068d5287f4550788cb47.jpg,Макароноварка Kocateq 1M0CP1E ES,Макароноварка Kocateq 1M0CP1E ES,109083,RUB,Нет,Kocateq,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/100968,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/100968"">Kocateq 1M0CP1E ES</a></b> используется на предприятиях общественного питания и торговли для отваривания и размораживания кукурузы, фрикаделек, макаронных изделий, пельменей, вареников, овощей, фруктов и прочих продуктов. Ванна выполнена из специальной стали толщиной 1,5 мм, декоративные ручки с накладками - из нержавеющей стали, поверхности, соприкасающиеся с продуктами, выполнены из нержавеющей стали AISI 304 толщиной 1 мм, дно и задняя стенка - из нержавеющей стали AISI 201 толщиной 1 мм.</p>

<p>В комплект поставки входят 2 корзины 240x120x120 мм, 4 корзины 120x120x120 мм из нержавеющей стали AISI 304 и 10 корзин из бамбука диаметром 240 мм с крышкой.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Пароварка</li>
<li>Бесступенчатое регулирование интенсивности кипения с помощью регулятора мощности</li>
<li>Непрямой нагрев через компаунд-прослойку исключает риск поломки при пониженном уровне воды</li>
<li>Отсутствие ТЭНов</li>
<li>Ванна герметично вделана в рабочую поверхность</li>
<li>Cпециальная форма дна ванны для простой очистки</li>
<li>Крышка с 2 круглыми отверстиями для установки корзин пароварки</li>
<li>Крышка</li>
<li>Регулируемые ножки</li>
<li>Скругленные углы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 670х830х460 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Стенд для установки элемента шириной 600 мм <a href=""https://entero.ru/item/34287"">1MITG</a></li>
<li>Мостовое соединение для установки элемента FULL <a href=""https://entero.ru/item/41380"">1MPSS</a></li>
</ul>",100968,10 кВт,650 мм,650 мм,250 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111161/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf,,,,9 л,380 В,,,настольный,2,2,,"120х120 мм, 240х120 мм",18 л,Да,,,
https://cdn.entero.ru/mp@2x/76/73/7673339d56f055bb329eaa6476c7bb04.jpg;https://cdn.entero.ru/mp@2x/f8/be/f8be42950aad31b579248ee4a58ee84b.jpg;https://cdn.entero.ru/mp@2x/77/24/7724ea80e1cab934a8e3b97a943d96d9.jpg;https://cdn.entero.ru/mp@2x/ab/f2/abf2c57d4f7053e0245c5284883efa24.jpg;https://cdn.entero.ru/mp@2x/84/0d/840d14e00d347acbc6887be00d34f113.jpg,Макароноварка Kocateq EST12LC10,Макароноварка Kocateq EST12LC10,111992,RUB,Нет,Kocateq,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/47871,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47871"">Kocateq EST12LC10</a></b> используется на предприятиях общественного питания и торговли для отваривания кукурузы, фрикаделек, макаронных изделий, пельменей, вареников, овощей, фруктов и прочих продуктов. Модель оснащена программируемой панелью управления и контролем времени, оставшегося до окончания приготовления. 4 порционных вкладыша и корпус выполнены из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Программируемый 10 канальный контроллер с полностью автоматическим и ручным режимами работы</li>
<li>Одновременное приготовление до 4 порционных корзин продукта</li>
<li>10 программ для регулировки времени</li>
<li>Автоматическое опускание корзин при закипании воды и подъем корзин по окончании цикла приготовления</li>
<li>Панель управления расположена под углом для облегчения визуального контроля, защищена от брызг и механических повреждений</li>
<li>Акустический сигнал по окончании цикла приготовления</li>
<li>Отображение:
<ul>
<li>Текущая и заданная температура</li>
<li>Время до окончания цикла приготовления</li>
</ul>
</li>
<li>Наклоняемый вверх блок нагревательных элементов</li>
<li>Замена масла путем слива из извлекаемой емкости</li>
<li>Подъемная рамка с термоизолированной ручкой</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 430х620х510 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Дополнительная емкость для быстрой перезарядки</li>
</ul>",47871,3 кВт,355 мм,565 мм,415 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111164/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/280283/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20EST12LC10.docx,,,,12 л,220 В,,,настольный,1,4,,GN 1/2,12 л,,,,
https://cdn.entero.ru/mp@2x/7c/38/7c387d97ae94360870aa5c1600ef26aa.jpg;https://cdn.entero.ru/mp@2x/36/b8/36b8ce515b1484300bc1937996b28dae.jpg,Макароноварка Vortmax SEP 74,Макароноварка Vortmax SEP 74,114882,RUB,Нет,Vortmax,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/334924,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/334924"">Vortmax SEP 74</a></b> используется на предприятиях общественного питания и торговли для приготовления пасты, спагетти и прочих видов макаронных изделий, а также вареников, пельменей, морепродуктов, крупяных гарниров, овощей и т.д. Корпус и резервуар для воды выполнены из нержавеющей стали, толщина покрытия 15/10 мм.</p>

<p>В комплект поставки входят 3 корзины: 1/3, 1/6 правая и 1/6 левая.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Тепловая защита от перегрузки</li>
<li>Кран для подачи воды</li>
<li>Автоматическая система заполнения водой</li>
<li>Термометр</li>
<li>Кран для слива воды</li>
<li>Нескользящие ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Сечение кабеля: 5x2,5 мм</li>
<li>Количество уровней регулировки температуры: 3</li>
</ul>",334924,7.5 кВт,420 мм,800 мм,580 мм,30 кг,Турция,1,420x800x580 мм,0,,124872,,30 кг,13 л,380 В,,,настольный,1,,,"GN 1/3, GN 1/6",,,,в комплекте,
