Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Количество скоростей,Объем дежи,Опрокидываемая,На колесах
https://cdn.entero.ru/mp@2x/07/50/0750f1fa6092fa54411c6401eaa9bfd8.jpg;https://cdn.entero.ru/mp@2x/83/76/837657168d357839b807dc5be71ab646.jpg,"Кремоварка (варочный котел) с нижним приводом Danler GTS-400E автопереворот котла, автоподъем крышки","Кремоварка (варочный котел) с нижним приводом Danler GTS-400E автопереворот котла, автоподъем крышки",0,RUB,Нет,Danler,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/343650,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343650""><b class=""b"">Danler GTS-400E</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена электронной панелью управления, специальной мешалкой со скребками, предотвращающими прилипание продукта, и емкостью с воронкой, позволяющей контролировать процесс выгрузки продукта. Все элементы, контактирующие с пищевыми продуктами, выполнены из кислотоустойчивой стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подогрев с помощью масла в двойных стенках котла</li>
<li>Возможность наклона котла: облегчение выгрузки массы и чистки машины</li>
<li>Возможность фиксирования в любом положении: открытом, наклонном и закрытом</li>
<li>Дополнительная наружная ""рубашка"": ограничение выделения температуры наружу</li>
<li>Усиленный месильный орган</li>
<li>Автоматизированный привод подъема головки</li>
<li>Автоматический переворот котла: опрокидывание осуществляется нажатием кнопки вверх или вниз</li>
<li>Автоматическая герметическая крышка: ограничение попадания пара в помещение</li>
<li>Силиконовый уплотнитель крышки: создание положительного давления при приготовлении</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рекомендуемая величина наполнения котла: от 30 до 320 л</li>
<li>Установленная мощность: 
<ul>
<li>ТЭНы: 24 кВт</li>
<li>Мешалка: 2,2 кВт</li>
</ul>
</li>
<li>Скорость мешалки: 23 об/мин.</li>
<li>Максимальная температура: 240 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",343650,,26.2 кВт,1700 мм,1300 мм,1150 мм,,,,0,https://entero.ru/manuals/416326/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%BA%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B8%20COSMOS%20GTS.doc,,,620 кг,,,1,400 л,Да,Да
https://cdn.entero.ru/mp@2x/c9/24/c92417558a71acf5e55e769c0134e39e.jpg;https://cdn.entero.ru/mp@2x/c3/c2/c3c22dd149dac6ea4330767e939a9a2a.jpg;https://cdn.entero.ru/mp@2x/05/f3/05f3ff72446b1359f6abddf91c68ee6f.jpg;https://cdn.entero.ru/mp@2x/e5/4b/e54b122c0c131963f99323874d23261a.jpg;https://cdn.entero.ru/mp@2x/8c/ec/8ceca63f3d02e55ddda7754ef186f602.jpg,Кремоварка BakeBerry KVR-80,Кремоварка BakeBerry KVR-80,949907,RUB,Нет,,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/126876,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/126876""><b class=""b"">BakeBerry KVR-80</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена скребками для предотвращения прилипания и пригорания продуктов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 скорости</li>
<li>Нагревание осуществляется с помощью нагревательного масла, находящегося между двумя стенками дежи, благодаря чему нагревание очень равномерное и масса не пригорает</li>
<li>Функция наклона дежи</li>
<li>Блокировка дежи в 3 положениях – открыта, наклонена и закрыта</li>
<li>Опрокидывание дежи с помощью поворотного колеса</li>
<li>Таймер</li>
<li>3 ""рубашки"" позволяют уменьшить теплопотери</li>
<li>Защитная решетка и крышка, которая позволяет добавлять ингридиенты в процессе работы</li>
<li>Корпус полностью из нержавеющей стали</li>
<li>Детали, соприкасающиеся с продуктами выполнены из кислотоустойчивой стали</li>
<li>Колеса</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура подогрева: до 150 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Блокировка максимального уровня температуры</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",126876,380 В,9.8 кВт,940 мм,740 мм,1530 мм,,,,0,,,https://vk.com/video_ext.php?oid=-177656185&id=456239032&hd=2&autoplay=0,130 кг,,,2,80 л,Да,Да
https://cdn.entero.ru/mp@2x/94/bd/94bde1bba2d6417f5331d3a2dfc5c3fb.jpg;https://cdn.entero.ru/mp@2x/74/25/7425929a4727ce0bdc3cce77b658933a.jpg,Кремоварка (варочный котел) с нижним приводом Danler GTS-100E автоподъем крышки,Кремоварка (варочный котел) с нижним приводом Danler GTS-100E автоподъем крышки,971235,RUB,Нет,Danler,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/343666,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343666""><b class=""b"">Danler GTS-100E</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена электронной панелью управления, специальной мешалкой со скребками, предотвращающими прилипание продукта, и емкостью с воронкой, позволяющей контролировать процесс выгрузки продукта. Все элементы, контактирующие с пищевыми продуктами, выполнены из кислотоустойчивой стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подогрев с помощью масла в двойных стенках котла</li>
<li>Возможность наклона котла: облегчение выгрузки массы и чистки машины</li>
<li>Возможность фиксирования в любом положении: открытом, наклонном и закрытом</li>
<li>Дополнительная наружная ""рубашка"": ограничение выделения температуры наружу</li>
<li>Усиленный месильный орган</li>
<li>Автоматизированный привод подъема головки</li>
<li>Автоматическая герметическая крышка: ограничение попадания пара в помещение</li>
<li>Силиконовый уплотнитель крышки: создание положительного давления при приготовлении</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рекомендуемая величина наполнения котла: от 10 до 76 л</li>
<li>Установленная мощность: 
<ul>
<li>ТЭНы: 9 кВт</li>
<li>Мешалка: 0,75 кВт</li>
</ul>
</li>
<li>Скорость замеса: 30 об/мин.</li>
<li>Максимальная температура: 240 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",343666,,9.75 кВт,950 мм,800 мм,1160 мм,,,,0,https://entero.ru/manuals/416423/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%BA%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B8%20COSMOS%20GTS.doc,,,260 кг,,,1,100 л,,Да
https://cdn.entero.ru/mp@2x/db/31/db3122098a394b34e5a9d1380f7f620f.jpg;https://cdn.entero.ru/mp@2x/ce/8f/ce8f63ee4ba0fca02b6fad2399aeba8b.jpg,Кремоварка (варочный котел) с нижним приводом Danler GTS-200E,Кремоварка (варочный котел) с нижним приводом Danler GTS-200E,1020672,RUB,Нет,Danler,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/343643,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343643"">Danler GTS-200E</a></b> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов, требующих равномерного подогрева и аккуратного перемешивания. Модель оснащена электронной панелью управления, специальной мешалкой со скребками, предотвращающими прилипание продукта, и емкостью с воронкой, позволяющей контролировать процесс выгрузки продукта. Модель изготовлена из нержавеющей стали марки AISI 304, элементы, контактирующие с пищевыми продуктами - из кислотоустойчивой стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подогрев с помощью масла в двойных стенках котла</li>
<li>Возможность наклона котла: облегчение выгрузки массы и чистки машины</li>
<li>Возможность фиксирования в любом положении: открытом, наклонном и закрытом</li>
<li>Дополнительная наружная ""рубашка"": ограничение выделения температуры наружу</li>
<li>Усиленный месильный орган</li>
<li>Автоматизированный привод подъема головки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рекомендуемая величина наполнения котла: от 20 до 160 л</li>
<li>Установленная мощность: 
<ul>
<li>ТЭНы: 18 кВт</li>
<li>Мешалка: 1,5 кВт</li>
</ul>
</li>
<li>Скорость мешалки: 23 об/мин.</li>
<li>Максимальная температура: 240 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера и с крышкой.</span></em></p>",343643,,9.75 кВт,1300 мм,1030 мм,950 мм,,,,0,https://entero.ru/manuals/433807/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Danler%20GTS-200E.pdf,1085821,,360 кг,,,1,200 л,,Да
https://cdn.entero.ru/mp@2x/ad/3b/ad3b054a6ab184ccbd2312182b2b7f36.jpg,Кремоварка ICB tecnlologie s.r.l. 11.CCV,Кремоварка ICB tecnlologie s.r.l. 11.CCV,1172692,RUB,Нет,ICB tecnlologie s.r.l.,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/343630,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343630"">ICB tecnlologie s.r.l. 11.CCV</a></b> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена цифровой панелью управления. Ванна выполнена из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулируемая скорость мешалки через инвертор</li>
<li>Прозрачная крышка для контроля процесса приготовления</li>
<li>Простые процедуры настройки рецептов</li>
</ul>",343630,220 В,2.5 кВт,520 мм,450 мм,800 мм,,,,0,https://entero.ru/manuals/416027/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,1221554,,68 кг,Италия,,,7 л,,
https://cdn.entero.ru/mp@2x/62/93/629314bb336af10f8699cd447df1d182.jpg;https://cdn.entero.ru/mp@2x/fc/f8/fcf873acab5422ed74580645c11dd6e8.jpg,Кремоварка (варочный котел) с нижним приводом Danler GTS-400E,Кремоварка (варочный котел) с нижним приводом Danler GTS-400E,1300608,RUB,Нет,Danler,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/343648,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343648"">Danler GTS-400E</a></b> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов, требующих равномерного подогрева и аккуратного перемешивания. Модель оснащена электронной панелью управления, специальной мешалкой со скребками, предотвращающими прилипание продукта, и емкостью с воронкой, позволяющей контролировать процесс выгрузки продукта. Модель изготовлена из нержавеющей стали марки AISI 304, элементы, контактирующие с пищевыми продуктами - из кислотоустойчивой стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подогрев с помощью масла в двойных стенках котла</li>
<li>Возможность наклона котла: облегчение выгрузки массы и чистки машины</li>
<li>Возможность фиксирования в любом положении: открытом, наклонном и закрытом</li>
<li>Дополнительная наружная ""рубашка"": ограничение выделения температуры наружу</li>
<li>Усиленный месильный орган</li>
<li>Автоматизированный привод подъема головки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рекомендуемая величина наполнения котла: от 30 до 320 л</li>
<li>Установленная мощность: 
<ul>
<li>ТЭНы: 24 кВт</li>
<li>Мешалка: 2,2 кВт</li>
</ul>
</li>
<li>Скорость мешалки: 23 об/мин.</li>
<li>Максимальная температура: 240 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера и с крышкой.</span></em></p>",343648,,26.2 кВт,1700 мм,1300 мм,1150 мм,,,,0,https://entero.ru/manuals/433806/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Danler%20GTS-400E.pdf,1413704,,620 кг,,,1,400 л,,Да
https://cdn.entero.ru/mp@2x/2c/d7/2cd764a470d817ceb6001fb61bfe7b39.jpg;https://cdn.entero.ru/mp@2x/33/9a/339a498d3af4793e715a64db241855b0.jpg;https://cdn.entero.ru/mp@2x/8e/b3/8eb31b6aaac5d9b7923abf1110631037.jpg;https://cdn.entero.ru/mp@2x/9b/c7/9bc724042e04304716a3dc2746d41323.jpg;https://cdn.entero.ru/mp@2x/63/08/630835fa6d17408836adb0ac3d373b70.jpg,Кремоварка BakeBerry KVR-120,Кремоварка BakeBerry KVR-120,1396805,RUB,Нет,,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/126877,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/126877""><b class=""b"">BakeBerry KVR-120</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена скребками для предотвращения прилипания и пригорания продуктов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 скорости</li>
<li>Нагревание осуществляется с помощью нагревательного масла, находящегося между двумя стенками дежи, благодаря чему нагревание очень равномерное и масса не пригорает</li>
<li>Функция наклона дежи</li>
<li>Блокировка дежи в 3 положениях – открыта, наклонена и закрыта</li>
<li>Опрокидывание дежи с помощью поворотного колеса</li>
<li>Таймер</li>
<li>3 ""рубашки"" позволяют уменьшить теплопотери</li>
<li>Защитная решетка и крышка, которая позволяет добавлять ингридиенты в процессе работы</li>
<li>Корпус полностью из нержавеющей стали</li>
<li>Детали, соприкасающиеся с продуктами выполнены из кислотоустойчивой стали</li>
<li>Колеса</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура подогрева: до 150 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Блокировка максимального уровня температуры</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",126877,380 В,16.8 кВт,1120 мм,910 мм,1660 мм,,,,0,,1455005,https://vk.com/video_ext.php?oid=-177656185&id=456239032&hd=2&autoplay=0,240 кг,,Польша,2,120 л,,Да
https://cdn.entero.ru/mp@2x/c6/65/c66539f2745c7bee1ebe6d69c12c7675.jpg;https://cdn.entero.ru/mp@2x/d3/29/d329bd2cf9036dfa50c86c60ca060ba1.jpg;https://cdn.entero.ru/mp@2x/e0/8b/e08b1535dfcdf7bc263d8b16221b9de2.jpg;https://cdn.entero.ru/mp@2x/bc/db/bcdb3be6b863b4048db38a2e6b2365ef.jpg;https://cdn.entero.ru/mp@2x/ee/f5/eef5ac6340e7d578105c2442cac2b666.jpg,Кремоварка BakeBerry KVR-200,Кремоварка BakeBerry KVR-200,2048284,RUB,Нет,,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/126878,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/126878""><b class=""b"">BakeBerry KVR-200</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена скребками для предотвращения прилипания и пригорания продуктов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 скорости</li>
<li>Нагревание осуществляется с помощью нагревательного масла, находящегося между двумя стенками дежи, благодаря чему нагревание очень равномерное и масса не пригорает</li>
<li>Функция наклона дежи</li>
<li>Блокировка дежи в 3 положениях – открыта, наклонена и закрыта</li>
<li>Опрокидывание дежи с помощью поворотного колеса</li>
<li>Таймер</li>
<li>3 ""рубашки"" позволяют уменьшить теплопотери</li>
<li>Защитная решетка и крышка, которая позволяет добавлять ингридиенты в процессе работы</li>
<li>Корпус полностью из нержавеющей стали</li>
<li>Детали, соприкасающиеся с продуктами выполнены из кислотоустойчивой стали</li>
<li>Колеса</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура подогрева: до 150 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Блокировка максимального уровня температуры</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",126878,380 В,21 кВт,1500 мм,1100 мм,2030 мм,,,,0,,,https://vk.com/video_ext.php?oid=-177656185&id=456239032&hd=2&autoplay=0,470 кг,,,2,200 л,Да,Да
https://cdn.entero.ru/mp@2x/b3/ca/b3caebae859c906b1aff629cd3d44748.jpg;https://cdn.entero.ru/mp@2x/da/89/da89e94bf17c9549c4a0567f79abb71f.jpg;https://cdn.entero.ru/mp@2x/a5/c9/a5c9ec299c579a401e969f97bbb78d05.jpg;https://cdn.entero.ru/mp@2x/59/76/59769e1b566a5b7888976fec899ce5ac.jpg;https://cdn.entero.ru/mp@2x/6e/f4/6ef431c005ace8f9168075bed52781c7.jpg,Кремоварка BakeBerry KVR-300,Кремоварка BakeBerry KVR-300,3103460,RUB,Нет,,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/126879,"<p>Кремоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/126879""><b class=""b"">BakeBerry KVR-300</b></a> используется на предприятиях общественного питания и торговли для приготовления заварного крема, кондитерской массы, джема, фруктового пашота, смесей для мороженого, шоколадных десертов. Модель оснащена скребками для предотвращения прилипания и пригорания продуктов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 скорости</li>
<li>Нагревание осуществляется с помощью нагревательного масла, находящегося между двумя стенками дежи, благодаря чему нагревание очень равномерное и масса не пригорает</li>
<li>Функция наклона дежи</li>
<li>Блокировка дежи в 3 положениях – открыта, наклонена и закрыта</li>
<li>Опрокидывание дежи с помощью поворотного колеса</li>
<li>Таймер</li>
<li>3 ""рубашки"" позволяют уменьшить теплопотери</li>
<li>Защитная решетка и крышка, которая позволяет добавлять ингридиенты в процессе работы</li>
<li>Корпус полностью из нержавеющей стали</li>
<li>Детали, соприкасающиеся с продуктами выполнены из кислотоустойчивой стали</li>
<li>Колеса</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура подогрева: до 150 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Блокировка максимального уровня температуры</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",126879,380 В,21 кВт,1800 мм,1100 мм,2030 мм,,,,0,,3373326,https://vk.com/video_ext.php?oid=-177656185&id=456239032&hd=2&autoplay=0,520 кг,,,2,300 л,Да,Да
https://cdn.entero.ru/mp@2x/f2/90/f2904c0dc0bb4878dcb3aa7d8bc55207.jpg,Кремоварка Sottoriva C1,АППАРАТ ДЛЯ ПРИГОТОВЛЕНИЯ КРЕМА SOTTORIVA C1,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/91553,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91553"">Sottoriva C1</a> </b>используется на предприятиях общественного питания и торговли для приготовления кремов, флипов, смесей для мороженого, шоколадных десертов. Модель оснащена механической панелью управления, электронным таймером, термостатом и предохранительным клапаном. Емкость выполнена из нержавеющей стали 18/10.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Двойные стенки дежи, пространство между которыми заполнено термическим маслом, для предотвращения пригорания крема</li>
<li>Рычаг для выгрузки дежи</li>
<li>Звуковой сигнал об окончании работы</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 20 до 160 °C</li>
<li>Мощность:
<ul>
<li>Нагрев: 3,75 кВт</li>
<li>Мотор: 0,18 кВт</li>
</ul>
</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",91553,380 В,3.75 кВт,650 мм,610 мм,1310 мм,,,,0,https://entero.ru/manuals/79175/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C1.pdf,,,80 кг,Италия,Италия,2,30 л,,
https://cdn.entero.ru/mp@2x/5a/0b/5a0b36cb0394a63f71bbdd6c2d483ed8.jpg,Кремоварка Sottoriva C2,C2 Standart,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/79569,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/79569"">Sottoriva C2</a> </b>используется на предприятиях общественного питания и торговли для приготовления кремов, флипов, смесей для мороженого, шоколадных десертов. Модель оснащена механической панелью управления, термостатом и предохранительным клапаном. Емкость выполнена из нержавеющей стали 18/10.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Двойные стенки дежи, пространство между которыми заполнено термическим маслом, для предотвращения пригорания крема</li>
<li>Рычаг для выгрузки дежи</li>
<li>Звуковой сигнал об окончании работы</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 20 до 160 °C</li>
<li>Мощность:
<ul>
<li>Нагрев: 4,5 кВт</li>
<li>Мотор: 0,37 кВт</li>
</ul>
</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",79569,380 В,4.5 кВт,700 мм,670 мм,1310 мм,,,,0,https://entero.ru/manuals/79184/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C2.pdf,,,90 кг,Италия,Италия,2,50 л,,
https://cdn.entero.ru/mp@2x/e5/51/e55106dc6480d6f0b23c30c1ec419f6d.jpg,Кремоварка Sottoriva C3,Кремоварка Sottoriva C3,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/91556,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91556"">Sottoriva C3</a> </b>используется на предприятиях общественного питания и торговли для приготовления кремов, флипов, смесей для мороженого, шоколадных десертов. Модель оснащена механической панелью управления, термостатом и предохранительным клапаном. Емкость выполнена из нержавеющей стали 18/10.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Двойные стенки дежи, пространство между которыми заполнено термическим маслом, для предотвращения пригорания крема</li>
<li>Рычаг для выгрузки дежи</li>
<li>2 скорости вращения месильного органа</li>
<li>Звуковой сигнал об окончании работы</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем дежи: 60 л</li>
<li>Температурный режим: от 20 до 160 °C</li>
<li>Напряжение: 380 В</li>
<li>Мощность:
<ul>
<li>Нагрев: 6 кВт</li>
<li>Мотор: 0,37 кВт</li>
</ul>
</li>
<li>Габариты: 700х670x1310 мм</li>
<li>Вес: 95 кг</li>
<li>Вес в упаковкой: 120 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",91556,,,,,,,,,0,https://entero.ru/manuals/79177/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C3.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/61/d3/61d34046bcd4904530339a092a631ded.jpg,Кремоварка Sottoriva C4,Кремоварка Sottoriva C4,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/91557,"<p>Кремоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91557"">Sottoriva C4</a> </b>используется на предприятиях общественного питания и торговли для приготовления кремов, флипов, смесей для мороженого, шоколадных десертов. Модель оснащена механической панелью управления, электронным таймером, термостатом и предохранительным клапаном. Емкость выполнена из нержавеющей стали 18/10.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Двойные стенки дежи, пространство между которыми заполнено термическим маслом, для предотвращения пригорания крема</li>
<li>Рычаг для выгрузки дежи</li>
<li>2 скорости вращения месильного органа</li>
<li>Звуковой сигнал об окончании работы</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем дежи: 80 л</li>
<li>Температурный режим: от 20 до 160 °C</li>
<li>Напряжение: 380 В</li>
<li>Мощность:
<ul>
<li>Нагрев: 10,5 кВт</li>
<li>Мотор: 1 кВт</li>
</ul>
</li>
<li>Габариты: 1080х750x1720 мм</li>
<li>Вес: 230 кг</li>
<li>Вес в упаковкой: 270</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",91557,,,,,,,,,0,https://entero.ru/manuals/79178/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C4.pdf,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Таймер Sottoriva для C1-C8,Таймер Sottoriva для C1-C8,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/93227,"<p>Таймер предназначен для кремоварок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/93227""><b class=""b""><a href=""https://entero.ru/search.php?text=кремоварка+sottoriva+c"">Sottoriva C</a>.</b></a></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 50x40x30 мм</li>
<li>Вес: 5 кг</li>
</ul>",93227,,,,,,,,,0,https://entero.ru/manuals/80818/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C1.pdf,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Клапан разгрузочный Sottoriva для C1-C6,Клапан разгрузочный Sottoriva для C1-C6,0,RUB,Нет,Sottoriva,Профоборудование,Кондитерское,Кремоварки,https://entero.ru/item/93228,"<p>Разгрузочный клапан предназначен для кремоварок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/93228""><b class=""b""><a href=""https://entero.ru/search.php?text=кремоварка+sottoriva+c"">Sottoriva C</a>.</b></a></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 60x50x35 мм</li>
<li>Вес: 5 кг</li>
</ul>",93228,,,,,,,,,0,https://entero.ru/manuals/80819/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sottoriva%20C1.pdf,,,,,,,,,
