Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Загрузка теста,Объём бункера,Диаметр фильеры
https://cdn.entero.ru/mp@2x/35/eb/35eb0e5fb2b24ce40d069404e3c274d9.jpg,"Насадка Gustotek для лингуине 3x1,6 мм","Насадка Gustotek для лингуине 3x1,6 мм",4500,RUB,Да,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175166,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175166""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления лингуине. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер отверстий: 3x1,6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175166,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/ee/85/ee8558db67e11e71839f754af5491d05.jpg,"Насадка Gustotek для изогнутых рифленых макарон 8,6 мм","Насадка Gustotek для изогнутых рифленых макарон 8,6 мм",4500,RUB,Да,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175182,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175182""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления для изогнутых рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8,6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175182,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/d9/6b/d96b48aa7d3815bf5330a2084819d8ab.jpg,Форма для равиоли Sirman для Sirpasta Plus,Форма для равиоли Sirman для Sirpasta Plus,16525,RUB,Да,Sirman,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/338542,"<p>Форма для равиоли <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/338542""><b class=""b"">Sirman</b></a> используется совместно с машиной для пасты Sirpasta Plus для производства равиоли квадратной формы с зубчатыми краями. Модель неразъемная (барабан не меняется).</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 140х150х80 мм</li>
<li>Вес: 1,3 кг</li>
<li>Вес с упаковкой: 1,5 кг</li>
</ul>",338542,,,,,,,,,,0,,17214,,,,,,
https://cdn.entero.ru/mp@2x/97/e0/97e020e462e3e71a196b11e76ac7519e.jpg,"Насадка Gustotek для фузилли 8,4 мм","Насадка Gustotek для фузилли 8,4 мм",22902,RUB,Да,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175124,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175124""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8,4 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175124,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/ed/f8/edf85be64e2e6322e521748b9904a87a.jpg;https://cdn.entero.ru/mp@2x/21/84/2184c9de1b2f77c327e6855256548ea0.jpg;https://cdn.entero.ru/mp@2x/04/ab/04ab451488a89405d0a0bcf8e9b76536.jpg;https://cdn.entero.ru/mp@2x/79/1e/791e1eccf79a6b8da6718082623f5076.jpg,Нож автоматической подрезки Kocateq OMJ 3 Cutter,Нож автоматической подрезки Kocateq OMJ 3 Cutter,24654,RUB,Да,Kocateq,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/346335,"<p>Нож автоматической подрезки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/346335"">Kocateq OMJ 3 Cutter</a> </b> используется для производства коротко резанных и длинных макарон совместно с <a href=""https://entero.ru/item/346334"">OMJ 3</a> на предприятиях общественного питания. Модель оснащена механической панелью управления с кнопкой вкл/выкл и вариатором скорости. Корпус и защитный экран, предотвращающий попадание рук в зону вращения ножа, изготовлены из нержавеющей стали.</p>

<p>В комплект поставки входит нож с одинарным лезвием, нож с двойным лезвием, адаптер для подключения к 220В.</p>

<p><span style=""color:#ff0000;"">Внимание! Продается только в комплекте с <a href=""https://entero.ru/item/346334"">OMJ 3</a>.</span></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Мощность: 0.04 кВт.</li>
<li>Напряжение: 220/1/50</li>
</ul>",346335,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/d7/7b/d77b592886c6f7b239ba98aaf3f78ebb.jpg,Насадка Gustotek с регулировкой,Насадка Gustotek с регулировкой,28035,RUB,Да,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175126,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175126""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления макаронных изделий. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175126,,,,,,,,,,0,,30473,,,,,,
https://cdn.entero.ru/mp@2x/97/43/9743ff740a18534c340acf38d75671f9.jpg;https://cdn.entero.ru/mp@2x/01/a8/01a84e1e019217b72c29136ebeba9d83.jpg;https://cdn.entero.ru/mp@2x/c7/1e/c71e47bfd46fd3fe800d76a003c8f0ee.jpg;https://cdn.entero.ru/mp@2x/bb/e3/bbe35053ebd05bfcae81040ded5d68df.jpg;https://cdn.entero.ru/mp@2x/b2/f9/b2f95bb5e5283bf2dd40a28979ede50b.jpg;https://cdn.entero.ru/mp@2x/8f/ca/8fca7a49afc92aa5342271ac3a12b393.jpg,Нож автоподрезки Kocateq OMJ2 Cutter,Нож автоподрезки Kocateq OMJ2 Cutter,0,RUB,Нет,Kocateq,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/228421,"<p>Нож автоподрезки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/228421"">Kocateq OMJ2 Cutter</a></b> используется совместно с экструдером для производства макаронных изделий <a href=""https://entero.ru/item/124587"" target=""_blank"">OMJ2</a> на предприятиях общественного питания и торговли, в пекарнях и кондитерских. Модель оснащена механической панелью управления, кнопкой включения/выключения и вариатором скорости. Корпус и защитный экран выполнены из нержавеющей стали.</p>

<p>В комплект поставки входит нож с одинарным лезвием, нож с двойным лезвием и адаптер для подключения к 220В.</p>",228421,,,,,,,,,,0,https://entero.ru/manuals/274842/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/3b/43/3b4333f8382395ade2f6790763cf582f.jpg,Насадка Bottene 36 Rigatone для INVER 7/PM50/PM80,Насадка Bottene 36 Rigatone для INVER 7/PM50/PM80,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339848,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339848""><b class=""b"">Bottene 36 Rigatone</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339646"">PM50</a>, <a href=""https://entero.ru/item/339638"">PM80</a> и INVER 7 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр пасты: 7,5 мм</li>
<li>Вес: 0,7 кг</li>
</ul>",339848,,,,,,,,,,0,https://entero.ru/manuals/403306/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/15/c2/15c28b435664a276e3668ad6913d7241.jpg,Насадка Bottene 20 Fettuccine для INVER 7/PM50/PM80,Насадка Bottene 20 Fettuccine для INVER 7/PM50/PM80,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339847,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339847""><b class=""b"">Bottene 20 Fettuccine</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339646"">PM50</a>, <a href=""https://entero.ru/item/339638"">PM80</a> и INVER 7 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Ширина пасты: 7 мм</li>
<li>Вес: 0,7 кг</li>
</ul>",339847,,,,,,,,,,0,https://entero.ru/manuals/403305/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/d1/de/d1de192b0ef42e930d75b9361869fdd7.jpg,Насадка Bottene Лазанья для INVER 7/PM50/PM80,Насадка Bottene Лазанья для INVER 7/PM50/PM80,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339960,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339960""><b class=""b"">Bottene Лазанья</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339646"">PM50</a>, <a href=""https://entero.ru/item/339638"">PM80</a> и INVER 7 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Вес: 0,7 кг</li>
</ul>",339960,,,,,,,,,,0,https://entero.ru/manuals/403347/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/e9/0e/e90ef98378c67c7c209a94923e847476.jpg;https://cdn.entero.ru/mp@2x/a1/b6/a1b620bed55d8e271d8ceac41e9b6316.jpg,Лоток Bottene Пластиковый,Лоток Bottene Пластиковый,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339962,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339962""><b class=""b"">Bottene</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты. Изделие выполнено из пластика.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель из дерева.</span></em></p>",339962,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/24/de/24de53908e270f50d88d90f4b40551b1.jpg;https://cdn.entero.ru/mp@2x/13/a3/13a38da1b86cf0d517b23be00392059b.jpg,Лоток Bottene Деревянный,Лоток Bottene Деревянный,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339961,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339961""><b class=""b"">Bottene</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты. Изделие выполнено из дерева.</p>",339961,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/47/e0/47e0f846cd4ee837960be809700cbdca.jpg,Насадка Gustotek для конкилье,Насадка Gustotek для конкилье,0,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/328608,"<p>Насадка используется совместно с машиной для приготовления пасты <a href=""https://entero.ru/search.php?text=Gustotek+GT"" target=""_blank""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/328608""><b class=""b"">Gustotek </b></a></a>на предприятиях общественного питания и торговли для приготовления конкилье (""ракушек""). Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер отверстий: 28 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото изображены макаронные изделия, выполненные с помощью данной насадки.</span></em></p>",328608,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/34/33/3433d85edef741cb3c0466b085aea1f5.jpg,Насадка Bottene 37 Rigatone для INVER 3/PM35,Насадка Bottene 37 Rigatone для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339843,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339843""><b class=""b"">Bottene 37 Rigatone</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр пасты: 10,5 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339843,,,,,,,,,,0,https://entero.ru/manuals/403301/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/bf/83/bf83025c2d762e52e430bec8809a878d.jpg,Насадка Bottene 16 для INVER 3/PM35,Насадка Bottene 16 для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339849,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339849""><b class=""b"">Bottene 16</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер пасты: 2х2 мм</li>
</ul>",339849,,,,,,,,,,0,https://entero.ru/manuals/403307/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/e3/ba/e3bab9906687163e18e5c49df4dc475d.jpg,Насадка Bottene 26 для INVER 3/PM35,Насадка Bottene 26 для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339850,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339850""><b class=""b"">Bottene 26</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Ширина пасты: 15 мм</li>
</ul>",339850,,,,,,,,,,0,https://entero.ru/manuals/403308/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/c9/b1/c9b15eac11fe69aece555f6376ef2bcd.jpg,Насадка Bottene 28 для INVER 3/PM35,Насадка Bottene 28 для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339955,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339955""><b class=""b"">Bottene 28</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр пасты: 3,7 мм</li>
</ul>",339955,,,,,,,,,,0,https://entero.ru/manuals/403342/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/d6/ba/d6ba1f0f3dff060e482f025d8dc645eb.jpg,Насадка Bottene 45 для INVER 3/PM35,Насадка Bottene 45 для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339956,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339956""><b class=""b"">Bottene 45</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>",339956,,,,,,,,,,0,https://entero.ru/manuals/403343/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/b1/1e/b11e2f7db9e97aea5e8dc1290dd22db8.jpg,Насадка Bottene 35 для INVER 3/PM35,Насадка Bottene 35 для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339957,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339957""><b class=""b"">Bottene 35</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр пасты: 4,5 мм</li>
</ul>",339957,,,,,,,,,,0,https://entero.ru/manuals/403344/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/48/1b/481ba393ba821a8cf329c858f0519587.jpg,Насадка Bottene Campanelle для INVER 3/PM35,Насадка Bottene Campanelle для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339805,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339805""><b class=""b"">Bottene Campanelle</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Вес: 0,5 кг</li>
</ul>",339805,,,,,,,,,,0,https://entero.ru/manuals/403152/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/73/02/73025004a8118e8556f7e813bb524f00.jpg,Насадка Bottene 6 Spaghetti для INVER 3/PM35,Насадка Bottene 6 Spaghetti для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339810,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339810""><b class=""b"">Bottene 6 Spaghetti</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр спагетти: 2 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339810,,,,,,,,,,0,https://entero.ru/manuals/403157/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/14/4e/144ef596727a6d852a1b601e1aea8cef.jpg,Насадка Bottene 7 Spaghetti для INVER 3/PM35,Насадка Bottene 7 Spaghetti для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339814,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339814""><b class=""b"">Bottene 7 Spaghetti</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр спагетти: 2,25 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339814,,,,,,,,,,0,https://entero.ru/manuals/403177/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/14/33/14331c825fd651660c3cfbbd10e6071e.jpg,Насадка Bottene 9 Spaghetti для INVER 3/PM35,Насадка Bottene 9 Spaghetti для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339816,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339816""><b class=""b"">Bottene 9 Spaghetti</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр спагетти: 2,75 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339816,,,,,,,,,,0,https://entero.ru/manuals/403180/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/55/3b/553b65e7ebf788f2b6557283f8c68566.jpg,Насадка Bottene 17 Паста для INVER 3/PM35,Насадка Bottene 17 Паста для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339817,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339817""><b class=""b"">Bottene 17 Паста</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Ширина пасты: 1,8 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339817,,,,,,,,,,0,https://entero.ru/manuals/403194/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/13/30/1330cf035abeba154bbb7047a57e80d9.jpg,Насадка Bottene 20 Fettuccine для INVER 3/PM35,Насадка Bottene 20 Fettuccine для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339820,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339820""><b class=""b"">Bottene 20 Fettuccine</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Ширина пасты: 7 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339820,,,,,,,,,,0,https://entero.ru/manuals/403230/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/ea/ab/eaab8fc5dd398c05da52fef6cef8600d.jpg,Насадка Bottene 34 Каннеллони для INVER 3/PM35,Насадка Bottene 34 Каннеллони для INVER 3/PM35,0,RUB,Нет,Bottene,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/339822,"<p>Насадка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339822""><b class=""b"">Bottene 34 Каннеллони</b></a> используется на предприятиях общественного питания и торговли совместно с машинами для пасты <a href=""https://entero.ru/item/339639"">PM35</a> и INVER 3 для производства макаронных изделий выбранного формата. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр пасты: 35 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",339822,,,,,,,,,,0,https://entero.ru/manuals/403252/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D1%85%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9.pdf,,,,,,,
