Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Производительность,Установка,Вес (с упаковкой),Скорость конвейера,Конвейер,Размеры камеры (ШxГxВ),Максимальная нагрузка на конвейер
https://cdn.entero.ru/mp@2x/6d/da/6ddacfd075656cf9bfd7ae13d57b8381.jpg,Термоусадочная машина МАГИКОН BSF-5540A,00000000057,163250,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/185184,"<p>Термоусадочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185184""><b class=""b"">МАГИКОН BSF-5540A </b></a>предназначена для упаковки товаров в пленку на предприятиях различных направлений. Модель оснащена удобной панелью управления и подставкой с колесами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отводящий транспортер </li>
<li>Объемная термокамера</li>
<li>Рулонодержатель</li>
<li>Термонож</li>
<li>Удобный стол для выкладывания продукта</li>
</ul>

<p><b>Дополнительные арактеристики:</b></p>

<ul>
<li>Производительность: 17 упак./мин.</li>
<li>Размер сварочного шва: 550х400 мм</li>
<li>Максимальный размер упаковываемого продукта: 450х300х200 мм </li>
</ul>",185184,полуавтоматический,220 В,4 кВт,1380 мм,690 мм,1065 мм,,,,0,,171842,,135 кг,,Китай,от 800 до 1000 шт/час,напольная,,,,550х400х300 мм,10 кг
https://cdn.entero.ru/mp@2x/dd/1a/dd1a3fc34bd1ecc308c4bf7aeb5fe074.jpg;https://cdn.entero.ru/mp@2x/c1/c3/c1c365d82840c2055088521a425177cd.jpg;https://cdn.entero.ru/mp@2x/65/c7/65c7b11e5368cf35619aa9e4a0c10c99.jpg;https://cdn.entero.ru/mp@2x/21/3d/213da77676718cef34bddf16eca2dc0d.jpg;https://cdn.entero.ru/mp@2x/c2/75/c275bd391dc9b1bb0c6d4e1a3ee62fe7.jpg;https://cdn.entero.ru/mp@2x/13/6a/136adb437875d026d930f1f10270270c.jpg;https://cdn.entero.ru/mp@2x/14/4f/144ff094a579e8765caae264075758fe.jpg;https://cdn.entero.ru/mp@2x/56/40/564072377ada5bd6b6a0f3f78a186bfd.jpg;https://cdn.entero.ru/mp@2x/17/b3/17b344c6dfe9da35efc781d27dc13588.jpg;https://cdn.entero.ru/mp@2x/aa/c4/aac40cc4b662cdff09c3b5f7911d0478.jpg;https://cdn.entero.ru/mp@2x/ca/de/cadea1cf75e63857c6450c9307d9a28c.jpg;https://cdn.entero.ru/mp@2x/49/d9/49d99805983d95e816ce9fefe0510cd4.jpg;https://cdn.entero.ru/mp@2x/89/dd/89dd1a445a075ac9b42bab00c7dbcd91.jpg;https://cdn.entero.ru/mp@2x/9c/99/9c9955dab756afec006f99dfddffb9ef.jpg,Аппарат термоусадочный Foodatlas FM-400 Foodatlas Eco 380В,Термоусадочный тоннель FM-400 (380V) (L- нож + тоннель) Foodatlas Eco,165371,RUB,Нет,Foodatlas,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/108597,"<p>Термоусадочный аппарат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108597""><b class=""b"">Foodatlas FM-400 Foodatlas Eco</b></a> предназначен для упаковки продуктов питания, напитков, медицинских препаратов, металлоизделий, косметики, книг, игрушек и другой продукции в термоусадочную PP, PVC,POF пленку на предприятиях общественного питания и торговли. Модель оснащена регулировкой температуры камеры, ременчатым приводом, защитными шторками из негорючей ткани и 4 вращающимися колесами. Корпус выполнен из окрашенного металла, обрезная струна - из нихрома, крепление струны - из керамики, трансформатор - из меди, ТЭНы - из нержавеющей стали, конвейер - из термоленты, ролики приема и подачи - из алюминия.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Рабочая температура: от 0 до 300 °С</li>
<li>Количество нагревательных элементов: 3</li>
<li>Ширина пленки: от 100 до 500 мм</li>
<li>Диаметр пленки: 400 мм</li>
<li>Толщина пленки: от 0,015 до 0,08 мкр</li>
<li>Максимальный размер упаковки: 400x400 мм</li>
<li>Максимальная нагрузка на конвейер: 15 кг</li>
<li>Мощность:
<ul>
<li>Номинальная: 4,5 кВт</li>
<li>Обрезка пленки: 0,8 кВт</li>
<li>Дивгатель конвейера: 0,09 кВт</li>
<li>Нагревательные элементы: 1,5 кВт</li>
<li>Вентилятор: 0,18 кВт</li>
</ul>
</li>
<li>Сила тока: 32 А</li>
<li>Размер туннеля: 800x440x150 мм</li>
<li>Толщина материала:
<ul>
<li>Обрезная струна: 0,5 мм</li>
<li>Корпус: 1,5 мм</li>
</ul>
</li>
</ul>",108597,,380 В,4.5 кВт,700 мм,640 мм,1120 мм,,,,0,https://entero.ru/manuals/313001/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20FM-400%20Eco.pdf,,,168 кг,,Китай,,напольная,,5 м/мин.,Да,,
https://cdn.entero.ru/mp@2x/2e/24/2e24155446601bc3c2689a2996a89d28.jpg,Термоусадочная машина Kumkaya M-300 (Setapack),Термоусадочная машина Kumkaya M-300 (Setapack),197237,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/313534,"<p>Термоусадочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313534""><b class=""b"">Kumkaya M-300 (Setapack) </b></a>предназначена для упаковки товаров в пленку на предприятиях различных направлений. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный размер упаковки: 400х250х150 мм</li>
<li>Упаковочная площадь: 500х300 мм</li>
<li>Высота упаковочной площади: 150 мм</li>
<li>Ширина пленки: 450 мм</li>
</ul>",313534,,220 В,3 кВт,1350 мм,600 мм,1110 мм,,,,0,,,,,Турция,,480 шт/час,напольная,,,,,
https://cdn.entero.ru/mp@2x/fc/68/fc68fddbffd0333e1593a56d038e3fe3.jpg;https://cdn.entero.ru/mp@2x/df/a4/dfa42051e31ae8e35bbeeb023e106e25.jpg;https://cdn.entero.ru/mp@2x/02/ee/02eed130981f0ff54020d20eb5092705.jpg,Термоусадочный тоннель МАГИКОН BS-8535LA,Термоусадочный тоннель МАГИКОН BS-8535LA,199498,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/345803,"<p>Напольный термоусадочный тоннель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345803"">МАГИКОН BS-8535LA</a></b> предназначен для упаковки пищевых продуктов, напитков и другой продукции путем усадки полимерной пленки на предприятиях пищевой промышленности, общественного питания и торговли. Модель оснащена сегментным роликовым конвейером – рольгангом и электромеханической панелью управления. Корпус выполнен из стали с антикоррозийным покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка и контроль температуры усадки с помощью электронного термоконтроллера с мембранной клавиатурой и 2 светодиодными цифровыми дисплеями индикации</li>
<li>Бесступенчатая регулировка скорости конвейерной ленты с помощью поворотного переключателя</li>
<li>Кнопки активации конвейера, нагрева и охлаждения колыбельного типа с интегрированными светодиодными индикаторами работы</li>
<li>Рычажный выключатель </li>
<li>4 съемные опоры с поворотными роликами для удобства транспортировки</li>
<li>Эксплуатация в качестве самостоятельной модели либо в составе автоматических или полуавтоматических технологических линий </li>
<li>Высокая производительность при совместной эксплуатации с термоножами серий <a href=""https://entero.ru/search.php?text=%D0%A2%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D0%BE%D0%B6+%D0%9C%D0%90%D0%93%D0%98%D0%9A%D0%9E%D0%9D+ATG"">ATG</a> и <a href=""https://entero.ru/search.php?text=%D0%A2%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D0%BE%D0%B6+%D0%9C%D0%90%D0%93%D0%98%D0%9A%D0%9E%D0%9D+ATR"">ATR</a></li>
<li>Материалы термоусадочной пленки: полиолефин (ПОФ), полиэтилен (ПЭ), полипропилен (ПП), поливинилхлорид (ПВХ) и другие</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рекомендуемые диапазоны температуры, длительности и толщины соответственно материалу термоусадочной пленки:
<ul>
<li>ПВХ: от 110 до 130 °С / от 5 до 10 сек. / от 0,02 до 0,06 мм</li>
<li>ПП: от 130 до 170 °С / от 6 до 12 сек. / от 0,02 до 0,04 мм</li>
<li>ПЭ: от 150 до 180 °С / от 10 до 60 сек. / от 0,06 до 0,2 мм</li>
<li>ПОФ: от 130 до 170 °С / от 8 до 16 сек. / от 0,03 до 0,01 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1600х1070х680 мм</li>
</ul>",345803,автоматический,380 В,1.8 кВт,1600 мм,1050 мм,780 мм,,,,0,,216846,,200 кг,,Китай,,напольная,,от 0 до 15 м/мин.,Да,1200х850х350 мм,25 кг
https://cdn.entero.ru/mp@2x/c2/b7/c2b71c42cc792533f3485255b7fa2abd.jpg,Термоусадочная машина МАГИКОН BSF-5540 PST,00-00029629,202457,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/185181,"<p>Термоусадочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185181"">МАГИКОН BSF-5540 PST</a> </b>предназначена для упаковки товаров в пленку на предприятиях различных направлений. Модель оснащена удобной панелью управления и подставкой с колесами. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Объемная термокамера</li>
<li>Рулонодержатель</li>
<li>Термонож</li>
<li>Удобный стол для выкладывания продукта</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Производительность: 17 упак./мин.</li>
<li>Размер сварочного шва: 550х400 мм</li>
<li>Максимальный размер упаковываемого продукта: 450х300х200 мм</li>
</ul>",185181,полуавтоматический,220 В,4 кВт,1360 мм,730 мм,1450 мм,,,,0,,,,125 кг,,Китай,от 500 до 800 шт/час,напольная,,,,550х400х300 мм,
https://cdn.entero.ru/mp@2x/65/ee/65ee7a7c91a1eac9648a211f47fb03fa.jpg,Термоусадочная машина МАГИКОН BSL-7560L,Термоусадочная машина МАГИКОН BSL-7560L,211178,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/127081,"<p>Термоусадочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/127081"">МАГИКОН BSL-7560L</a> </b>предназначена для упаковки товаров в пленку на предприятиях различных направлений. Модель оснащена удобной и простой панелью управления и термоножом.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер продукта: 500х400х500 мм</li>
<li>Размер сварочного шва: 750х600 мм</li>
</ul>",127081,,220 В,1.2 кВт,1620 мм,990 мм,1120 мм,,,,0,,222293,,204 кг,,Китай,от 800 до 1200 шт/час,напольная,,,,,
https://cdn.entero.ru/mp@2x/75/0e/750e3dcb130ed9ebb48626b64cb9ab74.jpg,Термоусадочная машина МАГИКОН BSF-5540A PST,00-00029630,228413,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/185221,"<p>Термоусадочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185221"">МАГИКОН BSF-5540A PST</a> </b>предназначена для упаковки товаров в пленку на предприятиях различных направлений. Модель оснащена удобной панелью управления и подставкой с колесами. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Отводящий транспортер</li>
<li>Объемная термокамера</li>
<li>Рулонодержатель</li>
<li>Термонож</li>
<li>Удобный стол для выкладывания продукта</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер сварочного шва: 550х400 мм</li>
<li>Максимальный размер упаковываемого продукта: 450х300х200 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без транспортера. </span></em></p>",185221,полуавтоматический,220 В,4 кВт,1380 мм,690 мм,1065 мм,,,,0,,237930,,135 кг,,Китай,от 800 до 1000 шт/час,напольная,,,,450х300х200 мм,10 кг
https://cdn.entero.ru/mp@2x/26/7d/267d3086e7accf92ed85e0248fedcef6.jpg,Термоусадочная машина Kumkaya M-450 (Setapack),Термоусадочная машина Kumkaya M-450 (Setapack),230110,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/313532,"<p>Термоусадочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313532""><b class=""b"">Kumkaya M-450 (Setapack) </b></a>предназначена для упаковки товаров в пленку на предприятиях различных направлений. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный размер упаковки: 500х350х150 мм</li>
<li>Упаковочная площадь: 600х450 мм</li>
<li>Высота упаковочной площади: 150 мм</li>
<li>Ширина пленки: 550 мм</li>
</ul>",313532,,220 В,4 кВт,1550 мм,750 мм,1110 мм,,,,0,,,,,Турция,,480 шт/час,напольная,,,,,
https://cdn.entero.ru/mp@2x/6d/81/6d81f313bc4dc1a44159be7551caa641.jpg,Термоусадочный тоннель для емкостей Hualian BS-1230X с регулируемой по высоте камерой,Термоусадочный тоннель для емкостей Hualian BS-1230X с регулируемой по высоте камерой,233588,RUB,Нет,Hualian,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/288843,"<p>Напольный термоусадочный тоннель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/288843""><b class=""b"">Hualian BS-1230X</b></a> предназначен для упаковки продуктов питания, напитков и другой продукции путем усадки этикеток на корпусе, а также колпачков из полимерной пленки на горловинах бутылок, банок и аналогичной тары на предприятиях пищевой промышленности, общественного питания и торговли. Модель оснащена сегментным роликовым конвейером – рольгангом и электромеханической панелью управления. Износостойкие нагревательные элементы выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 независимых двигателя обдува для быстрого равномерного нагрева и плотной фиксации пленки без деформации</li>
<li>Регулировка и контроль температуры усадки с помощью термостата с поворотным переключателем</li>
<li>Бесступенчатая регулировка скорости конвейерной ленты с помощью поворотного переключателя</li>
<li>Выключатель поворотного типа</li>
<li>Кнопки активации функций колыбельного типа с интегрированными светодиодными индикаторами работы</li>
<li>Аналоговый амперметр для индикации нагрузки двигателя</li>
<li>Регулируемая по высоте камера</li>
<li>Подставка с 4 поворотными роликами для удобства транспортировки</li>
<li>Регулируемые по высоте винтовые стояночные опоры</li>
<li>Эксплуатация в качестве самостоятельной модели либо в составе технологической линии </li>
<li>Материалы термоусадочной плени: полиолефин (ПОФ), полиэтилен (ПЭ), поливинилхлорид (ПВХ) и другие</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Максимальные габариты получаемой упаковки:
<ul>
<li>Диаметр: 110 мм</li>
<li>Высота: 250 мм</li>
</ul>
</li>
</ul>",288843,автоматический,380 В,14 кВт,1500 мм,1005 мм,2100 мм,,,,0,,245882,,300 кг,Китай,Китай,от 8000 до 12000 шт/час,напольная,,,Да,1500х120х300 мм,
https://cdn.entero.ru/mp@2x/15/4c/154c19723f800198c4a4406d7ffcbf40.jpg,Термоусадочная машина МАГИКОН BSF-7060 PST,00-00029631,269942,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/185223,"<p>Термоусадочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185223"">МАГИКОН BSF-7060 PST</a> </b>предназначена для упаковки товаров в пленку на предприятиях различных направлений. Модель оснащена удобной панелью управления и подставкой с колесами. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Объемная термокамера</li>
<li>Рулонодержатель</li>
<li>Термонож</li>
<li>Удобный стол для выкладывания продукта</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Производительность: 17 упак./мин.</li>
<li>Размер сварочного шва: 700х600 мм</li>
<li>Максимальный размер упаковываемого продукта: 500х400х120 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>

<p> </p>",185223,полуавтоматический,220 В,4 кВт,1720 мм,950 мм,1100 мм,,,,0,,281190,,165 кг,,Китай,от 500 до 800 шт/час,напольная,,,,,
https://cdn.entero.ru/mp@2x/7c/5d/7c5d623b75b743bfb021973495ab37e3.jpg,Термоусадочный нож Foodatlas ST6030,ST6030 Foodatlas,380996,RUB,Нет,Foodatlas,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/119580,"<p>Термоусадочный нож <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/119580"">Foodatlas ST6030</a></b> для тонкопленочной упаковки продуктов питания, напитков, медицинских препаратов, металлоизделий, косметики, книг, игрушек и другой продукции на предприятиях пищевой промышленности, общественного питания и торговли. Аппарат используется совместно с термоусадочным туннелем <a href=""https://entero.ru/item/119579"">SM6040</a>. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рабочая температура: от 0 до 250 °С</li>
<li>Время запайки: от 0,15 до 1,5 сек.</li>
<li>Максимальный размер упаковки: 380x380x280 мм</li>
<li>Габариты в упаковке: 110x980x2050 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",119580,,220 В,1.8 кВт,1030 мм,850 мм,1970 мм,,,,0,https://entero.ru/manuals/123134/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20ST6030.pdf,396871,,300 кг,,Китай,,напольная,,,,,
https://cdn.entero.ru/mp@2x/c8/52/c852170ead0750c03128a3ef76a416f8.jpg,Термотоннель МАГИКОН BS-5540M,00000001654,396974,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/185230,"<p>Термотоннель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185230""><b class=""b"">МАГИКОН BS-5540M </b></a>предназначен для создания температурного коридора при упаковке товаров в термоусадочную пленку на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли. Модель оснащена блоком управления. Конвейер может быть выполнен в одном из двух вариантов: сетчатый из нержавеющей стали или роликовый.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Используется в составе автоматических или полуавтоматических линий</li>
<li>Регулировка скорости транспортера</li>
<li>Регулировка температуры обдува воздухом</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты тоннеля: 1450х550х400 мм</li>
<li>Регулировка температуры от 0 до 300 °С</li>
<li>Размер упаковываемого товара:
<ul>
<li>Ширина: до 530 мм</li>
<li>Высота: до 390 мм</li>
<li>Длина: не ограничена</li>
</ul>
</li>
</ul>",185230,автоматический,380 В,23 кВт,2550 мм,850 мм,1500 мм,,,,0,,426854,,300 кг,,Китай,,напольная,,8 м/мин.,,,40 кг
https://cdn.entero.ru/mp@2x/ce/fe/cefe199b649610026d2dbc21ad7f586f.jpg;https://cdn.entero.ru/mp@2x/cc/15/cc159cbef98d35d178dcf3969c7b495b.jpg;https://cdn.entero.ru/mp@2x/a0/af/a0aff13da8f7b0ee8600318b67ebec01.jpg;https://cdn.entero.ru/mp@2x/81/28/8128c7afb4ca3bd06d6c788df8182328.jpg;https://cdn.entero.ru/mp@2x/86/05/860513232a701b927923e7468c1c7d70.jpg,Термонож МАГИКОН полуавтоматический,MAGIKON,408028,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/168102,"<p>Термонож <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/168102""><b class=""b"">МАГИКОН </b></a>предназначен для штучной и групповой упаковки товаров в термоусадочную пленку на предприятиях различных направлений совместно с термотоннелями серий BS или BSE. Модель оснащена удобной и простой панелью управления.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Установка 2 рулонов с пленкой</li>
<li>Подходит для всех видов термоусадочных пленок: ПВХ, ПОФ, ПП, ПЭ</li>
<li>Температурный контроллер для ровной запайки и обрезки пленок различной толщины и состава</li>
<li>
<p>Минимальная работа оператора</p>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная ширина пленки: 530 мм</li>
<li>Максимальные размеры упаковки: 450х270х350 мм</li>
<li>Минимальные размеры упаковки: 250х60х60 мм</li>
<li>Время запайки: от 0,5 до 1,5 сек.</li>
<li>Время усадки: до 0,6 сек.</li>
<li>Толщина пленки: от 0,03 до 0,25 мм</li>
<li>Расход воздуха: 170 л/мин.</li>
</ul>",168102,полуавтоматический,220 В,1.8 кВт,1020 мм,830 мм,1980 мм,,,,0,,,,225 кг,,Китай,360 шт/час,напольная,,,,,
https://cdn.entero.ru/mp@2x/8b/5a/8b5adeb5c922dc37b3196d2b58546470.jpg,Термоусадочная машина Minipack-Torre Minima EVO,MF38BA20,417149,RUB,Нет,Minipack-Torre,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/79870,"<p>Термоусадочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/79870"">Minipack-Torre Minima EVO</a></b> используется на промышленных и торговых предприятиях для упаковки компакт-дисков, канцелярских и прочих товаров для офиса, продуктов питания полиолефиновой (ПОФ) или поливинилхлоридной (ПВХ) пленкой. Модель оснащена удобной панелью управления и прозрачной крышкой камеры для контроля процесса упаковки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Цифровая панель управления</li>
<li>Циклы:
<ul>
<li>Импульс на нагрев отрезного ножа</li>
<li>Температура нагрева ТЭНов</li>
</ul>
</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер упаковочной зоны: 380х250 мм</li>
<li>Размер товара для упаковки: 350x240x140 мм</li>
<li>Диаметр упаковочной пленки: 200 мм</li>
<li>Ширина упаковочной пленки: 350 мм</li>
<li>Габариты в упаковке: 1040x650x570 мм</li>
</ul>",79870,,220 В,1.2 кВт,930 мм,550 мм,580 мм,,,,0,https://entero.ru/manuals/83527/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Minipack-Torre%20Minima%20EVO%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/140042/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Minipack-Torre.pdf,,,36 кг,,Италия,300 шт/час,настольная,,,,,
https://cdn.entero.ru/mp@2x/ed/f0/edf0e262285f6d6da3c1ec2e46fcb476.jpg;https://cdn.entero.ru/mp@2x/c3/58/c3588697595054d516fc143ba13b10a1.jpg,Термонож автоматический МАГИКОН ATR-130,MAGIKON-ATR-130,611033,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Термоусадочные упаковочные машины,https://entero.ru/item/132827,"<p>Термонож <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/132827"">МАГИКОН ATR-130</a> </b>предназначен для упаковки товаров в термоусадочную пленку на предприятиях различных направлений. Модель оснащена удобной и простой панелью управления с сенсорным экраном. Нож выполнен из медного сплава с тефлоновым напылением.</p>

<p><b>Особенности:</b></p>

<ul>
<li>L-образный запаечный нож </li>
<li>Полностью автоматическое управление</li>
<li>Программируемый контроллер Omron</li>
<li>Регулировка под разные размеры продукта</li>
<li>Температурный контроллер Omron обеспечивает точность температуры запайки</li>
<li>Воздушный фильтр Airtach</li>
<li>Вместительная бобина для подмотки пленки обеспечивает длительное время непрерывной работы</li>
<li>
<p>Высокая скорость работы</p>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер сварочного шва: 550х450 мм</li>
<li>Максимальный размер упаковки: 550х450х130 мм</li>
<li>Воздушное рабочее давление: 5 мПа</li>
</ul>",132827,автоматический,220 В,1.3 кВт,1700 мм,900 мм,1400 мм,,,,0,,664166,,320 кг,,Китай,1500 шт/час,напольная,,,,,
