Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Конструкция,Охлаждение,Количество полок,Холодильный агрегат,Нейтральная
https://cdn.entero.ru/mp@2x/ae/9c/ae9cfeeb8e409089cf096b9b727812c1.jpg,Витрина холодильная Apach Chef Line LDRSSIL2W5СQ,Витрина холодильная Apach Chef Line LDRSSIL2W5СQ,964022,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304958,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304958"">Apach Chef Line LDRSSIL2W5СQ</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Квадратный дизайн витрины</li>
<li>5 гастроемкостей GN1/1</li>
<li>Испаритель в днище бака</li>
<li>Принудительная вентиляция по всему объему</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина поверхности: 1 мм</li>
<li>Толщина PVC изоляции: 50 мм</li>
<li>Максимальная высота гастроемкости: 110 мм</li>
<li>Размер ванны: 1760х565 мм</li>
</ul>",304958,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1410 мм,102 кг,1,2000x800x1550 мм,0,https://entero.ru/manuals/365243/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,1047850,,88 кг,Италия,Италия,,,динамическое,2,встроенный,
https://cdn.entero.ru/mp@2x/bd/6d/bd6d5c470230861e0186f9b97f0af442.jpg,Витрина холодильная Apach Chef Line LDRSSIL2Q5F,Витрина холодильная Apach Chef Line LDRSSIL2Q5F,995966,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304954,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304954"">Apach Chef Line LDRSSIL2Q5F</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала и откидными шторками со стороны посетителей. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Квадратный дизайн витрины</li>
<li>Гастроемкости GN1/1</li>
<li>Испаритель в днище бака</li>
<li>Принудительная вентиляция по всему объему</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина поверхности: 1 мм</li>
<li>Толщина PVC изоляции: 50 мм</li>
<li>Максимальная высота гастроемкости: 110 мм</li>
</ul>",304954,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1410 мм,102 кг,1,2000x800x1550 мм,0,https://entero.ru/manuals/365237/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,88 кг,Италия,Италия,,открытая,динамическое,2,встроенный,
https://cdn.entero.ru/mp@2x/75/55/75551e0f369667426027cad11cbbeb5b.jpg,Витрина холодильная Apach Chef Line LDRSSIL3W4С,Витрина холодильная Apach Chef Line LDRSSIL3W4С,996014,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304959,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304959"">Apach Chef Line LDRSSIL3W4С</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Квадратный дизайн витрины</li>
<li>4 гастроемкости GN1/1</li>
<li>Испаритель в днище бака</li>
<li>Принудительная вентиляция по всему объему</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина поверхности: 1 мм</li>
<li>Толщина PVC изоляции: 50 мм</li>
<li>Максимальная высота гастроемкости: 110 мм</li>
</ul>",304959,от +2 до +8 °C,220 В,1.1 кВт,1525 мм,680 мм,1610 мм,112 кг,1,1650x800x1700 мм,0,https://entero.ru/manuals/365244/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,1059589,,98 кг,Италия,Италия,,,динамическое,3,встроенный,
https://cdn.entero.ru/mp@2x/0e/ff/0eff49816bb1b04559f91593d6d521cd.jpg,Витрина холодильная Apach Chef Line LDRRSIL3W4O,Витрина холодильная Apach Chef Line LDRRSIL3W4O,997850,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304786,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304786"">Apach Chef Line LDRRSIL3W4O</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена шторкой со стороны клиента. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Круглый дизайн витрины</li>
<li>4 гастроемкости GN1/1</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель с прилавком, который в комплект поставки не входит и приобретается отдельно.</span></em><!--
--></p>",304786,от +2 до +8 °C,220 В,1.1 кВт,1525 мм,680 мм,1610 мм,170 кг,1,1625x780x1710 мм,0,https://entero.ru/manuals/365138/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Chef%20Line%20LDRRSIL3W4O.pdf;https://entero.ru/manuals/365139/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,150 кг,Италия,Италия,,открытая,динамическое,3,,
https://cdn.entero.ru/mp@2x/12/7b/127ba1638b10960913a348d643e5b210.jpg,Витрина холодильная Apach Chef Line LDRRSIL3W4F,Витрина холодильная Apach Chef Line LDRRSIL3W4F,1003303,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304781,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304781"">Apach Chef Line LDRRSIL3W4F</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Круглый дизайн витрины</li>
<li>3 уровня</li>
<li>4 гастроемкости GN1/1</li>
<li>Вентилируемое охлаждение</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель с прилавком, который в комплект поставки не входит и приобретается отдельно.</span></em><!--
--></p>",304781,от +2 до +8 °C,220 В,1.1 кВт,1525 мм,680 мм,1610 мм,170 кг,1,1625x780x1700 мм,0,https://entero.ru/manuals/365134/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Chef%20Line%20LDRRSIL3W4F.pdf;https://entero.ru/manuals/365135/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,1056108,,150 кг,Италия,Италия,,,динамическое,3,,
https://cdn.entero.ru/mp@2x/ea/9c/ea9c5d691c28f7921612e5d7e6f1885f.jpg,Витрина холодильная Apach Chef Line LDRRSIL3W5OWV,Витрина холодильная Apach Chef Line LDRRSIL3W5OWV,1036454,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304951,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304951"">Apach Chef Line LDRRSIL3W5OWV</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала и посетителей. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Круглый дизайн витрины</li>
<li>5 гастроемкостей GN1/1</li>
<li>Пристенная модель</li>
<li>Испаритель в днище бака</li>
<li>Принудительная вентиляция по всему объему</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина поверхности: 1 мм</li>
<li>Максимальная высота гастроемкости: 110 мм</li>
<li>Толщина PVC изоляции: 50 мм</li>
<li>Габариты в упаковке: 1975х780х1710 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель с прилавком, который в комплект поставки не входит и приобретается отдельно.</span></em><!--
--></p>",304951,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1610 мм,,,,0,https://entero.ru/manuals/365231/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Chef%20Line%20LDRRSIL3W5OWV.pdf;https://entero.ru/manuals/365232/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,1079640,,,Италия,Италия,,открытая,динамическое,3,,
https://cdn.entero.ru/mp@2x/50/85/508542352f72e29bd88bb8da674761f3.jpg,Витрина холодильная Apach Chef Line LDRRSIL3W5O,Витрина холодильная Apach Chef Line LDRRSIL3W5O,1037727,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304950,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304950"">Apach Chef Line LDRRSIL3W5O</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена шторкой со стороны посетителей. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Круглый дизайн витрины</li>
<li>5 гастроемкостей GN1/1</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 1975х780х1710 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель с прилавком, который в комплект поставки не входит и приобретается отдельно.</span></em><!--
--></p>",304950,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1610 мм,,,,0,https://entero.ru/manuals/365229/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Chef%20Line%20LDRRSIL3W5O.pdf;https://entero.ru/manuals/365230/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,1103965,,,Италия,Италия,,открытая,динамическое,3,,
https://cdn.entero.ru/mp@2x/02/60/0260709a150dd4b30fd77bb8f7e4294f.jpg,Витрина холодильная Apach Chef Line LDRSSIL3W5F,Витрина холодильная Apach Chef Line LDRSSIL3W5F,1050220,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304960,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304960"">Apach Chef Line LDRSSIL3W5F</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала и шторками со стороны клиентов. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Квадратный дизайн витрины</li>
<li>5 гастроемкостей GN1/1</li>
<li>Испаритель в днище бака</li>
<li>Принудительная вентиляция по всему объему</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина поверхности: 1 мм</li>
<li>Толщина PVC изоляции: 50 мм</li>
<li>Максимальная высота гастроемкости: 110 мм</li>
<li>Габариты в упаковке: 1975х780х1810 мм</li>
</ul>",304960,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1610 мм,,,,0,https://entero.ru/manuals/365245/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,,Италия,Италия,,открытая,динамическое,3,встроенный,
https://cdn.entero.ru/mp@2x/30/93/30936b39b7aa25b5b5280ffb10287668.jpg,Витрина холодильная Apach Chef Line LDRRSIL3W5F,Витрина холодильная Apach Chef Line LDRRSIL3W5F,1084415,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304949,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304949"">Apach Chef Line LDRRSIL3W5F</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена дверцами-купе со стороны обслуживающего персонала. Корпус выполнен из высококачественной нержавеющей стали AISI 304, которая отличается устойчивостью к образованию коррозии, к влажной среде и резким перепадам температуры, стойкостью к механическим повреждениям и агрессивным средствам.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Круглый дизайн витрины</li>
<li>5 гастроемкостей GN1/1</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 1975х780х1710 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель с прилавком, который в комплект поставки не входит и приобретается отдельно.</span></em><!--
--></p>",304949,от +2 до +8 °C,220 В,1.26 кВт,1875 мм,680 мм,1610 мм,,,,0,https://entero.ru/manuals/365227/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Chef%20Line%20LDRRSIL3W5F.pdf;https://entero.ru/manuals/365228/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,,Италия,Италия,,открытая,динамическое,3,,
https://cdn.entero.ru/mp@2x/29/df/29dfac9bc30505c5568c5b9adbe417e7.jpg,Витрина холодильная Apach Chef Line LEDRP1125SS1D,Витрина холодильная Apach Chef Line LEDRP1125SS1D,0,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304961,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304961"">Apach Chef Line LEDRP1125SS1D</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена LED-подсветкой, прямым стеклом и выдвижной нижней полкой. </p>",304961,от -1 до +7 °C,220 В,0.4 кВт,1125 мм,700 мм,830 мм,88 кг,1,1250x800x1300 мм,0,https://entero.ru/manuals/365246/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,68 кг,Италия,Италия,,,,,встроенный,
https://cdn.entero.ru/mp@2x/9a/c8/9ac8a787fd684f2c139761b4093ef4bf.jpg,Витрина холодильная Apach Chef Line LEDRSSIL2W3FQ,Витрина холодильная Apach Chef Line LEDRSSIL2W3FQ,0,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304963,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304963"">Apach Chef Line LEDRSSIL2W3FQ</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена LED-подсветкой, раздвижными стеклами со стороны персонала и дверцами на каждой полке со стороны клиента.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 GN1/1</li>
<li>На охлаждаемой ванне</li>
</ul>",304963,от -1 до +5 °C,220 В,0.65 кВт,1125 мм,700 мм,1375 мм,102 кг,1,1250x800x1550 мм,0,https://entero.ru/manuals/365248/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,88 кг,Италия,Италия,,открытая,динамическое,2,встроенный,
https://cdn.entero.ru/mp@2x/c2/73/c2735bb43639b2a00b989fbae3259a0d.jpg,Витрина холодильная Apach Chef Line LEDRP1455SS2D,Витрина холодильная Apach Chef Line LEDRP1455SS2D,0,RUB,Нет,Apach,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/304962,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/304962"">Apach Chef Line LEDRP1455SS2D</a></b> используется на предприятиях общественного питания и торговли для демонстрации, охлаждения и кратковременного хранения кондитерских изделий, закусок, салатов, десертов и скоропортящихся продуктов. Модель оснащена LED-подсветкой, прямым стеклом и выдвижной нижней полкой в 2 частях. </p>",304962,от -1 до +7 °C,220 В,0.7 кВт,1455 мм,700 мм,830 мм,99 кг,1,1550x800x1300 мм,0,https://entero.ru/manuals/365247/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,88 кг,Италия,Италия,,,,,встроенный,
https://cdn.entero.ru/mp@2x/03/50/0350499869c22b9ab15eaeb947799d96.jpg;https://cdn.entero.ru/mp@2x/80/f2/80f291ae4fd39cdfcca252ed38a7c495.jpg,Полка Finist для кондитерской витрины STEVE S-2/9,Полка Finist для кондитерской витрины STEVE S-2/9,11253,RUB,Да,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/297157,"<p>Полка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/297157""><b class=""b"">Finist</b></a> предназначена для использования с кондитерской витриной <a href=""https://entero.ru/item/226546"" target=""_blank"">STEVE S-2/9</a>. Модель выполнена из стекла. Кронштейны окрашены RAL 9003.</p>",297157,,,,,,,,,,0,https://entero.ru/manuals/519404/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,12100,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/55/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/55/85,20432,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373749,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373749"">Finist FG-8/55/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373749,,,,,,,,,,0,,21507,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/6/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/6/85,20743,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373750,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373750"">Finist FG-8/6/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373750,,,,,,,,,,0,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/7/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-8/7/85,21312,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373751,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373751"">Finist FG-8/7/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373751,,,,,,,,,,0,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/55/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/55/85,22538,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373752,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373752"">Finist FG-9/55/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373752,,,,,,,,,,0,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/6/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/6/85,22878,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373754,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373754"">Finist FG-9/6/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373754,,,,,,,,,,0,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/7/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-9/7/85,23304,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373755,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373755"">Finist FG-9/7/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373755,,,,,,,,,,0,,25058,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/55/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/55/85,24425,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373756,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373756"">Finist FG-10/55/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373756,,,,,,,,,,0,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/6/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/6/85,24793,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373757,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373757"">Finist FG-10/6/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373757,,,,,,,,,,0,,26659,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/7/85,Каркас под МДФ для встраваемых витрин Glassier Finist FG-10/7/85,25252,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/373758,"<p>Каркас <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373758"">Finist FG-10/7/85</a></b> используется совместно с встраиваемыми витринами серии Glassier в качестве подставки с возможностью облицовки фасадов древесноволокнистой плитой средней плотности (МДФ). Корпус выполнен из стали с антикоррозийным покрытием порошковой краской.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина устанавливаемых панелей МДФ: 16 мм</li>
</ul>",373758,,,,,,,,,,0,,,,,,,,,,,,
